mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
19	19	1/4	1/4	2/4	2	1	I		F	V		I		I							M	0	0	0, 4, 1		0	0	2	5	0.2857142857142857	0.09375	0.40625	0.1875
20	20	0	0	2/4	2	1	V(64)}		F	V		V(64)		V			64			}	M	0	0	1, 0, 4		1	1	0	3	0.0	0.0	1.0	0.0
20	20	1/4	1/4	2/4	2	1	V|HC		F	V		V		V					HC		M	0	0	1, 5, 2		1	1	0	2	0.0	0.0	0.5	0.0
21	21	0	0	2/4	2	1	I{		F	V		I		I						{	M	0	0	0, 4, 1		0	0	4	6	0.4	0.1875	0.3125	0.375
21	21	1/4	1/4	2/4	2	1	vi		F	V		vi		vi							m	0	0	3, 0, 4		3	3	4	6	0.4	0.1875	0.3125	0.375
22	22	0	0	2/4	2	1	IV		F	V		IV		IV							M	0	0	-1, 3, 0		-1	-1	4	6	0.4	0.1875	0.3125	0.375
22	22	1/4	1/4	2/4	2	1	ii		F	V		ii		ii							m	0	0	2, -1, 3		2	2	4	6	0.4	0.1875	0.3125	0.375
23	23	0	0	2/4	2	1	viio		F	V		viio		vii	o						o	0	0	5, 2, -1		5	5	4	6	0.4	0.1875	0.3125	0.375
23	23	1/4	1/4	2/4	2	1	V		F	V		V		V							M	0	0	1, 5, 2		1	1	4	6	0.4	0.1875	0.3125	0.375
24	24	0	0	2/4	2	1	I6}		F	V		I6		I		6				}	M	0	0	4, 1, 0		0	4	0	6	0.0	0.0	0.75	0.0
25	25	0	0	2/4	2	1	ii65		F	V		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1	0	9	0.0	0.0	1.0	0.0
26	26	0	0	2/4	2	1	I64		F	V		I64		I		64					M	0	0	1, 0, 4		0	1	0	9	0.0	0.0	1.0	0.0
27	27	0	0	2/4	2	1	viio6/V		F	V		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3	0	9	0.0	0.0	1.0	0.0
28	28	0	0	2/4	2	1	V6}		F	V		V6		V		6				}	M	0	0	5, 2, 1		1	5	1	3	0.25	0.125	0.625	0.16666666666666666
28	28	1/4	1/4	2/4	2	1	IV6{		F	V		IV6		IV		6				{	M	0	0	3, 0, -1		-1	3	0	2	0.0	0.0	0.5	0.0
29	29	0	0	2/4	2	1	ii6		F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1	0	2	0.0	0.0	0.5	0.0
29	29	1/4	1/4	2/4	2	1	viio6		F	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2	0	2	0.0	0.0	0.5	0.0
30	30	0	0	2/4	2	1	I6		F	V		I6		I		6					M	0	0	4, 1, 0		0	4	0	5	0.0	0.0	0.625	0.0
30	30	3/8	3/8	2/4	2	1	V/vi		F	V		V/vi		V				vi			M	0	0	4, 8, 5		4	4	0	4	0.0	0.0	0.375	0.0
31	31	0	0	2/4	2	1	IV		F	V		IV		IV							M	0	0	-1, 3, 0		-1	-1	1	4	0.2	0.0625	0.625	0.09090909090909091
31	31	1/4	1/4	2/4	2	1	V		F	V		V		V							M	0	0	1, 5, 2		1	1	2	3	0.4	0.125	0.375	0.25
32	32	0	0	2/4	2	1	I|PAC}{		F	V		I		I					PAC	}{	M	0	0	0, 4, 1		0	0	17	34	0.3333333333333333	1.375	4.375	0.2391304347826087
38	38	0	0	2/4	2	1	I.I{		F	I		I		I						{	M	0	0	-1, 3, 0		-1	-1	3	7	0.3	0.1875	1.0	0.15789473684210525
39	39	1/4	1/4	2/4	2	1	IV		F	I		IV		IV							M	0	0	-2, 2, -1		-2	-2	0	2	0.0	0.0	0.5	0.0
40	40	0	0	2/4	2	1	ii		F	I		ii		ii							m	0	0	1, -2, 2		1	1	0	2	0.0	0.0	0.5	0.0
40	40	1/4	1/4	2/4	2	1	viio		F	I		viio		vii	o						o	0	0	4, 1, -2		4	4	0	2	0.0	0.0	0.5	0.0
41	41	0	0	2/4	2	1	I		F	I		I		I							M	0	0	-1, 3, 0		-1	-1	1	2	0.3333333333333333	0.0625	0.1875	0.25
41	41	1/8	1/8	2/4	2	1	IV	ii6	F	I		IV		IV							M	0	0	-2, 2, -1		-2	-2	1	2	0.3333333333333333	0.0625	0.1875	0.25
41	41	1/4	1/4	2/4	2	1	V		F	I		V		V							M	0	0	0, 4, 1		0	0	1	2	0.3333333333333333	0.0625	0.1875	0.25
41	41	3/8	3/8	2/4	2	1	V2		F	I		V2		V		2					Mm7	0	0	-2, 0, 4, 1		0	-2	1	2	0.3333333333333333	0.0625	0.1875	0.25
42	42	0	0	2/4	2	1	I6|EC}{		F	I		I6		I		6			EC	}{	M	0	0	3, 0, -1		-1	3	10	9	0.5263157894736842	0.7708333333333334	0.9791666666666666	0.4404761904761905
45	45	0	0	2/4	2	1	#viio/vi		F	I		#viio/vi		#vii	o			vi			o	0	0	7, 4, 1		7	7	1	1	0.5	0.125	0.375	0.25
46	46	0	0	2/4	2	1	vi(2)		F	I		vi(2)		vi			2				m	0	0	4, -1, 3		2	4	0	1	0.0	0.0	0.25	0.0
46	46	1/4	1/4	2/4	2	1	vi		F	I		vi		vi							m	0	0	2, -1, 3		2	2	0	6	0.0	0.0	1.375	0.0
48	48	0	0	2/4	2	1	IV		F	I		IV		IV							M	0	0	-2, 2, -1		-2	-2	0	5	0.0	0.0	0.8125	0.0
48	48	1/4	1/4	2/4	2	1	V(64)		F	I		V(64)		V			64				M	0	0	0, -1, 3		0	0	1	2	0.3333333333333333	0.0625	0.1875	0.25
48	48	3/8	3/8	2/4	2	1	V		F	I		V		V							M	0	0	0, 4, 1		0	0	1	2	0.3333333333333333	0.0625	0.1875	0.25
49	49	0	0	2/4	2	1	I(^7)}		F	I		I(^7)		I			^7			}	M	0	0	-1, 3, 0	4	-1	-1	0	4	0.0	0.0	0.5	0.0
49	49	1/4	1/4	2/4	2	1	I|PAC		F	I		I		I					PAC		M	0	0	-1, 3, 0		-1	-1	0	2	0.0	0.0	0.5	0.0
50	50	0	0	2/4	2	1	vi.bII6{		F	vi		bII6		bII		6				{	M	0	1	1, -2, -3		-3	1	0	12	0.0	0.0	1.5	0.0
51	51	0	0	2/4	2	1	i6		F	vi		i6		i		6					m	0	1	-1, 3, 2		2	-1	3	6	0.3333333333333333	0.1875	1.25	0.13043478260869565
52	52	0	0	2/4	2	1	ii6/VI		F	vi		ii6/VI		ii		6		VI			m	0	1	-3, 1, 0		0	-3	0	12	0.0	0.0	1.5	0.0
53	53	0	0	2/4	2	1	VI6		F	vi		VI6		VI		6					M	0	1	2, -1, -2		-2	2	3	6	0.3333333333333333	0.1875	1.25	0.13043478260869565
54	54	0	0	2/4	2	1	V65		F	vi		V65		V		65					Mm7	0	1	7, 4, 1, 3		3	7	1	4	0.2	0.03125	0.46875	0.0625
54	54	1/4	1/4	2/4	2	1	i6		F	vi		i6		i		6					m	0	1	-1, 3, 2		2	-1	0	2	0.0	0.0	0.25	0.0
54	54	3/8	3/8	2/4	2	1	#viio6		F	vi		#viio6		#vii	o	6					o	0	1	4, 1, 7		7	4	0	2	0.0	0.0	0.25	0.0
55	55	0	0	2/4	2	1	I		F	vi		I		I							M	0	1	2, 6, 3		2	2	1	1	0.5	0.25	0.25	0.5
55	55	1/4	1/4	2/4	2	1	iv		F	vi		iv		iv							m	0	1	1, -2, 2		1	1	0	2	0.0	0.0	0.5	0.0
56	56	0	0	2/4	2	1	iio		F	vi		iio		ii	o						o	0	1	4, 1, -2		4	4	0	2	0.0	0.0	0.5	0.0
56	56	1/4	1/4	2/4	2	1	#viio		F	vi		#viio		#vii	o						o	0	1	7, 4, 1		7	7	0	2	0.0	0.0	0.5	0.0
57	57	0	0	2/4	2	1	i		F	vi		i		i							m	0	1	2, -1, 3		2	2	1	1	0.5	0.125	0.125	0.5
57	57	1/8	1/8	2/4	2	1	viio7/V		F	vi		viio7/V		vii	o	7		V			o7	0	1	8, 5, 2, -1		8	8	1	2	0.3333333333333333	0.0	0.25	0.0
57	57	1/4	1/4	2/4	2	1	V|HC}		F	vi		V		V					HC	}	M	0	1	3, 7, 4		3	3	0	4	0.0	0.0	0.6875	0.0
58	58	1/8	1/8	2/4	2	1	V2		F	vi		V2		V		2					Mm7	0	1	1, 3, 7, 4		3	1	1	2	0.3333333333333333	0.03125	0.15625	0.16666666666666666
58	58	1/4	1/4	2/4	2	1	i6		F	vi		i6		i		6					m	0	1	-1, 3, 2		2	-1	0	2	0.0	0.0	0.25	0.0
58	58	3/8	3/8	2/4	2	1	#viio6		F	vi		#viio6		#vii	o	6					o	0	1	4, 1, 7		7	4	0	2	0.0	0.0	0.25	0.0
59	59	0	0	2/4	2	1	i		F	vi		i		i							m	0	1	2, -1, 3		2	2	0	2	0.0	0.0	0.3125	0.0
59	59	1/8	1/8	2/4	2	1	V2/VI		F	vi		V2/VI		V		2		VI			Mm7	0	1	-3, -1, 3, 0		-1	-3	1	2	0.3333333333333333	0.03125	0.15625	0.16666666666666666
59	59	1/4	1/4	2/4	2	1	VI6		F	vi		VI6		VI		6					M	0	1	2, -1, -2		-2	2	0	2	0.0	0.0	0.25	0.0
59	59	3/8	3/8	2/4	2	1	viio6/VI		F	vi		viio6/VI		vii	o	6		VI			o	0	1	0, -3, 3		3	0	0	2	0.0	0.0	0.25	0.0
60	60	0	0	2/4	2	1	VI		F	vi		VI		VI							M	0	1	-2, 2, -1		-2	-2	0	2	0.0	0.0	0.3125	0.0
60	60	1/8	1/8	2/4	2	1	V2/iv		F	vi		V2/iv		V		2		iv			Mm7	0	1	0, 2, 6, 3		2	0	1	2	0.3333333333333333	0.03125	0.15625	0.16666666666666666
60	60	1/4	1/4	2/4	2	1	iv6		F	vi		iv6		iv		6					m	0	1	-2, 2, 1		1	-2	0	2	0.0	0.0	0.25	0.0
60	60	3/8	3/8	2/4	2	1	#viio6/iv		F	vi		#viio6/iv		#vii	o	6		iv			o	0	1	3, 0, 6		6	3	0	2	0.0	0.0	0.25	0.0
61	61	0	0	2/4	2	1	iv		F	vi		iv		iv							m	0	1	1, -2, 2		1	1	0	2	0.0	0.0	0.3125	0.0
61	61	1/8	1/8	2/4	2	1	V2/bII		F	vi		V2/bII		V		2		bII			Mm7	0	1	-4, -2, 2, -1		-2	-4	1	2	0.3333333333333333	0.03125	0.15625	0.16666666666666666
61	61	1/4	1/4	2/4	2	1	bII6		F	vi		bII6		bII		6					M	0	1	1, -2, -3		-3	1	0	2	0.0	0.0	0.25	0.0
61	61	3/8	3/8	2/4	2	1	i6		F	vi		i6		i		6					m	0	1	-1, 3, 2		2	-1	0	2	0.0	0.0	0.25	0.0
62	62	0	0	2/4	2	1	#viio6		F	vi		#viio6		#vii	o	6					o	0	1	4, 1, 7		7	4	0	3	0.0	0.0	0.5625	0.0
62	62	3/8	3/8	2/4	2	1	i6		F	vi		i6		i		6					m	0	1	-1, 3, 2		2	-1	1	2	0.3333333333333333	0.0625	0.1875	0.25
63	63	0	0	2/4	2	1	#viio6		F	vi		#viio6		#vii	o	6					o	0	1	4, 1, 7		7	4	0	3	0.0	0.0	0.5625	0.0
63	63	3/8	3/8	2/4	2	1	i6		F	vi		i6		i		6					m	0	1	-1, 3, 2		2	-1	1	2	0.3333333333333333	0.0625	0.1875	0.25
64	64	0	0	2/4	2	1	iio	#viio6	F	vi		iio		ii	o						o	0	1	4, 1, -2		4	4	1	4	0.2	0.0625	0.625	0.09090909090909091
65	65	0	0	2/4	2	1	It6		F	vi		It6	It	vii	o	6	b3	V			It	0	1	-2, 2, 8		8	-2	5	5	0.5	0.3125	1.3125	0.19230769230769232
67	67	0	0	2/4	2	1	V		F	vi		V		V							M	0	1	3, 7, 4		3	3	0	2	0.0	0.0	0.125	0.0
67	67	1/8	1/8	2/4	2	1	i6		F	vi		i6		i		6					m	0	1	-1, 3, 2		2	-1	3	2	0.6	0.1875	0.1875	0.5
67	67	3/8	3/8	2/4	2	1	viio64/V		F	vi		viio64/V		vii	o	64		V			o	0	1	2, 8, 5		8	2	1	2	0.3333333333333333	0.0625	0.1875	0.25
68	68	0	0	2/4	2	1	V6	V65	F	vi		V6		V		6					M	0	1	7, 4, 3		3	7	3	4	0.42857142857142855	0.1875	0.4375	0.3
68	68	3/8	3/8	2/4	2	1	V		F	vi		V		V							M	0	1	3, 7, 4		3	3	1	2	0.3333333333333333	0.0625	0.1875	0.25
69	69	0	0	2/4	2	1	i		F	vi		i		i							m	0	1	2, -1, 3		2	2	0	3	0.0	0.0	0.25	0.0
69	69	1/8	1/8	2/4	2	1	iv		F	vi		iv		iv							m	0	1	1, -2, 2		1	1	0	3	0.0	0.0	0.25	0.0
69	69	1/4	1/4	2/4	2	1	V(64)		F	vi		V(64)		V			64				M	0	1	3, 2, -1		3	3	0	2	0.0	0.0	0.25	0.0
69	69	3/8	3/8	2/4	2	1	V		F	vi		V		V							M	0	1	3, 7, 4		3	3	0	2	0.0	0.0	0.25	0.0
70	70	0	0	2/4	2	1	i|PAC}		F	vi		i		i					PAC	}	m	0	1	2, -1, 3		2	2	0	3	0.0	0.0	0.5	0.0
70	70	1/4	1/4	2/4	2	1	V/III		F	vi		V/III		V				III			M	0	1	0, 4, 1		0	0	2	2	0.5	0.125	0.125	0.5
71	71	0	0	2/4	2	1	I.I{		F	I		I		I						{	M	0	0	-1, 3, 0		-1	-1	3	7	0.3	0.1875	1.0	0.15789473684210525
72	72	1/4	1/4	2/4	2	1	IV		F	I		IV		IV							M	0	0	-2, 2, -1		-2	-2	0	2	0.0	0.0	0.5	0.0
73	73	0	0	2/4	2	1	ii		F	I		ii		ii							m	0	0	1, -2, 2		1	1	0	2	0.0	0.0	0.5	0.0
73	73	1/4	1/4	2/4	2	1	viio		F	I		viio		vii	o						o	0	0	4, 1, -2		4	4	0	2	0.0	0.0	0.5	0.0
74	74	0	0	2/4	2	1	I		F	I		I		I							M	0	0	-1, 3, 0		-1	-1	1	2	0.3333333333333333	0.0625	0.1875	0.25
74	74	1/8	1/8	2/4	2	1	IV	ii6	F	I		IV		IV							M	0	0	-2, 2, -1		-2	-2	1	2	0.3333333333333333	0.0625	0.1875	0.25
74	74	1/4	1/4	2/4	2	1	V		F	I		V		V							M	0	0	0, 4, 1		0	0	1	2	0.3333333333333333	0.0625	0.1875	0.25
74	74	3/8	3/8	2/4	2	1	V2		F	I		V2		V		2					Mm7	0	0	-2, 0, 4, 1		0	-2	1	2	0.3333333333333333	0.0625	0.1875	0.25
75	75	0	0	2/4	2	1	I6|EC}{		F	I		I6		I		6			EC	}{	M	0	0	3, 0, -1		-1	3	3	6	0.3333333333333333	0.1875	0.8125	0.1875
76	76	1/4	1/4	2/4	2	1	vi		F	I		vi		vi							m	0	0	2, -1, 3		2	2	0	4	0.0	0.0	1.0	0.0
77	77	0	0	2/4	2	1	IV		F	I		IV		IV							M	0	0	-2, 2, -1		-2	-2	0	5	0.0	0.0	0.8125	0.0
77	77	1/4	1/4	2/4	2	1	V(64)		F	I		V(64)		V			64				M	0	0	0, -1, 3		0	0	1	2	0.3333333333333333	0.0625	0.1875	0.25
77	77	3/8	3/8	2/4	2	1	V		F	I		V		V							M	0	0	0, 4, 1		0	0	1	2	0.3333333333333333	0.0625	0.1875	0.25
78	78	0	0	2/4	2	1	I|PAC}		F	I		I		I					PAC	}	M	0	0	-1, 3, 0		-1	-1	4	15	0.21052631578947367	0.1875	2.0	0.08571428571428572
80	80	1/4	1/4	2/4	2	1	IV.I[I		F	IV	I	I		I							M	0	0	-2, 2, -1		-2	-2	0	15	0.0	0.0	3.625	0.0
83	83	0	0	2/4	2	1	viio		F	IV	I	viio		vii	o						o	0	0	3, 0, -3		3	3	4	15	0.21052631578947367	2.0	1.0	0.6666666666666666
85	85	0	0	2/4	2	1	I]|IAC}		F	IV	I	I		I					IAC	}	M	0	0	-2, 2, -1		-2	-2	1	3	0.25	0.125	0.625	0.16666666666666666
85	85	1/4	1/4	2/4	2	1	IV{		F	IV		IV		IV						{	M	0	0	-3, 1, -2		-3	-3	0	2	0.0	0.0	0.5	0.0
86	86	0	0	2/4	2	1	ii		F	IV		ii		ii							m	0	0	0, -3, 1		0	0	0	2	0.0	0.0	0.5	0.0
86	86	1/4	1/4	2/4	2	1	viio		F	IV		viio		vii	o						o	0	0	3, 0, -3		3	3	0	2	0.0	0.0	0.5	0.0
87	87	0	0	2/4	2	1	V		F	IV		V		V							M	0	0	-1, 3, 0		-1	-1	0	2	0.0	0.0	0.5	0.0
87	87	3/8	3/8	2/4	2	1	iii		F	IV		iii		iii							m	0	0	2, -1, 3		2	2	0	2	0.0	0.0	0.25	0.0
88	88	0	0	2/4	2	1	I		F	IV		I		I							M	0	0	-2, 2, -1		-2	-2	0	2	0.0	0.0	0.25	0.0
88	88	1/8	1/8	2/4	2	1	vi		F	IV		vi		vi							m	0	0	1, -2, 2		1	1	0	2	0.0	0.0	0.25	0.0
88	88	1/4	1/4	2/4	2	1	IV		F	IV		IV		IV							M	0	0	-3, 1, -2		-3	-3	0	2	0.0	0.0	0.5	0.0
89	89	0	0	2/4	2	1	viio		F	IV		viio		vii	o						o	0	0	3, 0, -3		3	3	0	4	0.0	0.0	0.3125	0.0
89	89	1/4	1/4	2/4	2	1	I6		F	IV		I6		I		6					M	0	0	2, -1, -2		-2	2	0	3	0.0	0.0	0.25	0.0
89	89	3/8	3/8	2/4	2	1	vi		F	IV		vi		vi							m	0	0	1, -2, 2		1	1	0	3	0.0	0.0	0.25	0.0
90	90	0	0	2/4	2	1	ii		F	IV		ii		ii							m	0	0	0, -3, 1		0	0	0	3	0.0	0.0	0.25	0.0
90	90	1/8	1/8	2/4	2	1	V		F	IV		V		V							M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.25	0.0
90	90	1/4	1/4	2/4	2	1	I		F	IV		I		I							M	0	0	-2, 2, -1		-2	-2	0	3	0.0	0.0	0.25	0.0
90	90	3/8	3/8	2/4	2	1	IV		F	IV		IV		IV							M	0	0	-3, 1, -2		-3	-3	0	3	0.0	0.0	0.25	0.0
91	91	0	0	2/4	2	1	iio/vi		F	IV		iio/vi		ii	o			vi			o	0	0	3, 0, -3		3	3	0	3	0.0	0.0	0.25	0.0
91	91	1/8	1/8	2/4	2	1	V7/vi		F	IV		V7/vi		V		7		vi			Mm7	0	0	2, 6, 3, 0		2	2	0	3	0.0	0.0	0.25	0.0
91	91	1/4	1/4	2/4	2	1	i/vi		F	IV		i/vi		i				vi			m	0	0	1, -2, 2		1	1	0	3	0.0	0.0	0.25	0.0
91	91	3/8	3/8	2/4	2	1	viio7/V/vi		F	IV		viio7/V/vi		vii	o	7		V/vi			o7	0	0	7, 4, 1, -2		7	7	0	3	0.0	0.0	0.25	0.0
92	92	0	0	2/4	2	1	V/vi}{		F	IV		V/vi		V				vi		}{	M	0	0	2, 6, 3		2	2	0	5	0.0	0.0	0.5	0.0
92	92	1/4	1/4	2/4	2	1	V2/vi		F	IV		V2/vi		V		2		vi			Mm7	0	0	0, 2, 6, 3		2	0	0	5	0.0	0.0	0.5	0.0
93	93	0	0	2/4	2	1	i6/vi		F	IV		i6/vi		i		6		vi			m	0	0	-2, 2, 1		1	-2	0	5	0.0	0.0	0.5	0.0
93	93	1/4	1/4	2/4	2	1	V6/vi		F	IV		V6/vi		V		6		vi			M	0	0	6, 3, 2		2	6	0	5	0.0	0.0	0.5	0.0
94	94	0	0	2/4	2	1	i/vi		F	IV		i/vi		i				vi			m	0	0	1, -2, 2		1	1	0	5	0.0	0.0	0.5	0.0
94	94	1/4	1/4	2/4	2	1	V2/ii		F	IV		V2/ii		V		2		ii			Mm7	0	0	-1, 1, 5, 2		1	-1	0	5	0.0	0.0	0.5	0.0
95	95	0	0	2/4	2	1	i6/ii		F	IV		i6/ii		i		6		ii			m	0	0	-3, 1, 0		0	-3	0	5	0.0	0.0	0.5	0.0
95	95	1/4	1/4	2/4	2	1	V6/ii		F	IV		V6/ii		V		6		ii			M	0	0	5, 2, 1		1	5	0	5	0.0	0.0	0.5	0.0
96	96	0	0	2/4	2	1	ii}{		F	IV		ii		ii						}{	m	0	0	0, -3, 1		0	0	5	10	0.3333333333333333	0.20833333333333334	1.0416666666666667	0.16666666666666669
97	97	0	0	2/4	2	1	V43		F	IV		V43		V		43					Mm7	0	0	0, -3, -1, 3		-1	0	2	6	0.25	0.08333333333333333	0.6666666666666666	0.1111111111111111
97	97	1/4	1/4	2/4	2	1	V65		F	IV		V65		V		65					Mm7	0	0	3, 0, -3, -1		-1	3	2	6	0.25	0.08333333333333333	0.6666666666666666	0.1111111111111111
98	98	0	0	2/4	2	1	I		F	IV		I		I							M	0	0	-2, 2, -1		-2	-2	2	5	0.2857142857142857	0.08333333333333333	0.4166666666666667	0.16666666666666666
98	98	1/4	1/4	2/4	2	1	V65/IV		F	IV		V65/IV		V		65		IV			Mm7	0	0	2, -1, -4, -2		-2	2	2	5	0.2857142857142857	0.08333333333333333	0.4166666666666667	0.16666666666666666
99	99	0	0	2/4	2	1	IV6}{		F	IV		IV6		IV		6				}{	M	0	0	1, -2, -3		-3	1	0	3	0.0	0.0	0.125	0.0
99	99	1/8	1/8	2/4	2	1	iio6/ii		F	IV		iio6/ii		ii	o	6		ii			o	0	0	-1, -4, 2		2	-1	0	3	0.0	0.0	0.125	0.0
99	99	1/4	1/4	2/4	2	1	i6/ii		F	IV		i6/ii		i		6		ii			m	0	0	-3, 1, 0		0	-3	0	3	0.0	0.0	0.125	0.0
99	99	3/8	3/8	2/4	2	1	#viio6/ii		F	IV		#viio6/ii		#vii	o	6		ii			o	0	0	2, -1, 5		5	2	0	3	0.0	0.0	0.125	0.0
100	100	0	0	2/4	2	1	i6/ii		F	IV		i6/ii		i		6		ii			m	0	0	-3, 1, 0		0	-3	0	3	0.0	0.0	0.125	0.0
100	100	1/8	1/8	2/4	2	1	VII6/ii		F	IV		VII6/ii		VII		6		ii			M	0	0	2, -1, -2		-2	2	0	3	0.0	0.0	0.125	0.0
100	100	1/4	1/4	2/4	2	1	VI6/ii		F	IV		VI6/ii		VI		6		ii			M	0	0	0, -3, -4		-4	0	0	3	0.0	0.0	0.125	0.0
100	100	3/8	3/8	2/4	2	1	V6/ii		F	IV		V6/ii		V		6		ii			M	0	0	5, 2, 1		1	5	0	3	0.0	0.0	0.125	0.0
101	101	0	0	2/4	2	1	VI/ii		F	IV		VI/ii		VI				ii			M	0	0	-4, 0, -3		-4	-4	0	3	0.0	0.0	0.125	0.0
