mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	offset_x	offset_y	offset	volta	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
53	52	0	0	4/4	2	1	I6{					iii{	G	I		I6		I		6				{	M	0	0	5, 2, 1		1	5	1	6	0.14285714285714285	0.020833333333333332	0.5416666666666666	0.037037037037037035
53	52	1/2	1/2	4/4	2	1	V65/ii						G	I		V65/ii		V		65		ii			Mm7	0	0	8, 5, 2, 4		4	8	1	11	0.08333333333333333	0.020833333333333332	1.1666666666666667	0.017543859649122806
54	53	0	0	4/4	2	1	ii						G	I		ii		ii							m	0	0	3, 0, 4		3	3	1	11	0.08333333333333333	0.020833333333333332	1.1666666666666667	0.017543859649122806
54	53	1/2	1/2	4/4	2	1	V65						G	I		V65		V		65					Mm7	0	0	6, 3, 0, 2		2	6	1	11	0.08333333333333333	0.020833333333333332	1.1666666666666667	0.017543859649122806
55	54	0	0	4/4	2	1	I						G	I		I		I							M	0	0	1, 5, 2		1	1	1	5	0.16666666666666666	0.020833333333333332	0.3541666666666667	0.05555555555555555
55	54	1/8	1/8	4/4	2	1	vi						G	I		vi		vi							m	0	0	4, 1, 5		4	4	1	5	0.16666666666666666	0.020833333333333332	0.3541666666666667	0.05555555555555555
55	54	1/4	1/4	4/4	2	1	IV						G	I		IV		IV							M	0	0	0, 4, 1		0	0	2	6	0.25	0.041666666666666664	0.20833333333333334	0.16666666666666666
55	54	1/2	1/2	4/4	2	1	iio						G	I		iio		ii	o						o	0	0	3, 0, -3		3	3	3	2	0.6	0.10416666666666667	0.14583333333333334	0.4166666666666667
55	54	5/8	5/8	4/4	2	1	V						G	I		V		V							M	0	0	2, 6, 3		2	2	1	5	0.16666666666666666	0.020833333333333332	0.3541666666666667	0.05555555555555555
55	54	3/4	3/4	4/4	2	1	iii						G	I		iii		iii							m	0	0	5, 2, 6		5	5	2	6	0.25	0.041666666666666664	0.20833333333333334	0.16666666666666666
56	55	0	0	4/4	2	1	vi						G	I		vi		vi							m	0	0	4, 1, 5		4	4	1	4	0.2	0.020833333333333332	0.22916666666666666	0.08333333333333333
56	55	1/8	1/8	4/4	2	1	IV						G	I		IV		IV							M	0	0	0, 4, 1		0	0	1	5	0.16666666666666666	0.020833333333333332	0.3541666666666667	0.05555555555555555
56	55	1/4	1/4	4/4	2	1	ii						G	I		ii		ii							m	0	0	3, 0, 4		3	3	1	3	0.25	0.020833333333333332	0.16666666666666666	0.1111111111111111
56	55	3/8	3/8	4/4	2	1	ii6						G	I		ii6		ii		6					m	0	0	0, 4, 3		3	0	1	4	0.2	0.020833333333333332	0.22916666666666666	0.08333333333333333
56	55	1/2	1/2	4/4	2	1	V[V						G	I	V	V		V							M	0	0	2, 6, 3		2	2	2	7	0.2222222222222222	0.041666666666666664	0.7083333333333334	0.05555555555555555
56	55	3/4	3/4	4/4	2	1	I						G	I	V	I		I							M	0	0	1, 5, 2		1	1	2	6	0.25	0.041666666666666664	0.20833333333333334	0.16666666666666666
57	56	0	0	4/4	2	1	V7						G	I	V	V7		V		7					Mm7	0	0	2, 6, 3, 0		2	2	2	7	0.2222222222222222	0.041666666666666664	0.9583333333333334	0.041666666666666664
57	56	1/4	1/4	4/4	2	1	I						G	I	V	I		I							M	0	0	1, 5, 2		1	1	0	8	0.0	0.0	0.25	0.0
57	56	1/2	1/2	4/4	2	1	V]						G	I	V	V		V							M	0	0	2, 6, 3		2	2	2	15	0.11764705882352941	0.0625	0.5625	0.1
58	57	0	0	4/4	2	1	V65/IV}{						G	I		V65/IV		V		65		IV		}{	Mm7	0	0	5, 2, -1, 1		1	5	0	5	0.0	0.0	1.0	0.0
58	57	1/2	1/2	4/4	2	1	IV						G	I		IV		IV							M	0	0	0, 4, 1		0	0	2	12	0.14285714285714285	0.08333333333333333	0.6875	0.1081081081081081
59	58	0	0	4/4	2	1	V65/V						G	I		V65/V		V		65		V			Mm7	0	0	7, 4, 1, 3		3	7	0	5	0.0	0.0	1.0	0.0
59	58	1/2	1/2	4/4	2	1	V						G	I		V		V							M	0	0	2, 6, 3		2	2	2	12	0.14285714285714285	0.08333333333333333	0.6875	0.1081081081081081
60	59	0	0	4/4	2	1	V65/vi						G	I		V65/vi		V		65		vi			Mm7	0	0	9, 6, 3, 5		5	9	0	7	0.0	0.0	0.8125	0.0
60	59	1/2	1/2	4/4	2	1	vi						G	I		vi		vi							m	0	0	4, 1, 5		4	4	5	7	0.4166666666666667	0.20833333333333334	0.2916666666666667	0.4166666666666667
61	60	0	0	4/4	2	1	V65/V}						G	I		V65/V		V		65		V		}	Mm7	0	0	7, 4, 1, 3		3	7	1	9	0.1	0.09375	0.78125	0.10714285714285714
61	60	1/2	1/2	4/4	2	1	V(4)						G	I		V(4)		V			4				M	0	0	2, 1, 3		2	2	0	3	0.0	0.0	0.5	0.0
61	60	3/4	3/4	4/4	2	1	V|HC						G	I		V		V					HC		M	0	0	2, 6, 3		2	2	2	3	0.4	0.125	0.25	0.3333333333333333
62	61	0	0	4/4	2	1	I{						G	I		I		I						{	M	0	0	1, 5, 2		1	1	2	13	0.13333333333333333	0.1	1.65	0.05714285714285715
62	61	1/2	1/2	4/4	2	1	V6						G	I		V6		V		6					M	0	0	6, 3, 2		2	6	0	7	0.0	0.0	0.875	0.0
63	62	0	0	4/4	2	1	vi						G	I		vi		vi							m	0	0	4, 1, 5		4	4	2	13	0.13333333333333333	0.1	1.65	0.05714285714285715
63	62	1/2	1/2	4/4	2	1	iii6						G	I		iii6		iii		6					m	0	0	2, 6, 5		5	2	0	7	0.0	0.0	0.875	0.0
64	63	0	0	4/4	2	1	ii6						G	I		ii6		ii		6					m	0	0	0, 4, 3		3	0	2	9	0.18181818181818182	0.041666666666666664	0.4583333333333333	0.08333333333333333
64	63	1/4	1/4	4/4	2	1	viio						G	I		viio		vii	o						o	0	0	6, 3, 0		6	6	5	11	0.3125	0.10416666666666667	0.3958333333333333	0.20833333333333334
64	63	3/4	3/4	4/4	2	1	V						G	I		V		V							M	0	0	2, 6, 3		2	2	1	4	0.2	0.020833333333333332	0.16666666666666666	0.1111111111111111
64	63	15/16	15/16	4/4	2	1	V65						G	I		V65		V		65					Mm7	0	0	6, 3, 0, 2		2	6	1	3	0.25	0.020833333333333332	0.10416666666666667	0.16666666666666666
65	64	0	0	4/4	2	1	I}						G	I		I		I						}	M	0	0	1, 5, 2		1	1	0	2	0.0	0.0	0.25	0.0
65	64	7/32	7/32	4/4	2	1	I6						G	I		I6		I		6					M	0	0	5, 2, 1		1	5	0	2	0.0	0.0	0.0625	0.0
65	64	1/4	1/4	4/4	2	1	ii6						G	I		ii6		ii		6					m	0	0	0, 4, 3		3	0	1	4	0.2	0.03125	0.21875	0.125
65	64	3/8	3/8	4/4	2	1	V						G	I		V		V							M	0	0	2, 6, 3		2	2	2	3	0.4	0.0625	0.1875	0.25
65	64	1/2	1/2	4/4	2	1	vi(6)						G	I		vi(6)		vi			6				m	0	0	4, 1, 0		4	4	0	2	0.0	0.0	0.625	0.0
65	64	3/4	3/4	4/4	2	1	vi|EC						G	I		vi		vi					EC		m	0	0	4, 1, 5		4	4	0	1	0.0	0.0	0.125	0.0
65	64	15/16	15/16	4/4	2	1	viio6/V{						G	I		viio6/V		vii	o	6		V		{	o	0	0	4, 1, 7		7	4	0	12	0.0	0.0	0.625	0.0
66	65	7/16	7/16	4/4	2	1	V(64)	0	5.8	/			G	I		V(64)		V			64				M	0	0	2, 1, 5		2	2	0	12	0.0	0.0	0.6875	0.0
66	65	7/8	7/8	4/4	2	1	vii%7/V						G	I		vii%7/V		vii	%	7		V			%7	0	0	7, 4, 1, 5		7	7	3	8	0.2727272727272727	0.09375	0.84375	0.1
67	66	1/4	1/4	4/4	2	1	V(64)				1		G	I		V(64)		V			64				M	0	0	2, 1, 5		2	2	0	3	0.0	0.0	0.5	0.0
67	66	3/8	3/8	4/4	2	1	V7				1		G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2	2	0	3	0.0	0.0	0.375	0.0
67	66	1/2	1/2	4/4	2	1	I|PAC				1		G	I		I		I					PAC		M	0	0	1, 5, 2		1	1	11	16	0.4074074074074074	0.421875	0.953125	0.3068181818181818
68	66	1/4	1/4	4/4	2	1	V(64)				2		G	I		V(64)		V			64				M	0	0	2, 1, 5		2	2	0	3	0.0	0.0	0.5	0.0
68	66	3/8	3/8	4/4	2	1	V7				2		G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2	2	0	3	0.0	0.0	0.375	0.0
68	66	1/2	1/2	4/4	2	1	I|PAC				2		G	I		I		I					PAC		M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.75	0.0
