mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
44	41	0	0	2/2	2	2	VII		c	iv		VII		VII							M	1	1	-3, 1, -2		-3	-3	2	5	0.2857142857142857	0.375	1.625	0.1875
44	41	1/2	1/2	2/2	2	2	III		c	iv		III		III							M	1	1	-4, 0, -3		-4	-4	6	7	0.46153846153846156	1.625	1.875	0.4642857142857143
45	42	1/2	1/2	2/2	2	1	iio		c	iv		iio		ii	o						o	1	1	1, -2, -5		1	1						
45	42	0	0	2/2	2	2	VI		c	iv		VI		VI							M	1	1	-5, -1, -4		-5	-5	7	8	0.4666666666666667	1.375	2.125	0.39285714285714285
46	43	0	0	2/2	2	2	V7		c	iv		V7		V		7					Mm7	1	1	0, 4, 1, -2		0	0	4	8	0.3333333333333333	0.5	1.875	0.21052631578947367
46	43	1/2	1/2	2/2	2	2	i64		c	iv		i64		i		64					m	1	1	0, -1, -4		-1	0	0	7	0.0	0.0	1.5	0.0
47	44	0	0	2/2	2	2	V7		c	iv		V7		V		7					Mm7	1	1	0, 4, 1, -2		0	0	7	10	0.4117647058823529	0.875	2.125	0.2916666666666667
47	44	3/4	3/4	2/2	2	2	V65		c	iv		V65		V		65					Mm7	1	1	4, 1, -2, 0		0	4	1	5	0.16666666666666666	0.125	0.875	0.125
48	45	0	0	2/2	2	2	i|IAC}{		c	iv		i		i					IAC	}{	m	1	1	-1, -4, 0		-1	-1	6	7	0.46153846153846156	1.0	2.0	0.3333333333333333
48	45	3/4	3/4	2/2	2	2	V65/iv		c	iv		V65/iv		V		65		iv			Mm7	1	1	3, 0, -3, -1		-1	3	1	5	0.16666666666666666	0.125	0.875	0.125
49	46	0	0	2/2	2	2	iv		c	iv		iv		iv							m	1	1	-2, -5, -1		-2	-2	5	9	0.35714285714285715	0.625	2.375	0.20833333333333334
49	46	3/4	3/4	2/2	2	2	iv65		c	iv		iv65		iv		65					mm7	1	1	-5, -1, -4, -2		-2	-5	0	5	0.0	0.0	1.0	0.0
50	47	0	0	2/2	2	2	VI.V7		c	VI		V7		V		7					Mm7	1	0	-3, 1, -2, -5		-3	-3	3	11	0.21428571428571427	0.5	2.5	0.16666666666666666
50	47	3/4	3/4	2/2	2	2	V65		c	VI		V65		V		65					Mm7	1	0	1, -2, -5, -3		-3	1	1	5	0.16666666666666666	0.125	0.875	0.125
51	48	0	0	2/2	2	1	I		c	VI		I		I							M	1	0	-4, 0, -3		-4	-4	3	11	0.21428571428571427	0.5	2.0	0.2
52	49	0	0	2/2	2	1	vi6		c	VI		vi6		vi		6					m	1	0	-4, 0, -1		-1	-4	0	2	0.0	0.0	0.375	0.0
52	49	1/4	1/4	2/2	2	1	V65		c	VI		V65		V		65					Mm7	1	0	1, -2, -5, -3		-3	1	0	3	0.0	0.0	0.5	0.0
52	49	1/2	1/2	2/2	2	1	I		c	VI		I		I							M	1	0	-4, 0, -3		-4	-4	2	4	0.3333333333333333	0.25	0.75	0.25
53	50	0	0	2/2	2	1	V6/ii		c	VI		V6/ii		V		6		ii			M	1	0	3, 0, -1		-1	3	1	4	0.2	0.125	0.875	0.125
53	50	1/2	1/2	2/2	2	1	ii		c	VI		ii		ii							m	1	0	-2, -5, -1		-2	-2	1	5	0.16666666666666666	0.125	0.875	0.125
54	51	0	0	2/2	2	1	v		c	VI		v		v							m	1	0	-3, -6, -2		-3	-3	1	2	0.3333333333333333	0.125	0.375	0.25
54	51	1/4	1/4	2/2	2	1	viio64		c	VI		viio64		vii	o	64					o	1	0	-5, 1, -2		1	-5	1	2	0.3333333333333333	0.125	0.375	0.25
54	51	1/2	1/2	2/2	2	1	V65/IV		c	VI		V65/IV		V		65		IV			Mm7	1	0	0, -3, -6, -4		-4	0	0	3	0.0	0.0	0.5	0.0
54	51	3/4	3/4	2/2	2	1	V/ii		c	VI		V/ii		V				ii			M	1	0	-1, 3, 0		-1	-1	1	2	0.3333333333333333	0.125	0.375	0.25
55	52	0	0	2/2	2	1	V65/V		c	VI		V65/V		V		65		V			Mm7	1	0	2, -1, -4, -2		-2	2	0	3	0.0	0.0	0.5	0.0
55	52	1/4	1/4	2/2	2	1	i.V		c	i		V		V							M	1	1	1, 5, 2		1	1	1	2	0.3333333333333333	0.125	0.375	0.25
55	52	1/2	1/2	2/2	2	1	i6		c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3	2	2	0.5	0.25	0.25	0.5
55	52	3/4	3/4	2/2	2	1	i		c	i		i		i							m	1	1	0, -3, 1		0	0	1	2	0.3333333333333333	0.125	0.375	0.25
56	53	0	0	2/2	2	1	V65/VII		c	i		V65/VII		V		65		VII			Mm7	1	1	3, 0, -3, -1		-1	3	1	4	0.2	0.125	0.875	0.125
56	53	1/2	1/2	2/2	2	1	#viio6		c	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2	3	4	0.42857142857142855	0.375	0.625	0.375
57	54	0	0	2/2	2	1	III6		c	i		III6		III		6					M	1	1	1, -2, -3		-3	1	2	3	0.4	0.25	0.75	0.25
57	54	1/2	1/2	2/2	2	1	VI		c	i		VI		VI							M	1	1	-4, 0, -3		-4	-4	3	4	0.42857142857142855	0.375	0.625	0.375
58	55	0	0	2/2	2	1	ii%7		c	i		ii%7		ii	%	7					%7	1	1	2, -1, -4, 0		2	2	1	4	0.2	0.125	0.875	0.125
58	55	1/2	1/2	2/2	2	1	v		c	i		v		v							m	1	1	1, -2, 2		1	1	3	4	0.42857142857142855	0.375	0.625	0.375
59	56	0	0	2/2	2	1	V7/iv		c	i		V7/iv		V		7		iv			Mm7	1	1	0, 4, 1, -2		0	0	1	4	0.2	0.125	0.875	0.125
59	56	1/2	1/2	2/2	2	1	VI/iv		c	i		VI/iv		VI				iv			M	1	1	-5, -1, -4		-5	-5	1	2	0.3333333333333333	0.125	0.375	0.25
59	56	3/4	3/4	2/2	2	1	V65/III		c	i		V65/III		V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2	0	3	0.0	0.0	0.5	0.0
60	57	0	0	2/2	2	1	V7/VI		c	i		V7/VI		V		7		VI			Mm7	1	1	-3, 1, -2, -5		-3	-3	0	3	0.0	0.0	0.5	0.0
60	57	1/4	1/4	2/2	2	1	V65/iv		c	i		V65/iv		V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4	0	3	0.0	0.0	0.5	0.0
60	57	1/2	1/2	2/2	2	1	iv		c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1	1	2	0.3333333333333333	0.125	0.375	0.25
60	57	3/4	3/4	2/2	2	1	iv6		c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4	1	2	0.3333333333333333	0.125	0.375	0.25
61	58	0	0	2/2	2	2	III.V		c	III		V		V							M	1	0	-2, 2, -1		-2	-2	1	2	0.3333333333333333	0.125	0.375	0.25
61	58	1/4	1/4	2/2	2	2	V65		c	III		V65		V		65					Mm7	1	0	2, -1, -4, -2		-2	2	0	4	0.0	0.0	0.75	0.0
61	58	1/2	1/2	2/2	2	2	I		c	III		I		I							M	1	0	-3, 1, -2		-3	-3	1	4	0.2	0.125	0.875	0.125
61	58	3/4	3/4	2/2	2	2	V		c	III		V		V							M	1	0	-2, 2, -1		-2	-2	0	4	0.0	0.0	0.625	0.0
62	59	0	0	2/2	2	1	I|PAC}{		c	III		I		I					PAC	}{	M	1	0	-3, 1, -2		-3	-3	0	4	0.0	0.0	0.75	0.0
62	59	1/4	1/4	2/2	2	1	V7		c	III		V7		V		7					Mm7	1	0	-2, 2, -1, -4		-2	-2	1	2	0.3333333333333333	0.125	0.375	0.25
62	59	1/2	1/2	2/2	2	1	vi		c	III		vi		vi							m	1	0	0, -3, 1		0	0	1	2	0.3333333333333333	0.125	0.25	0.3333333333333333
62	59	3/4	3/4	2/2	2	1	V		c	III		V		V							M	1	0	-2, 2, -1		-2	-2	2	2	0.5	0.25	0.375	0.4
63	60	0	0	2/2	2	1	iii		c	III		iii		iii							m	1	0	1, -2, 2		1	1	2	3	0.4	0.25	0.75	0.25
63	60	1/4	1/4	2/2	2	1	V		c	III		V		V							M	1	0	-2, 2, -1		-2	-2	1	2	0.3333333333333333	0.125	0.375	0.25
63	60	1/2	1/2	2/2	2	1	vi(9)		c	III		vi(9)		vi			9				m	1	0	0, -3, 1	2	0	0	2	4	0.3333333333333333	0.25	1.25	0.16666666666666666
64	61	0	0	2/2	2	1	IV		c	III		IV		IV							M	1	0	-4, 0, -3		-4	-4	0	4	0.0	0.0	1.0	0.0
64	61	1/4	1/4	2/2	2	1	viio/bVII		c	III		viio/bVII		vii	o			bVII			o	1	0	0, -3, -6		0	0	1	2	0.3333333333333333	0.125	0.375	0.25
