mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
91	90	356	2.0	0	0	4/4	2	1		I{		A	I		I		I						{	M	0	0	0, 4, 1		0	0
91	90	358	2.0	1/2	1/2	4/4	2	1		V6		A	I		V6		V		6					M	0	0	5, 2, 1		1	5
92	91	360	2.0	0	0	4/4	2	1		vi		A	I		vi		vi							m	0	0	3, 0, 4		3	3
92	91	362	2.0	1/2	1/2	4/4	2	1		iii6		A	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
93	92	364	2.0	0	0	4/4	2	1		IV		A	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
93	92	366	2.0	1/2	1/2	4/4	2	1		I6		A	I		I6		I		6					M	0	0	4, 1, 0		0	4
94	93	368	0.5	0	0	4/4	2	1		ii		A	I		ii		ii							m	0	0	2, -1, 3		2	2
94	93	737/2	0.5	1/8	1/8	4/4	2	1		viio		A	I		viio		vii	o						o	0	0	5, 2, -1		5	5
94	93	369	1.0	1/4	1/4	4/4	2	1		I		A	I		I		I							M	0	0	0, 4, 1		0	0
94	93	370	0.5	1/2	1/2	4/4	2	1		V(64)}		A	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
94	93	741/2	1.5	5/8	5/8	4/4	2	1		V|HC		A	I		V		V					HC		M	0	0	1, 5, 2		1	1
95	94	372	4.0	0	0	4/4	2	1		#viio7/ii{		A	I		#viio7/ii		#vii	o	7		ii		{	o7	0	0	7, 4, 1, -2		7	7
96	95	376	2.0	0	0	4/4	2	1		V7/ii		A	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
96	95	378	2.0	1/2	1/2	4/4	2	1		ii		A	I		ii		ii							m	0	0	2, -1, 3		2	2
97	96	380	4.0	0	0	4/4	2	1		V65		A	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
98	97	384	2.0	0	0	4/4	2	1		V7		A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
98	97	386	2.0	1/2	1/2	4/4	2	1		I}{		A	I		I		I						}{	M	0	0	0, 4, 1		0	0
99	98	388	2.0	0	0	4/4	2	1		IV		A	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
99	98	390	2.0	1/2	1/2	4/4	2	1		ii		A	I		ii		ii							m	0	0	2, -1, 3		2	2
100	99	392	4.0	0	0	4/4	2	1		I6	iii	A	I		I6		I		6					M	0	0	4, 1, 0		0	4
101	100	396	2.0	0	0	4/4	2	1		ii	viio6	A	I		ii		ii							m	0	0	2, -1, 3		2	2
101	100	398	1.0	1/2	1/2	4/4	2	1		viio	V65	A	I		viio		vii	o						o	0	0	5, 2, -1		5	5
101	100	399	1.0	3/4	3/4	4/4	2	1		V7		A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
102	101	400	4.0	0	0	4/4	2	1		I		A	I		I		I							M	0	0	0, 4, 1		0	0
103	102	404	2.0	0	0	4/4	2	1		ii6		A	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
103	102	406	2.0	1/2	1/2	4/4	2	1		I6		A	I		I6		I		6					M	0	0	4, 1, 0		0	4
104	103	408	2.0	0	0	4/4	2	1		viio6		A	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
104	103	410	2.0	1/2	1/2	4/4	2	1		vi6		A	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
105	104	412	2.0	0	0	4/4	2	1		V6		A	I		V6		V		6					M	0	0	5, 2, 1		1	5
105	104	414	2.0	1/2	1/2	4/4	2	1		IV6		A	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
106	105	416	3.0	0	0	4/4	2	1		V		A	I		V		V							M	0	0	1, 5, 2		1	1
106	105	418	0.0	1/2	1/2	4/4	2	1		|HC}		A	I									HC	}		0	0				
106	105	419	1.0	3/4	3/4	4/4	2	1		V7		A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
107	106	420	3.0	0	0	4/4	2	1		I[I{		A	I	I	I		I						{	M	0	0	0, 4, 1		0	0
107	106	423	1.0	3/4	3/4	4/4	2	1		viio64		A	I	I	viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
108	107	424	2.0	0	0	4/4	2	1		I		A	I	I	I		I							M	0	0	0, 4, 1		0	0
108	107	426	1.0	1/2	1/2	4/4	2	1		viio		A	I	I	viio		vii	o						o	0	0	5, 2, -1		5	5
108	107	427	4.0	3/4	3/4	4/4	2	1		I		A	I	I	I		I							M	0	0	0, 4, 1		0	0
109	108	431	1.0	3/4	3/4	4/4	2	1		ii		A	I	I	ii		ii							m	0	0	2, -1, 3		2	2
110	109	432	2.0	0	0	4/4	2	1		I}		A	I	I	I		I						}	M	0	0	0, 4, 1		0	0
110	109	434	1.0	1/2	1/2	4/4	2	1		IV		A	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
110	109	435	1.0	3/4	3/4	4/4	2	1		I]		A	I	I	I		I							M	0	0	0, 4, 1		0	0
111	110	436	2.0	0	0	4/4	2	1		V65/V{		A	I		V65/V		V		65		V		{	Mm7	0	0	6, 3, 0, 2		2	6
111	110	438	2.0	1/2	1/2	4/4	2	1		V2		A	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
112	111	440	2.0	0	0	4/4	2	1		viio7/IV		A	I		viio7/IV		vii	o	7		IV			o7	0	0	4, 1, -2, -5		4	4
112	111	442	2.0	1/2	1/2	4/4	2	1		IV2		A	I		IV2		IV		2					Mm7	0	0	-3, -1, 3, 0		-1	-3
113	112	444	1.0	0	0	4/4	2	1		viio65		A	I		viio65		vii	o	65					o7	0	0	2, -1, -4, 5		5	2
113	112	445	1.0	1/4	1/4	4/4	2	1		I6		A	I		I6		I		6					M	0	0	4, 1, 0		0	4
113	112	446	1.0	1/2	1/2	4/4	2	1		viio6(+6)	V43	A	I		viio6(+6)		vii	o	6	+6				o	0	0	2, -1, 5	1	5	2
113	112	447	1.0	3/4	3/4	4/4	2	1		vi6(+7)		A	I		vi6(+7)		vi		6	+7				m	0	0	0, 4, 3	1	3	0
114	113	448	1.0	0	0	4/4	2	1		V6		A	I		V6		V		6					M	0	0	5, 2, 1		1	5
114	113	449	1.0	1/4	1/4	4/4	2	1		IV6(+9)		A	I		IV6(+9)		IV		6	+9				M	0	0	3, 0, -1	1	-1	3
114	113	450	1.0	1/2	1/2	4/4	2	1		V		A	I		V		V							M	0	0	1, 5, 2		1	1
114	113	451	1.0	3/4	3/4	4/4	2	1		IV(+9)		A	I		IV(+9)		IV			+9				M	0	0	-1, 3, 0	1	-1	-1
115	114	452	1.0	0	0	4/4	2	1		I6		A	I		I6		I		6					M	0	0	4, 1, 0		0	4
115	114	453	1.0	1/4	1/4	4/4	2	1		I		A	I		I		I							M	0	0	0, 4, 1		0	0
115	114	454	1.0	1/2	1/2	4/4	2	1		V6		A	I		V6		V		6					M	0	0	5, 2, 1		1	5
115	114	455	1.0	3/4	3/4	4/4	2	1		vi7		A	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
116	115	456	1.0	0	0	4/4	2	1		V		A	I		V		V							M	0	0	1, 5, 2		1	1
116	115	457	1.0	1/4	1/4	4/4	2	1		IV(+9)		A	I		IV(+9)		IV			+9				M	0	0	-1, 3, 0	1	-1	-1
116	115	458	1.0	1/2	1/2	4/4	2	1		I6		A	I		I6		I		6					M	0	0	4, 1, 0		0	4
116	115	459	1.0	3/4	3/4	4/4	2	1		V43	ii(+4)	A	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
117	116	460	1.0	0	0	4/4	2	1		I		A	I		I		I							M	0	0	0, 4, 1		0	0
117	116	461	1.0	1/4	1/4	4/4	2	1		I6		A	I		I6		I		6					M	0	0	4, 1, 0		0	4
117	116	462	1.0	1/2	1/2	4/4	2	1		ii6		A	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
117	116	463	1.0	3/4	3/4	4/4	2	1		V7		A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
118	117	464	0.5	0	0	4/4	2	1		vi		A	I		vi		vi							m	0	0	3, 0, 4		3	3
118	117	929/2	0.5	1/8	1/8	4/4	2	1		IV		A	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
118	117	465	1.0	1/4	1/4	4/4	2	1		V		A	I		V		V							M	0	0	1, 5, 2		1	1
118	117	466	4.0	1/2	1/2	4/4	2	1		I[I|PAC}		A	I	I	I		I					PAC	}	M	0	0	0, 4, 1		0	0
119	118	468	0.0	0	0	4/4	2	1		{		A	I	I									{		0	0				
119	118	470	2.0	1/2	1/2	4/4	2	1		viio		A	I	I	viio		vii	o						o	0	0	5, 2, -1		5	5
120	119	472	2.0	0	0	4/4	2	1		I		A	I	I	I		I							M	0	0	0, 4, 1		0	0
120	119	474	2.0	1/2	1/2	4/4	2	1		viio		A	I	I	viio		vii	o						o	0	0	5, 2, -1		5	5
121	120	476	1.0	0	0	4/4	2	1		I]		A	I	I	I		I							M	0	0	0, 4, 1		0	0
121	120	477	1.0	1/4	1/4	4/4	2	1		viio6		A	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
121	120	478	2.0	1/2	1/2	4/4	2	1		I6		A	I		I6		I		6					M	0	0	4, 1, 0		0	4
122	121			0	0	4/4	2	1	1	IV		A	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
122	121			1/4	1/4	4/4	2	1	1	V		A	I		V		V							M	0	0	1, 5, 2		1	1
122	121			1/2	1/2	4/4	2	1	1	I|PAC}		A	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
123	121	480	8.0	0	0	4/4	2	1	2	V65/V		A	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
125	123	488	2.0	0	0	4/4	2	1		V(94)		A	I		V(94)		V			94				M	0	0	1, 0, 2	3	1	1
125	123	490	6.0	1/2	1/2	4/4	2	1		V|IAC		A	I		V		V					IAC		M	0	0	1, 5, 2		1	1
126	124	492	0.0	0	0	4/4	2	1		}		A	I										}		0	0				
126	124	494	0.0	1/2	1/2	4/4	2	1		{		A	I										{		0	0				
127	125	496	8.0	0	0	4/4	2	1		V65/vi		A	I		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
129	127	504	2.0	0	0	4/4	2	1		vi(94)		A	I		vi(94)		vi			94				m	0	0	3, 2, 4	5	3	3
129	127	506	6.0	1/2	1/2	4/4	2	1		vi|IAC		A	I		vi		vi					IAC		m	0	0	3, 0, 4		3	3
130	128	508	0.0	0	0	4/4	2	1		}		A	I										}		0	0				
