mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	tempo	qpm	slur
36	36	105	1.0	0	0	Chord	3/4	1	2	1/4			1/4	1	603					
36	36	425/4	0.25	5/16	5/16	Chord	3/4	1	2	1/16			1/16	1	604					
36	36	213/2	0.25	3/8	3/8	Chord	3/4	1	2	1/16			1/16	1	605					
36	36	427/4	0.25	7/16	7/16	Chord	3/4	1	2	1/16			1/16	1	606					
36	36	107	1.0	1/2	1/2	Chord	3/4	1	2	1/4			1/4	1	607		articStaccatissimoBelow			
37	37	108	0.0	0	0	Dynamic	3/4	1	1	0						p				
37	37	108	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	608					28
37	37	433/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16			1/16	1	609					28
37	37	217/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	610					28
37	37	435/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	611					
37	37	109	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	612					29
37	37	437/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	613					
37	37	439/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	614					
37	37	110	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	615					30
37	37	441/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	616					
37	37	443/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	617					
37	37	108	0.5	0	0	Chord	3/4	1	2	1/8			1/8	1	618					
37	37	217/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8			1/8	1	619					
37	37	109	0.5	1/4	1/4	Chord	3/4	1	2	1/8			1/8	1	620					
37	37	219/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8			1/8	1	621					
37	37	110	0.5	1/2	1/2	Chord	3/4	1	2	1/8			1/8	1	622					
37	37	221/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8			1/8	1	623					
38	38	111	0.75	0	0	Chord	3/4	1	1	3/16			1/8	3/2	624		ornamentTurn			
38	38	447/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16			1/16	1	625					
38	38	112	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	626					31
38	38	449/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	627					
38	38	225/2	1.0	3/8	3/8	Chord	3/4	1	1	1/4			1/4	1	628					
38	38	227/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	629					32
38	38	455/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	630					
38	38	111	0.5	0	0	Chord	3/4	1	2	1/8			1/8	1	631					
38	38	223/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8			1/8	1	632					
38	38	225/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8			1/8	1	633					
38	38	113	0.5	1/2	1/2	Chord	3/4	1	2	1/8			1/8	1	634					
38	38	227/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8			1/8	1	635					
39	39	114	0.5	0	0	Chord	3/4	1	1	1/8			1/8	1	636					33
39	39	229/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8			1/8	1	637		ornamentTurn			
39	39	115	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	638					
39	39	461/4	0.5	5/16	5/16	Chord	3/4	1	1	1/8			1/8	1	639					
39	39	463/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16			1/16	1	640					
39	39	116	0.25	1/2	1/2	Chord	3/4	1	1	1/16			1/16	1	641					34
39	39	465/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16			1/16	1	642					
39	39	233/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16			1/16	1	643		ornamentShortTrill			35
39	39	467/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16			1/16	1	644					
39	39	114	0.5	0	0	Chord	3/4	1	2	1/8			1/8	1	645					
39	39	229/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8			1/8	1	646					
39	39	115	0.5	1/4	1/4	Chord	3/4	1	2	1/8			1/8	1	647					
39	39	231/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8			1/8	1	648					
39	39	116	0.5	1/2	1/2	Chord	3/4	1	2	1/8			1/8	1	649					
39	39	233/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8			1/8	1	650					
40	40	117	1.0	0	0	Chord	3/4	1	1	1/4			1/4	1	651					36
40	40	118	0.25	1/4	1/4	Chord	3/4	1	1	1/16			1/16	1	652		ornamentShortTrill			
40	40	473/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16			1/16	1	653					
40	40	237/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	654					
40	40	119	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	655		articStaccatissimoAbove			
40	40	117	0.5	0	0	Chord	3/4	1	2	1/8			1/8	1	656					
40	40	235/2	0.5	1/8	1/8	Chord	3/4	1	2	1/8			1/8	1	657					
40	40	118	0.5	1/4	1/4	Chord	3/4	1	2	1/8			1/8	1	658					
40	40	237/2	0.5	3/8	3/8	Chord	3/4	1	2	1/8			1/8	1	659					
40	40	119	0.5	1/2	1/2	Chord	3/4	1	2	1/8			1/8	1	660					
40	40	239/2	0.5	5/8	5/8	Chord	3/4	1	2	1/8			1/8	1	661					
41	41	120	0.0	0	0	Dynamic	3/4	1	1	0						f				
41	41	120	0.125	0	0	Chord	3/4	1	1	1/32			1/32	1	662					
41	41	961/8	0.125	1/32	1/32	Chord	3/4	1	1	1/32			1/32	1	663					
41	41	481/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32			1/32	1	664					
41	41	963/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32			1/32	1	665					
41	41	241/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32			1/32	1	666					
41	41	965/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32			1/32	1	667					
41	41	483/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32			1/32	1	668					
41	41	967/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32			1/32	1	669					
41	41	121	0.125	1/4	1/4	Chord	3/4	1	1	1/32			1/32	1	670					
41	41	969/8	0.125	9/32	9/32	Chord	3/4	1	1	1/32			1/32	1	671					
41	41	485/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32			1/32	1	672					
41	41	971/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32			1/32	1	673					
41	41	243/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32			1/32	1	674					
41	41	973/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32			1/32	1	675					
41	41	487/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32			1/32	1	676					
41	41	975/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32			1/32	1	677					
41	41	122	0.125	1/2	1/2	Chord	3/4	1	1	1/32			1/32	1	678					
41	41	977/8	0.125	17/32	17/32	Chord	3/4	1	1	1/32			1/32	1	679					
41	41	489/4	0.125	9/16	9/16	Chord	3/4	1	1	1/32			1/32	1	680					
41	41	979/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32			1/32	1	681					
41	41	245/2	0.125	5/8	5/8	Chord	3/4	1	1	1/32			1/32	1	682					
41	41	981/8	0.125	21/32	21/32	Chord	3/4	1	1	1/32			1/32	1	683					
41	41	491/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32			1/32	1	684					
41	41	983/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32			1/32	1	685					
41	41	120	2.0	0	0	Chord	3/4	2	1	1/2			1/2	1	686					
41	41	122	1.0	1/2	1/2	Chord	3/4	2	1	1/4			1/4	1	687					
42	42	123	0.125	0	0	Chord	3/4	1	1	1/32			1/32	1	688					
42	42	985/8	0.125	1/32	1/32	Chord	3/4	1	1	1/32			1/32	1	689					
42	42	493/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32			1/32	1	690					
42	42	987/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32			1/32	1	691					
42	42	247/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32			1/32	1	692					
42	42	989/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32			1/32	1	693					
42	42	495/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32			1/32	1	694					
42	42	991/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32			1/32	1	695					
42	42	124	0.125	1/4	1/4	Chord	3/4	1	1	1/32			1/32	1	696					
42	42	993/8	0.125	9/32	9/32	Chord	3/4	1	1	1/32			1/32	1	697					
42	42	497/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32			1/32	1	698					
42	42	995/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32			1/32	1	699					
42	42	249/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32			1/32	1	700					
42	42	997/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32			1/32	1	701					
42	42	499/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32			1/32	1	702					
42	42	999/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32			1/32	1	703					
42	42	125	0.125	1/2	1/2	Chord	3/4	1	1	1/32			1/32	1	704					
42	42	1001/8	0.125	17/32	17/32	Chord	3/4	1	1	1/32			1/32	1	705					
42	42	501/4	0.125	9/16	9/16	Chord	3/4	1	1	1/32			1/32	1	706					
42	42	1003/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32			1/32	1	707					
42	42	251/2	0.125	5/8	5/8	Chord	3/4	1	1	1/32			1/32	1	708					
42	42	1005/8	0.125	21/32	21/32	Chord	3/4	1	1	1/32			1/32	1	709					
42	42	503/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32			1/32	1	710					
42	42	1007/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32			1/32	1	711					
42	42	123	2.0	0	0	Chord	3/4	2	1	1/2			1/2	1	712					
42	42	125	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	713					
42	42	251/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	714					
43	43	126	0.125	0	0	Chord	3/4	1	1	1/32			1/32	1	715					
43	43	1009/8	0.125	1/32	1/32	Chord	3/4	1	1	1/32			1/32	1	716					
43	43	505/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32			1/32	1	717					
43	43	1011/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32			1/32	1	718					
43	43	253/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32			1/32	1	719					
43	43	1013/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32			1/32	1	720					
43	43	507/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32			1/32	1	721					
43	43	1015/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32			1/32	1	722					
43	43	127	0.125	1/4	1/4	Chord	3/4	1	1	1/32			1/32	1	723					
43	43	1017/8	0.125	9/32	9/32	Chord	3/4	1	1	1/32			1/32	1	724					
43	43	509/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32			1/32	1	725					
43	43	1019/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32			1/32	1	726					
43	43	255/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32			1/32	1	727					
43	43	1021/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32			1/32	1	728					
43	43	511/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32			1/32	1	729					
43	43	1023/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32			1/32	1	730					
43	43	128	0.125	1/2	1/2	Chord	3/4	1	1	1/32			1/32	1	731					
43	43	1025/8	0.125	17/32	17/32	Chord	3/4	1	1	1/32			1/32	1	732					
43	43	513/4	0.125	9/16	9/16	Chord	3/4	1	1	1/32			1/32	1	733					
43	43	1027/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32			1/32	1	734					
43	43	257/2	0.125	5/8	5/8	Chord	3/4	1	1	1/32			1/32	1	735					
43	43	1029/8	0.125	21/32	21/32	Chord	3/4	1	1	1/32			1/32	1	736					
43	43	515/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32			1/32	1	737					
43	43	1031/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32			1/32	1	738					
43	43	126	0.5	0	0	Chord	3/4	2	1	1/8			1/8	1	739					
43	43	253/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	740					
43	43	127	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	741					
43	43	255/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	742					
43	43	128	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	743					
43	43	257/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	744					
44	44	129	1.5	0	0	Chord	3/4	1	1	3/8			1/4	3/2	745					37
44	44	261/2	0.16666666666666666	3/8	3/8	Chord	3/4	1	1	1/24			1/16	2/3	746					
44	44	392/3	0.16666666666666666	5/12	5/12	Chord	3/4	1	1	1/24			1/16	2/3	747					
44	44	785/6	0.16666666666666666	11/24	11/24	Chord	3/4	1	1	1/24			1/16	2/3	748					
44	44	131	1.0	1/2	1/2	Chord	3/4	1	1	1/4			1/4	1	749		articStaccatissimoBelow			
44	44	259/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8			1/8	1	750					38
44	44	130	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	751					
44	44	261/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	752					
44	44	131	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	753					
44	44	263/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	754					
45	45	132	0.125	0	0	Chord	3/4	1	1	1/32			1/32	1	755					
45	45	1057/8	0.125	1/32	1/32	Chord	3/4	1	1	1/32			1/32	1	756					
45	45	529/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32			1/32	1	757					
45	45	1059/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32			1/32	1	758					
45	45	265/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32			1/32	1	759					
45	45	1061/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32			1/32	1	760					
45	45	531/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32			1/32	1	761					
45	45	1063/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32			1/32	1	762					
45	45	133	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	763		articStaccatissimoBelow			
45	45	267/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	764		articStaccatissimoBelow			
45	45	132	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	765					39
45	45	133	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	766		articStaccatissimoBelow			
45	45	134	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	767		articStaccatissimoBelow			
45	45	269/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	768		articStaccatissimoBelow			
46	46	135	0.125	0	0	Chord	3/4	1	1	1/32			1/32	1	769					
46	46	1081/8	0.125	1/32	1/32	Chord	3/4	1	1	1/32			1/32	1	770					
46	46	541/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32			1/32	1	771					
46	46	1083/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32			1/32	1	772					
46	46	271/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32			1/32	1	773					
46	46	1085/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32			1/32	1	774					
46	46	543/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32			1/32	1	775					
46	46	1087/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32			1/32	1	776					
46	46	136	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	777		articStaccatissimoAbove			
46	46	273/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8			1/8	1	778		articStaccatissimoBelow			
46	46	135	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	779					40
46	46	136	1.0	1/4	1/4	Chord	3/4	2	1	1/4			1/4	1	780		articStaccatissimoAbove			
46	46	137	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	781		articStaccatissimoBelow			
46	46	275/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	782		articStaccatissimoBelow			
47	47	138	0.125	0	0	Chord	3/4	1	1	1/32			1/32	1	783					
47	47	1105/8	0.125	1/32	1/32	Chord	3/4	1	1	1/32			1/32	1	784					
47	47	553/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32			1/32	1	785					
47	47	1107/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32			1/32	1	786					
47	47	277/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32			1/32	1	787					
47	47	1109/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32			1/32	1	788					
47	47	555/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32			1/32	1	789					
47	47	1111/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32			1/32	1	790					
47	47	139	0.125	1/4	1/4	Chord	3/4	1	1	1/32			1/32	1	791					
47	47	1113/8	0.125	9/32	9/32	Chord	3/4	1	1	1/32			1/32	1	792					
47	47	557/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32			1/32	1	793					
47	47	1115/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32			1/32	1	794					
47	47	279/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32			1/32	1	795					
47	47	1117/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32			1/32	1	796					
47	47	559/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32			1/32	1	797					
47	47	1119/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32			1/32	1	798					
47	47	140	0.5	1/2	1/2	Chord	3/4	1	1	1/8			1/8	1	799					41
47	47	281/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8			1/8	1	800		ornamentTurn			
47	47	138	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	801					42
47	47	139	0.5	1/4	1/4	Chord	3/4	2	1	1/8			1/8	1	802					
47	47	279/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8			1/8	1	803					
47	47	140	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	804					
47	47	281/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8			1/8	1	805					
48	48	141	0.25	0	0	Chord	3/4	1	1	1/16			1/16	1	806					
48	48	565/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32			1/32	1	807					
48	48	1131/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32			1/32	1	808					
48	48	283/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16			1/16	1	809					
48	48	567/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32			1/32	1	810					
48	48	1135/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32			1/32	1	811					
48	48	142	0.5	1/4	1/4	Chord	3/4	1	1	1/8			1/8	1	812		articStaccatissimoBelow			
48	48	141	1.0	0	0	Chord	3/4	2	1	1/4			1/4	1	813					
48	48	142	0.25	1/4	1/4	Chord	3/4	2	1	1/16			1/16	1	814					
48	48	569/4	0.125	5/16	5/16	Chord	3/4	2	1	1/32			1/32	1	815					
48	48	1139/8	0.125	11/32	11/32	Chord	3/4	2	1	1/32			1/32	1	816					
48	48	285/2	0.25	3/8	3/8	Chord	3/4	2	1	1/16			1/16	1	817					
48	48	571/4	0.125	7/16	7/16	Chord	3/4	2	1	1/32			1/32	1	818					
48	48	1143/8	0.125	15/32	15/32	Chord	3/4	2	1	1/32			1/32	1	819					
48	48	143	0.5	1/2	1/2	Chord	3/4	2	1	1/8			1/8	1	820		articStaccatissimoBelow			
