mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
36	36	287/2	287/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	575							
36	36	575/4	575/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	576							
37	37	144	144	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	577							
37	37	577/4	577/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	578							
37	37	289/2	289/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	579							
37	37	579/4	579/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	580							
37	37	145	145	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	581							
37	37	581/4	581/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	582							
37	37	291/2	291/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	583							
37	37	583/4	583/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	584							
37	37	146	146	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	585							
37	37	585/4	585/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	586							
37	37	293/2	293/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	587							
37	37	587/4	587/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	588							
37	37	147	147	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	589							
37	37	589/4	589/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	590							
37	37	295/2	295/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	591							
37	37	591/4	591/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	592							
37	37	144	144	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	593	articStaccatissimoBelow						
37	37	145	145	1.0		1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	594	articStaccatissimoBelow						
37	37	146	146	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	595	articStaccatissimoBelow						
37	37	147	147	1.0		3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	596	articStaccatissimoBelow						
38	38	148	148	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	597							
38	38	593/4	593/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	598							
38	38	297/2	297/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	599							
38	38	595/4	595/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	600							
38	38	149	149	1.0		1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	601	ornamentShortTrill						
38	38	150	150	1.0		1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	602	articStaccatissimoAbove						
38	38	148	148	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	603							
38	38	297/2	297/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	604							
38	38	149	149	1.0		1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	605							
38	38	150	150	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	606	articStaccatissimoBelow						
39	39	152	152	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	607							8
39	39	305/2	305/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	608							
39	39	307/2	307/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	609							
39	39	154	154	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	610							9
39	39	309/2	309/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	611							
39	39	311/2	311/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	612							
39	39	305/2	305/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	613							
39	39	611/4	611/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	614							
39	39	153	153	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	615							
39	39	309/2	309/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	616							
39	39	619/4	619/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	617							
39	39	155	155	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	618							
40	40	156	156	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	619							10
40	40	313/2	313/2	0.5		1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	620							
40	40	315/2	315/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	621							
40	40	158	158	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	622							11
40	40	317/2	317/2	0.5		5/8	5/8	Chord	4/4	1	1	1/8		1/8	1	623							
40	40	319/2	319/2	0.5		7/8	7/8	Chord	4/4	1	1	1/8		1/8	1	624							
40	40	313/2	313/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	625							
40	40	627/4	627/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	626							
40	40	157	157	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	627							
40	40	317/2	317/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	628							
40	40	635/4	635/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	629							
40	40	159	159	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	630							
41	41	160	160	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	631							
41	41	641/4	641/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	632							
41	41	321/2	321/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	633							
41	41	643/4	643/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	634							
41	41	161	161	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	635							
41	41	645/4	645/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	636							
41	41	323/2	323/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	637							
41	41	647/4	647/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	638							
41	41	162	162	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	639							
41	41	649/4	649/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	640							
41	41	325/2	325/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	641							
41	41	651/4	651/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	642							
41	41	163	163	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	643							
41	41	653/4	653/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	644							
41	41	327/2	327/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	645							
41	41	655/4	655/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	646							
41	41	160	160	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	647							
41	41	161	161	1.0		1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	648							
41	41	162	162	2.0		1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	649							
42	42		164	1.0	1	0	0	Chord	4/4	1	1	1/4		1/4	1	650							
42	42		165	0.75	1	1/4	1/4	Chord	4/4	1	1	3/16		1/8	3/2	651	ornamentShortTrill						
42	42		663/4	0.125	1	7/16	7/16	Chord	4/4	1	1	1/32		1/32	1	652							
42	42		1327/8	0.125	1	15/32	15/32	Chord	4/4	1	1	1/32		1/32	1	653							
42	42		166	1.0	1	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	654							
42	42		164	1.0	1	0	0	Chord	4/4	2	1	1/4		1/4	1	655							
42	42		165	1.0	1	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	656							
42	42		166	0.5	1	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	657							
42	42		333/2	0.25	1	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	658							
42	42		667/4	0.25	1	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	659							
42	42		167	0.25	1	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	660							
42	42		669/4	0.25	1	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	661							
42	42		335/2	0.25	1	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	662							
42	42		671/4	0.25	1	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	663							
43	42	164	168	1.0	2	0	0	Chord	4/4	1	1	1/4		1/4	1	664							
43	42	165	169	0.75	2	1/4	1/4	Chord	4/4	1	1	3/16		1/8	3/2	665	ornamentShortTrill						
43	42	663/4	679/4	0.125	2	7/16	7/16	Chord	4/4	1	1	1/32		1/32	1	666							
43	42	1327/8	1359/8	0.125	2	15/32	15/32	Chord	4/4	1	1	1/32		1/32	1	667							
43	42	166	170	1.0	2	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	668							
43	42	164	168	1.0	2	0	0	Chord	4/4	2	1	1/4		1/4	1	669							
43	42	165	169	1.0	2	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	670							
43	42	166	170	0.5	2	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	671							
43	42	333/2	341/2	0.5	2	5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	672							
43	42	167	171	0.5	2	3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	673							
43	42	335/2	343/2	0.5	2	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	674							
44	43	168	172	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	675							
44	43	170	174	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	676							
44	43	171	175	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	677							
44	43	168	172	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	678							
44	43	337/2	345/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	679							
44	43	675/4	691/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	680							
44	43	169	173	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	681							
44	43	339/2	347/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	682							
44	43	341/2	349/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	683							
44	43	343/2	351/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	684							
45	44	172	176	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	685							
45	44	173	177	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	686							
45	44	174	178	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	687							
45	44	175	179	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	688							
45	44	345/2	353/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	689							
45	44	347/2	355/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	690							
45	44	349/2	357/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	691							
45	44	351/2	359/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	692							
46	45	176	180	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	693							
46	45	178	182	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	694							
46	45	179	183	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	695							
46	45	176	180	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	696							
46	45	353/2	361/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	697							
46	45	707/4	723/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	698							
46	45	177	181	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	699							
46	45	355/2	363/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	700							
46	45	357/2	365/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	701							
46	45	359/2	367/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	702							
47	46	180	184	0.5		0	0	Chord	4/4	1	1	1/8		1/8	1	703							
47	46	181	185	0.5		1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	704							
47	46	182	186	0.5		1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	705							
47	46	183	187	0.5		3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	706							
47	46	361/2	369/2	0.5		1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	707							
47	46	363/2	371/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	708							
47	46	365/2	373/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	709							
47	46	367/2	375/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	710							
48	47	184	188	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	711							
48	47	371/2	379/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	712							
48	47	186	190	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	713							
48	47	745/4	761/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	714							
48	47	373/2	381/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	715							
48	47	747/4	763/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	716							
48	47	187	191	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	717							
48	47	749/4	765/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	718							
48	47	375/2	383/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	719							
48	47	751/4	767/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	720							
48	47	184	188	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	721							
48	47	369/2	377/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	722							
48	47	739/4	755/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	723							
48	47	185	189	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	724							
48	47	371/2	379/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	725							
48	47	186	190	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	726							
49	48	188	192	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	727							
49	48	379/2	387/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	728							
49	48	190	194	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	729							
49	48	761/4	777/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	730							
49	48	381/2	389/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	731							
49	48	763/4	779/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	732							
49	48	191	195	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	733							
49	48	765/4	781/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	734							
49	48	383/2	391/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	735							
49	48	767/4	783/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	736							
49	48	188	192	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	737							
49	48	377/2	385/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	738							
49	48	755/4	771/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	739							
49	48	189	193	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	740							
49	48	379/2	387/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	741							
49	48	190	194	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	742							
50	49	192	196	1.0		0	0	Chord	4/4	1	1	1/4		1/4	1	743							
50	49	387/2	395/2	0.5		3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	744							
50	49	194	198	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	745							
50	49	777/4	793/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	746							
50	49	389/2	397/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	747							
50	49	779/4	795/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	748							
50	49	195	199	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	749							
50	49	781/4	797/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	750							
50	49	391/2	399/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	751							
50	49	783/4	799/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	752							
50	49	192	196	0.5		0	0	Chord	4/4	2	1	1/8		1/8	1	753							
50	49	385/2	393/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	754							
50	49	771/4	787/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	755							
50	49	193	197	0.5		1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	756							
50	49	387/2	395/2	0.5		3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	757							
50	49	194	198	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	758							
50	49	391/2	399/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	759							
50	49	783/4	799/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	760							
51	50	196	200	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	761							
51	50	785/4	801/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	762							
51	50	393/2	401/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	763							
51	50	787/4	803/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	764							
51	50	197	201	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	765							
51	50	789/4	805/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	766							
51	50	395/2	403/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	767							
51	50	791/4	807/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	768							
51	50	198	202	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	769							
51	50	793/4	809/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	770							
51	50	397/2	405/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	771							
51	50	795/4	811/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	772							
51	50	199	203	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	773							
51	50	797/4	813/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	774							
51	50	399/2	407/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	775							
51	50	799/4	815/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	776							
51	50	196	200	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	777							
51	50	785/4	801/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	778							
51	50	393/2	401/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	779							
51	50	787/4	803/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	780							
51	50	197	201	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	781							
51	50	789/4	805/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	782							
51	50	395/2	403/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	783							
51	50	791/4	807/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	784							
51	50	198	202	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	785							
51	50	399/2	407/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	786							
51	50	799/4	815/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	787							
52	51	200	204	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	788							
52	51	801/4	817/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	789							
52	51	401/2	409/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	790							
52	51	803/4	819/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	791							
52	51	201	205	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	792							
52	51	805/4	821/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	793							
52	51	403/2	411/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	794							
52	51	807/4	823/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	795							
52	51	202	206	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	796							
52	51	809/4	825/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	797							
52	51	405/2	413/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	798							
52	51	811/4	827/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	799							
52	51	203	207	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	800							
52	51	813/4	829/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	801							
52	51	407/2	415/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	802							
52	51	815/4	831/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	803							
52	51	200	204	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	804							
52	51	801/4	817/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	805							
52	51	401/2	409/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	806							
52	51	803/4	819/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	807							
52	51	201	205	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	808							
52	51	805/4	821/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	809							
52	51	403/2	411/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	810							
52	51	807/4	823/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	811							
52	51	202	206	1.0		1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	812							
52	51	407/2	415/2	0.25		7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	813							
52	51	815/4	831/4	0.25		15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	814							
53	52	204	208	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	815							
53	52	817/4	833/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	816							
53	52	409/2	417/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	817							
53	52	819/4	835/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	818							
53	52	205	209	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	819							
53	52	821/4	837/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	820							
53	52	411/2	419/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	821							
53	52	823/4	839/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	822							
53	52	206	210	0.25		1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	823							
53	52	825/4	841/4	0.25		9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	824							
53	52	413/2	421/2	0.25		5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	825							
53	52	827/4	843/4	0.25		11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	826							
53	52	207	211	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	827							
53	52	829/4	845/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	828							
53	52	415/2	423/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	829							
53	52	831/4	847/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	830							
53	52	204	208	0.25		0	0	Chord	4/4	2	1	1/16		1/16	1	831							
53	52	817/4	833/4	0.25		1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	832							
53	52	409/2	417/2	0.25		1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	833							
53	52	819/4	835/4	0.25		3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	834							
53	52	205	209	0.25		1/4	1/4	Chord	4/4	2	1	1/16		1/16	1	835							
53	52	821/4	837/4	0.25		5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	836							
53	52	411/2	419/2	0.25		3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	837							
53	52	823/4	839/4	0.25		7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	838							
53	52	206	210	0.5		1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	839							
53	52	413/2	421/2	0.5		5/8	5/8	Chord	4/4	2	1	1/8		1/8	1	840							
53	52	207	211	0.5		3/4	3/4	Chord	4/4	2	1	1/8		1/8	1	841							
53	52	415/2	423/2	0.5		7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	842							
54	53	208	212	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	843							
54	53	833/4	849/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	844							
54	53	417/2	425/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	845							
54	53	835/4	851/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	846							
54	53	209	213	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	847							
54	53	837/4	853/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	848							
54	53	419/2	427/2	0.25		3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	849							
54	53	839/4	855/4	0.25		7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	850							
54	53	211	215	0.25		3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	851							
54	53	845/4	861/4	0.25		13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	852							
54	53	423/2	431/2	0.25		7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	853							
54	53	847/4	863/4	0.25		15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	854							
54	53	208	212	1.0		0	0	Chord	4/4	2	1	1/4		1/4	1	855							
54	53	209	213	1.0		1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	856							
54	53	210	214	0.25		1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	857							
54	53	841/4	857/4	0.25		9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	858							
54	53	421/2	429/2	0.25		5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	859							
54	53	843/4	859/4	0.25		11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	860							
55	54	212	216	0.25		0	0	Chord	4/4	1	1	1/16		1/16	1	861							
55	54	849/4	865/4	0.25		1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	862							
55	54	425/2	433/2	0.25		1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	863							
55	54	851/4	867/4	0.25		3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	864							
55	54	213	217	0.25		1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	865							
55	54	853/4	869/4	0.25		5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	866							
