mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	tempo	qpm	slur
29	27	105/2	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	286					37
29	27	211/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	287					
29	27	213/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	288					
29	27	107/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	289					38
29	27	215/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	290					
29	27	217/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32			1/32	1	291					39
29	27	435/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32			1/32	1	292					
29	27	53	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	293					
29	27	54	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	294					
30	28	109/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	295					40
30	28	55	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	296		ornamentTurn			
30	28	56	0.0	3/8	3/8	Dynamic	2/4	1	1	0						f				
30	28	56	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	297					
30	28	111/2	0.5	1/4	1/4	Chord	2/4	1	3	1/8			1/8	1	298					
30	28	56	0.5	3/8	3/8	Chord	2/4	1	3	1/8			1/8	1	299					
30	28	109/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	300					
30	28	55	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	301					
30	28	111/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	302					
30	28	56	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	303					
30	28	109/2	1.0	0	0	Chord	2/4	2	3	1/4			1/4	1	304					
31	29	113/2	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	305					41
31	29	227/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	306					
31	29	57	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	307					42
31	29	229/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	308					
31	29	113/2	0.5	0	0	Chord	2/4	1	2	1/8			1/8	1	309					
31	29	57	0.5	1/8	1/8	Chord	2/4	1	2	1/8			1/8	1	310					
31	29	115/2	0.5	1/4	1/4	Chord	2/4	1	2	1/8			1/8	1	311					43
31	29	58	0.5	3/8	3/8	Chord	2/4	1	2	1/8			1/8	1	312		ornamentTurn			
31	29	113/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	313					
31	29	57	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	314					
31	29	58	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	315					
31	29	115/2	1.0	1/4	1/4	Chord	2/4	2	2	1/4			1/4	1	316					
32	30	117/2	0.0	0	0	Dynamic	2/4	1	1	0						p				
32	30	117/2	0.375	0	0	Chord	2/4	1	1	3/32			1/16	3/2	317		articStaccatissimoAbove			
32	30	471/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32			1/32	1	318					
32	30	59	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	319					
32	30	119/2	0.375	1/4	1/4	Chord	2/4	1	1	3/32			1/16	3/2	320					
32	30	479/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32			1/32	1	321					
32	30	60	0.125	3/8	3/8	Chord	2/4	1	1	1/32			1/32	1	322					
32	30	481/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32			1/32	1	323					
32	30	241/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32			1/32	1	324					
32	30	483/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32			1/32	1	325					
32	30	117/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	326					
32	30	117/2	0.5	0	0	Chord	2/4	2	2	1/8			1/8	1	327					
32	30	59	0.5	1/8	1/8	Chord	2/4	2	2	1/8			1/8	1	328					
32	30	119/2	0.5	1/4	1/4	Chord	2/4	2	2	1/8			1/8	1	329					
32	30	60	0.5	3/8	3/8	Chord	2/4	2	2	1/8			1/8	1	330					
33	31	121/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	331		articStaccatissimoAbove			
33	31	245/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32			1/32	1	332					
33	31	491/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32			1/32	1	333					
33	31	123/2	0.0	1/4	1/4	Chord	2/4	1	1	0	grace32		1/32	1	334					
33	31	123/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	335					
33	31	247/4	0.5	5/16	5/16	Chord	2/4	1	1	1/8			1/8	1	336					
33	31	249/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	337					
33	31	121/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	338					
33	31	61	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	339					
33	31	62	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	340					
34	32	125/2	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	341					
34	32	251/4	0.0	1/16	1/16	Dynamic	2/4	1	1	0						f				
34	32	251/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	342					
34	32	63	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	343					44
34	32	253/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	344					
34	32	127/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	345					45
34	32	255/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	346					
34	32	64	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	347					46
34	32	257/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	348					
34	32	64	0.5	3/8	3/8	Chord	2/4	1	2	1/8			1/8	1	349					
34	32	125/2	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	350					
34	32	64	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	351					
35	33	129/2	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	352					47
35	33	259/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	353					
35	33	65	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	354					48
35	33	261/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	355					
35	33	131/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	356					
35	33	263/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	357					49
35	33	66	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	358					49
35	33	265/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	359					
35	33	259/4	0.25	1/16	1/16	Chord	2/4	1	2	1/16			1/16	1	360					
35	33	65	0.25	1/8	1/8	Chord	2/4	1	2	1/16			1/16	1	361					
35	33	261/4	0.25	3/16	3/16	Chord	2/4	1	2	1/16			1/16	1	362					
35	33	131/2	0.25	1/4	1/4	Chord	2/4	1	2	1/16			1/16	1	363					
35	33	263/4	0.25	5/16	5/16	Chord	2/4	1	2	1/16			1/16	1	364					
35	33	66	0.25	3/8	3/8	Chord	2/4	1	2	1/16			1/16	1	365					
35	33	265/4	0.25	7/16	7/16	Chord	2/4	1	2	1/16			1/16	1	366					
35	33	129/2	1.5	0	0	Chord	2/4	2	1	3/8			1/4	3/2	367					
35	33	66	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	368					
36	34	133/2	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	369					50
36	34	267/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	370					
36	34	403/6	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	371					
36	34	202/3	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	372					
36	34	135/2	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	373					51
36	34	203/3	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	374					
36	34	407/6	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	375					
36	34	68	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	376					52
36	34	409/6	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	377					
36	34	205/3	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	378					
36	34	133/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	379					
36	34	67	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	380					
37	35	137/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	381					
37	35	69	0.0	1/8	1/8	Dynamic	2/4	1	1	0						p				
37	35	69	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	382					
37	35	415/6	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	383					
37	35	208/3	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	384					
37	35	139/2	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	385					53
37	35	209/3	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	386					
37	35	419/6	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	387					
37	35	70	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	388					54
37	35	421/6	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	389					
37	35	211/3	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	390					
37	35	137/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	391					
37	35	69	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	392					
38	36	141/2	0.375	0	0	Chord	2/4	1	1	3/32			1/16	3/2	393		articStaccatissimoAbove			
38	36	567/8	0.0	3/32	3/32	Dynamic	2/4	1	1	0						f				
38	36	567/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32			1/32	1	394					
38	36	71	1.0	1/8	1/8	Chord	2/4	1	1	1/4			1/4	1	395					55
38	36	72	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	396		ornamentTurn			
38	36	289/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32			1/32	1	397					
38	36	579/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32			1/32	1	398					
38	36	71	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	399					
38	36	143/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	400					
38	36	72	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	401					
39	37	145/2	0.375	0	0	Chord	2/4	1	1	3/32			1/16	3/2	402		articStaccatissimoAbove			
39	37	583/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32			1/32	1	403					
39	37	73	0.125	1/8	1/8	Chord	2/4	1	1	1/32			1/32	1	404					
39	37	585/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32			1/32	1	405					
39	37	293/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32			1/32	1	406					
39	37	587/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32			1/32	1	407					
39	37	147/2	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	408					56
39	37	74	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	409		ornamentTurn			
39	37	145/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	410					
39	37	73	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	411					
39	37	147/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	412					
39	37	74	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	413					
40	38	149/2	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	414					
40	38	75	0.0	1/8	1/8	Dynamic	2/4	1	1	0						p				
40	38	75	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	415					57
40	38	301/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	416					
40	38	151/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	417		ornamentShortTrill			58
40	38	303/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	418					
40	38	305/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	419					
40	38	149/2	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	420					
40	38	76	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	421					
41	39	153/2	0.0	0	0	Chord	2/4	1	1	0	grace32		1/32	1	422					
41	39	153/2	0.0	0	0	Chord	2/4	1	1	0	grace32		1/32	1	423					
41	39	153/2	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	424					59
41	39	307/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	425					
41	39	309/4	0.0	3/16	3/16	Dynamic	2/4	1	1	0						f				
41	39	309/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	426					
41	39	155/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	427					
41	39	311/4	0.5	5/16	5/16	Chord	2/4	1	1	1/8			1/8	1	428					
41	39	313/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	429					
41	39	77	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	430					
41	39	155/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	431					
41	39	78	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	432					
42	40	157/2	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	433					60
42	40	315/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	434					
42	40	79	0.0	1/8	1/8	Dynamic	2/4	1	1	0						p				
42	40	79	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	435					61
42	40	317/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	436					
42	40	159/2	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	437					62
42	40	319/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	438					
42	40	321/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	439					
42	40	157/2	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	440					
42	40	159/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	441					
43	41	161/2	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	442					63
43	41	323/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	443					
43	41	81	0.0	1/8	1/8	Dynamic	2/4	1	1	0						f				
43	41	325/4	0.08333333333333333	3/16	3/16	Chord	2/4	2	1	1/48			1/32	2/3	444					
43	41	244/3	0.08333333333333333	5/24	5/24	Chord	2/4	2	1	1/48			1/32	2/3	445					
43	41	977/12	0.08333333333333333	11/48	11/48	Chord	2/4	2	1	1/48			1/32	2/3	446					
43	41	163/2	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	447					64
43	41	82	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	448		ornamentTurn			
43	41	81	0.5	1/8	1/8	Chord	2/4	2	2	1/8			1/8	1	449					
43	41	163/2	0.5	1/4	1/4	Chord	2/4	2	2	1/8			1/8	1	450					
43	41	82	0.5	3/8	3/8	Chord	2/4	2	2	1/8			1/8	1	451					
44	42	84	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	452					65
44	42	505/6	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	453					65
44	42	253/3	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	454					
44	42	165/2	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	455					
44	42	165/2	0.5	0	0	Chord	2/4	2	2	1/8			1/8	1	456					
44	42	83	0.375	1/8	1/8	Chord	2/4	2	2	3/32			1/16	3/2	457					
44	42	667/8	0.125	7/32	7/32	Chord	2/4	2	2	1/32			1/32	1	458					
44	42	167/2	0.5	1/4	1/4	Chord	2/4	2	2	1/8			1/8	1	459					
