mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	tempo	qpm	slur
46	46	137/2	0.375	1/4	1/4	Chord	3/8	1	1	3/32			1/16	3/2	291		articStaccatissimoBelow			
46	46	551/8	0.0	11/32	11/32	Dynamic	3/8	1	1	0						f				
46	46	551/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32			1/32	1	292					
46	46	135/2	0.5	0	0	Chord	3/8	2	1	1/8			1/8	1	293					
46	46	68	1.0	1/8	1/8	Chord	3/8	2	1	1/4			1/4	1	294					
47	47	69	0.75	0	0	Chord	3/8	1	1	3/16			1/8	3/2	295					
47	47	279/4	0.0	3/16	3/16	Dynamic	3/8	1	1	0						p				
47	47	279/4	0.125	3/16	3/16	Chord	3/8	1	1	1/32			1/32	1	296					
47	47	559/8	0.125	7/32	7/32	Chord	3/8	1	1	1/32			1/32	1	297					
47	47	70	0.375	1/4	1/4	Chord	3/8	1	1	3/32			1/16	3/2	298		articStaccatissimoBelow			
47	47	563/8	0.0	11/32	11/32	Dynamic	3/8	1	1	0						f				
47	47	563/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32			1/32	1	299					
47	47	69	0.5	0	0	Chord	3/8	2	1	1/8			1/8	1	300					
47	47	139/2	1.0	1/8	1/8	Chord	3/8	2	1	1/4			1/4	1	301					
48	48	141/2	0.5	0	0	Chord	3/8	1	1	1/8			1/8	1	302					
48	48	71	0.5	1/8	1/8	Chord	3/8	1	1	1/8			1/8	1	303					
48	48	141/2	0.5	0	0	Chord	3/8	2	1	1/8			1/8	1	304		articStaccatissimoBelow			
48	48	71	0.5	1/8	1/8	Chord	3/8	2	1	1/8			1/8	1	305		articStaccatissimoBelow			
49	49	72	0.0	0	0	Dynamic	3/8	1	1	0						p				
49	49	72	0.375	0	0	Chord	3/8	2	1	3/32			1/16	3/2	306					
49	49	579/8	0.125	3/32	3/32	Chord	3/8	2	1	1/32			1/32	1	307		ornamentTurn			
49	49	145/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8			1/8	1	308					36
49	49	73	0.5	1/4	1/4	Chord	3/8	2	1	1/8			1/8	1	309		ornamentShortTrill			
49	49	72	0.5	0	0	Chord	3/8	2	2	1/8			1/8	1	310					
49	49	145/2	0.5	1/8	1/8	Chord	3/8	2	2	1/8			1/8	1	311					
49	49	73	0.5	1/4	1/4	Chord	3/8	2	2	1/8			1/8	1	312					
50	50	147/2	1.0	0	0	Chord	3/8	2	1	1/4			1/4	1	313					37
50	50	149/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8			1/8	1	314		ornamentMordent			
50	50	147/2	1.5	0	0	Chord	3/8	2	2	3/8			1/4	3/2	315					
51	51	75	0.0	0	0	Dynamic	3/8	1	1	0						pp				
51	51	75	0.5	0	0	Chord	3/8	1	1	1/8			1/8	1	316					38
51	51	151/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8			1/8	1	317					38
51	51	76	0.5	1/4	1/4	Chord	3/8	1	1	1/8			1/8	1	318					
51	51	76	0.5	1/4	1/4	Chord	3/8	1	2	1/8			1/8	1	319					
51	51	76	0.5	1/4	1/4	Chord	3/8	2	1	1/8			1/8	1	320					
52	52	153/2	1.0	0	0	Chord	3/8	1	1	1/4			1/4	1	321					
52	52	155/2	0.5	1/4	1/4	Chord	3/8	1	1	1/8			1/8	1	322					
52	52	153/2	0.5	0	0	Chord	3/8	1	2	1/8			1/8	1	323					
52	52	77	0.16666666666666666	1/8	1/8	Chord	3/8	1	2	1/24			1/16	2/3	324					
52	52	463/6	0.16666666666666666	1/6	1/6	Chord	3/8	1	2	1/24			1/16	2/3	325					
52	52	232/3	0.16666666666666666	5/24	5/24	Chord	3/8	1	2	1/24			1/16	2/3	326					
52	52	155/2	0.5	1/4	1/4	Chord	3/8	1	2	1/8			1/8	1	327					
52	52	153/2	1.0	0	0	Chord	3/8	2	1	1/4			1/4	1	328					
52	52	155/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8			1/8	1	329					
52	52	155/2	0.5	1/4	1/4	Chord	3/8	2	2	1/8			1/8	1	330					
53	53	78	0.5	0	0	Chord	3/8	1	1	1/8			1/8	1	331					39
53	53	157/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8			1/8	1	332					39
53	53	79	0.5	1/4	1/4	Chord	3/8	1	1	1/8			1/8	1	333		ornamentShortTrill			
53	53	78	1.5	0	0	Chord	3/8	1	2	3/8			1/4	3/2	334					
53	53	78	1.0	0	0	Chord	3/8	2	1	1/4			1/4	1	335					
53	53	79	0.5	1/4	1/4	Chord	3/8	2	1	1/8			1/8	1	336					
54	54	159/2	0.375	0	0	Chord	3/8	1	1	3/32			1/16	3/2	337					
54	54	639/8	0.0625	3/32	3/32	Chord	3/8	1	1	1/64			1/64	1	338					
54	54	1279/16	0.0625	7/64	7/64	Chord	3/8	1	1	1/64			1/64	1	339					
54	54	80	0.5	1/8	1/8	Chord	3/8	1	1	1/8			1/8	1	340					
54	54	159/2	0.5	0	0	Chord	3/8	1	2	1/8			1/8	1	341					
54	54	80	0.5	1/8	1/8	Chord	3/8	1	2	1/8			1/8	1	342					
54	54	159/2	0.5	0	0	Chord	3/8	2	1	1/8			1/8	1	343					
54	54	80	0.5	1/8	1/8	Chord	3/8	2	1	1/8			1/8	1	344					
55	55	81	0.0	0	0	Dynamic	3/8	1	1	0						f				
55	55	81	0.5	0	0	Chord	3/8	1	1	1/8			1/8	1	345					
55	55	163/2	0.16666666666666666	1/8	1/8	Chord	3/8	1	1	1/24			1/16	2/3	346					
55	55	245/3	0.16666666666666666	1/6	1/6	Chord	3/8	1	1	1/24			1/16	2/3	347					
55	55	491/6	0.16666666666666666	5/24	5/24	Chord	3/8	1	1	1/24			1/16	2/3	348					
55	55	82	0.375	1/4	1/4	Chord	3/8	1	1	3/32			1/16	3/2	349		articStaccatissimoAbove			
55	55	659/8	0.125	11/32	11/32	Chord	3/8	1	1	1/32			1/32	1	350					
55	55	81	0.5	0	0	Chord	3/8	1	2	1/8			1/8	1	351					
55	55	163/2	1.0	1/8	1/8	Chord	3/8	1	2	1/4			1/4	1	352					
55	55	81	0.5	0	0	Chord	3/8	2	1	1/8			1/8	1	353					
55	55	163/2	1.0	1/8	1/8	Chord	3/8	2	1	1/4			1/4	1	354					
56	56	165/2	0.5	0	0	Chord	3/8	1	1	1/8			1/8	1	355					40
56	56	83	0.16666666666666666	1/8	1/8	Chord	3/8	1	1	1/24			1/16	2/3	356					
56	56	499/6	0.16666666666666666	1/6	1/6	Chord	3/8	1	1	1/24			1/16	2/3	357					
56	56	250/3	0.16666666666666666	5/24	5/24	Chord	3/8	1	1	1/24			1/16	2/3	358					
56	56	167/2	0.16666666666666666	1/4	1/4	Chord	3/8	1	1	1/24			1/16	2/3	359					
56	56	251/3	0.16666666666666666	7/24	7/24	Chord	3/8	1	1	1/24			1/16	2/3	360					
56	56	503/6	0.16666666666666666	1/3	1/3	Chord	3/8	1	1	1/24			1/16	2/3	361					
56	56	83	0.5	1/8	1/8	Chord	3/8	2	1	1/8			1/8	1	362					
56	56	167/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8			1/8	1	363					
57	57	84	0.16666666666666666	0	0	Chord	3/8	1	1	1/24			1/16	2/3	364					
57	57	505/6	0.16666666666666666	1/24	1/24	Chord	3/8	1	1	1/24			1/16	2/3	365					
57	57	253/3	0.16666666666666666	1/12	1/12	Chord	3/8	1	1	1/24			1/16	2/3	366					
57	57	169/2	1.0	1/8	1/8	Chord	3/8	1	1	1/4			1/4	1	367		ornamentUpPrall			
57	57	84	0.5	0	0	Chord	3/8	2	1	1/8			1/8	1	368					
57	57	169/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8			1/8	1	369					
57	57	85	0.5	1/4	1/4	Chord	3/8	2	1	1/8			1/8	1	370					
58	58	171/2	0.0	0	0	Dynamic	3/8	1	1	0						ff				
58	58	171/2	0.16666666666666666	0	0	Chord	3/8	1	1	1/24			1/16	2/3	371					
58	58	257/3	0.16666666666666666	1/24	1/24	Chord	3/8	1	1	1/24			1/16	2/3	372					
58	58	515/6	0.16666666666666666	1/12	1/12	Chord	3/8	1	1	1/24			1/16	2/3	373					
58	58	86	0.16666666666666666	1/8	1/8	Chord	3/8	1	1	1/24			1/16	2/3	374					
58	58	517/6	0.16666666666666666	1/6	1/6	Chord	3/8	1	1	1/24			1/16	2/3	375					
58	58	259/3	0.16666666666666666	5/24	5/24	Chord	3/8	1	1	1/24			1/16	2/3	376					
58	58	173/2	0.16666666666666666	1/4	1/4	Chord	3/8	1	1	1/24			1/16	2/3	377					
58	58	260/3	0.16666666666666666	7/24	7/24	Chord	3/8	1	1	1/24			1/16	2/3	378					
58	58	521/6	0.16666666666666666	1/3	1/3	Chord	3/8	1	1	1/24			1/16	2/3	379					
58	58	171/2	0.5	0	0	Chord	3/8	2	1	1/8			1/8	1	380					
58	58	86	0.5	1/8	1/8	Chord	3/8	2	1	1/8			1/8	1	381					
58	58	173/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8			1/8	1	382					
59	59	87	0.0	0	0	Chord	3/8	1	1	0	grace32		1/32	2/3	383					
59	59	87	0.16666666666666666	0	0	Chord	3/8	1	1	1/24			1/16	2/3	384					
59	59	523/6	0.16666666666666666	1/24	1/24	Chord	3/8	1	1	1/24			1/16	2/3	385					
59	59	262/3	0.16666666666666666	1/12	1/12	Chord	3/8	1	1	1/24			1/16	2/3	386					
59	59	175/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8			1/8	1	387					41
59	59	88	0.5	1/4	1/4	Chord	3/8	1	1	1/8			1/8	1	388		ornamentShortTrill			
59	59	87	0.5	0	0	Chord	3/8	2	1	1/8			1/8	1	389					
59	59	175/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8			1/8	1	390					
59	59	88	0.5	1/4	1/4	Chord	3/8	2	1	1/8			1/8	1	391					
60	60	177/2	1.5	0	0	Chord	3/8	1	1	3/8			1/4	3/2	392					
60	60	177/2	1.5	0	0	Chord	3/8	2	1	3/8			1/4	3/2	393					
