mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	slur
53	52	415/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	582						
53	52	409/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16			1/16	1	583						41
53	52	205/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	584						
53	52	207/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	585						
54	53	104	0.75		0	0	Chord	2/4	1	1	3/16			1/8	3/2	586						42
54	53	419/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	587						
54	53	105	0.0		1/4	1/4	Dynamic	2/4	1	1	0						p					
54	53	105	0.125		1/4	1/4	Chord	2/4	1	1	1/32			1/32	1	588						
54	53	841/8	0.125		9/32	9/32	Chord	2/4	1	1	1/32			1/32	1	589						
54	53	421/4	0.125		5/16	5/16	Chord	2/4	1	1	1/32			1/32	1	590						
54	53	843/8	0.125		11/32	11/32	Chord	2/4	1	1	1/32			1/32	1	591						
54	53	211/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	592						
54	53	423/4	0.0		7/16	7/16	Dynamic	2/4	1	1	0						f					
54	53	423/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	593						
54	53	417/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16			1/16	1	594						43
54	53	209/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	595						
54	53	211/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	596						
55	54	106	0.75		0	0	Chord	2/4	1	1	3/16			1/8	3/2	597						44
55	54	427/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	598						
55	54	107	0.0		1/4	1/4	Dynamic	2/4	1	1	0						p					
55	54	107	0.125		1/4	1/4	Chord	2/4	1	1	1/32			1/32	1	599						
55	54	857/8	0.125		9/32	9/32	Chord	2/4	1	1	1/32			1/32	1	600						
55	54	429/4	0.125		5/16	5/16	Chord	2/4	1	1	1/32			1/32	1	601						
55	54	859/8	0.125		11/32	11/32	Chord	2/4	1	1	1/32			1/32	1	602						
55	54	215/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	603						
55	54	431/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	604						
55	54	425/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16			1/16	1	605						45
55	54	213/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	606						
55	54	215/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	607						
56	55	108	0.0		0	0	Chord	2/4	1	1	0	grace16		1/16	1	608						
56	55	108	0.5		0	0	Chord	2/4	1	1	1/8			1/8	1	609		ornamentShortTrill				
56	55	217/2	0.5		1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	610						
56	55	109	0.125		1/4	1/4	Chord	2/4	1	1	1/32			1/32	1	611						
56	55	873/8	0.0		9/32	9/32	Dynamic	2/4	1	1	0						f					
56	55	873/8	0.125		9/32	9/32	Chord	2/4	1	1	1/32			1/32	1	612						
56	55	437/4	0.125		5/16	5/16	Chord	2/4	1	1	1/32			1/32	1	613						
56	55	875/8	0.125		11/32	11/32	Chord	2/4	1	1	1/32			1/32	1	614						
56	55	219/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	615						
56	55	439/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	616						
56	55	108	0.5		0	0	Chord	2/4	2	1	1/8			1/8	1	617						
56	55	217/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	618						
56	55	219/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	619						
57	56	110	0.25		0	0	Chord	2/4	1	1	1/16			1/16	1	620						46
57	56	441/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	621						
57	56	111	0.0		1/4	1/4	Dynamic	2/4	1	1	0						p					
57	56	111	0.125		1/4	1/4	Chord	2/4	1	1	1/32			1/32	1	622						
57	56	889/8	0.125		9/32	9/32	Chord	2/4	1	1	1/32			1/32	1	623						
57	56	445/4	0.125		5/16	5/16	Chord	2/4	1	1	1/32			1/32	1	624						
57	56	891/8	0.125		11/32	11/32	Chord	2/4	1	1	1/32			1/32	1	625						
57	56	223/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	626						
57	56	447/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	627						
57	56	221/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	628						
57	56	111	0.5		1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	629						
58	57	112	0.25		0	0	Chord	2/4	1	1	1/16			1/16	1	630						47
58	57	449/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	631						
58	57	113	0.0		1/4	1/4	Dynamic	2/4	1	1	0						f					
58	57	113	0.125		1/4	1/4	Chord	2/4	1	1	1/32			1/32	1	632						
58	57	905/8	0.125		9/32	9/32	Chord	2/4	1	1	1/32			1/32	1	633						
58	57	453/4	0.125		5/16	5/16	Chord	2/4	1	1	1/32			1/32	1	634						
58	57	907/8	0.125		11/32	11/32	Chord	2/4	1	1	1/32			1/32	1	635						
58	57	227/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	636						
58	57	455/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	637						
58	57	225/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	638						
58	57	113	0.5		1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	639						
58	57	227/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	640						
59	58	114	0.125		0	0	Chord	2/4	1	1	1/32			1/32	1	641						
59	58	913/8	0.125		1/32	1/32	Chord	2/4	1	1	1/32			1/32	1	642						
59	58	457/4	0.125		1/16	1/16	Chord	2/4	1	1	1/32			1/32	1	643						
59	58	915/8	0.125		3/32	3/32	Chord	2/4	1	1	1/32			1/32	1	644						
59	58	229/2	0.25		1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	645						
59	58	459/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	646						
59	58	115	0.125		1/4	1/4	Chord	2/4	1	1	1/32			1/32	1	647						
59	58	921/8	0.125		9/32	9/32	Chord	2/4	1	1	1/32			1/32	1	648						
59	58	461/4	0.125		5/16	5/16	Chord	2/4	1	1	1/32			1/32	1	649						
59	58	923/8	0.125		11/32	11/32	Chord	2/4	1	1	1/32			1/32	1	650						
59	58	231/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	651						
59	58	463/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	652						
59	58	114	0.5		0	0	Chord	2/4	2	1	1/8			1/8	1	653						
59	58	229/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	654						
59	58	115	0.5		1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	655						
59	58	231/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	656						
60	59	116	0.16666666666666666		0	0	Chord	2/4	1	1	1/24			1/16	2/3	657						
60	59	697/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	658						
60	59	349/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	659						
60	59	233/2	0.0		1/8	1/8	Dynamic	2/4	1	1	0						p					
60	59	233/2	0.25		1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	660						
60	59	467/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	661						
60	59	117	0.25		1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	662						48
60	59	469/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	663						
60	59	235/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	664						
60	59	471/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	665						
60	59	116	2.0		0	0	Chord	2/4	2	1	1/2			1/2	1	666						
61	60	118	0.25		0	0	Chord	2/4	1	1	1/16			1/16	1	667						49
61	60	473/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	668						
61	60	237/2	0.25		1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	669						
61	60	475/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	670						
61	60	119	0.25		1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	671						50
61	60	477/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	672						
61	60	239/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	673						
61	60	479/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	674						
61	60	237/2	0.25		1/8	1/8	Chord	2/4	2	1	1/16			1/16	1	675						
61	60	475/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16			1/16	1	676						
61	60	119	0.25		1/4	1/4	Chord	2/4	2	1	1/16			1/16	1	677						51
61	60	477/4	0.25		5/16	5/16	Chord	2/4	2	1	1/16			1/16	1	678						
61	60	239/2	0.25		3/8	3/8	Chord	2/4	2	1	1/16			1/16	1	679						
61	60	479/4	0.25		7/16	7/16	Chord	2/4	2	1	1/16			1/16	1	680						
62	61	120	0.25		0	0	Chord	2/4	1	1	1/16			1/16	1	681						52
62	61	481/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	682						
62	61	241/2	0.0		1/8	1/8	Dynamic	2/4	1	1	0						f					
62	61	241/2	0.125		1/8	1/8	Chord	2/4	1	1	1/32			1/32	1	683						
62	61	965/8	0.125		5/32	5/32	Chord	2/4	1	1	1/32			1/32	1	684						
62	61	483/4	0.125		3/16	3/16	Chord	2/4	1	1	1/32			1/32	1	685						
62	61	967/8	0.125		7/32	7/32	Chord	2/4	1	1	1/32			1/32	1	686						
62	61	121	0.125		1/4	1/4	Chord	2/4	1	1	1/32			1/32	1	687						
62	61	969/8	0.125		9/32	9/32	Chord	2/4	1	1	1/32			1/32	1	688						
62	61	485/4	0.125		5/16	5/16	Chord	2/4	1	1	1/32			1/32	1	689						
62	61	971/8	0.125		11/32	11/32	Chord	2/4	1	1	1/32			1/32	1	690						
62	61	243/2	0.125		3/8	3/8	Chord	2/4	1	1	1/32			1/32	1	691						
62	61	973/8	0.125		13/32	13/32	Chord	2/4	1	1	1/32			1/32	1	692						
62	61	487/4	0.125		7/16	7/16	Chord	2/4	1	1	1/32			1/32	1	693						
62	61	975/8	0.125		15/32	15/32	Chord	2/4	1	1	1/32			1/32	1	694						
62	61	120	0.25		0	0	Chord	2/4	2	1	1/16			1/16	1	695						53
62	61	481/4	0.25		1/16	1/16	Chord	2/4	2	1	1/16			1/16	1	696						
62	61	241/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	697						
62	61	121	0.5		1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	698						
62	61	243/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	699						
63	62	122	0.125		0	0	Chord	2/4	1	1	1/32			1/32	1	700						
63	62	977/8	0.125		1/32	1/32	Chord	2/4	1	1	1/32			1/32	1	701						
63	62	489/4	0.125		1/16	1/16	Chord	2/4	1	1	1/32			1/32	1	702						
63	62	979/8	0.125		3/32	3/32	Chord	2/4	1	1	1/32			1/32	1	703						
63	62	245/2	0.125		1/8	1/8	Chord	2/4	1	1	1/32			1/32	1	704						
63	62	981/8	0.125		5/32	5/32	Chord	2/4	1	1	1/32			1/32	1	705						
63	62	491/4	0.125		3/16	3/16	Chord	2/4	1	1	1/32			1/32	1	706						
63	62	983/8	0.125		7/32	7/32	Chord	2/4	1	1	1/32			1/32	1	707						
63	62	123	0.125		1/4	1/4	Chord	2/4	1	1	1/32			1/32	1	708						
63	62	985/8	0.125		9/32	9/32	Chord	2/4	1	1	1/32			1/32	1	709						
63	62	493/4	0.125		5/16	5/16	Chord	2/4	1	1	1/32			1/32	1	710						
63	62	987/8	0.125		11/32	11/32	Chord	2/4	1	1	1/32			1/32	1	711						
63	62	247/2	0.125		3/8	3/8	Chord	2/4	1	1	1/32			1/32	1	712						
63	62	989/8	0.125		13/32	13/32	Chord	2/4	1	1	1/32			1/32	1	713						
63	62	495/4	0.125		7/16	7/16	Chord	2/4	1	1	1/32			1/32	1	714						
63	62	991/8	0.125		15/32	15/32	Chord	2/4	1	1	1/32			1/32	1	715						
63	62	122	0.5		0	0	Chord	2/4	2	1	1/8			1/8	1	716						
63	62	245/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	717						
63	62	123	0.5		1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	718						
63	62	247/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	719						
64	63	124	0.125		0	0	Chord	2/4	1	1	1/32			1/32	1	720						
64	63	993/8	0.125		1/32	1/32	Chord	2/4	1	1	1/32			1/32	1	721						
64	63	497/4	0.125		1/16	1/16	Chord	2/4	1	1	1/32			1/32	1	722						
64	63	995/8	0.125		3/32	3/32	Chord	2/4	1	1	1/32			1/32	1	723						
64	63	249/2	0.125		1/8	1/8	Chord	2/4	1	1	1/32			1/32	1	724						
64	63	997/8	0.125		5/32	5/32	Chord	2/4	1	1	1/32			1/32	1	725						
64	63	499/4	0.125		3/16	3/16	Chord	2/4	1	1	1/32			1/32	1	726						
64	63	999/8	0.125		7/32	7/32	Chord	2/4	1	1	1/32			1/32	1	727						
64	63	125	0.125		1/4	1/4	Chord	2/4	1	1	1/32			1/32	1	728						
64	63	1001/8	0.125		9/32	9/32	Chord	2/4	1	1	1/32			1/32	1	729						
64	63	501/4	0.125		5/16	5/16	Chord	2/4	1	1	1/32			1/32	1	730						
64	63	1003/8	0.125		11/32	11/32	Chord	2/4	1	1	1/32			1/32	1	731						
64	63	251/2	0.125		3/8	3/8	Chord	2/4	1	1	1/32			1/32	1	732						
64	63	1005/8	0.125		13/32	13/32	Chord	2/4	1	1	1/32			1/32	1	733						
64	63	503/4	0.125		7/16	7/16	Chord	2/4	1	1	1/32			1/32	1	734						
64	63	1007/8	0.125		15/32	15/32	Chord	2/4	1	1	1/32			1/32	1	735						
64	63	124	0.5		0	0	Chord	2/4	2	1	1/8			1/8	1	736						
64	63	249/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	737						
64	63	125	0.5		1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	738						
64	63	251/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	739						
65	64	126	0.125		0	0	Chord	2/4	1	1	1/32			1/32	1	740						
65	64	1009/8	0.125		1/32	1/32	Chord	2/4	1	1	1/32			1/32	1	741						
65	64	505/4	0.125		1/16	1/16	Chord	2/4	1	1	1/32			1/32	1	742						
65	64	1011/8	0.125		3/32	3/32	Chord	2/4	1	1	1/32			1/32	1	743						
65	64	253/2	0.125		1/8	1/8	Chord	2/4	1	1	1/32			1/32	1	744						
65	64	1013/8	0.125		5/32	5/32	Chord	2/4	1	1	1/32			1/32	1	745						
65	64	507/4	0.125		3/16	3/16	Chord	2/4	1	1	1/32			1/32	1	746						
65	64	1015/8	0.125		7/32	7/32	Chord	2/4	1	1	1/32			1/32	1	747						
65	64	127	0.5		1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	748						54
65	64	255/2	0.5		3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	749		ornamentTurn				
65	64	126	0.5		0	0	Chord	2/4	2	1	1/8			1/8	1	750						
65	64	253/2	0.25		1/8	1/8	Chord	2/4	2	1	1/16			1/16	1	751						
65	64	507/4	0.25		3/16	3/16	Chord	2/4	2	1	1/16			1/16	1	752						
65	64	127	0.5		1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	753						
65	64	255/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	754						
66	65	128	1.0		0	0	Chord	2/4	1	1	1/4			1/4	1	755		articStaccatissimoBelow				
66	65	129	0.0		1/4	1/4	Dynamic	2/4	1	1	0						p					
66	65	129	0.125		1/4	1/4	Chord	2/4	1	1	1/32			1/32	1	756						
66	65	1033/8	0.375		9/32	9/32	Chord	2/4	1	1	3/32			1/16	3/2	757						
66	65	259/2	0.125		3/8	3/8	Chord	2/4	1	1	1/32			1/32	1	758						
66	65	1037/8	0.375		13/32	13/32	Chord	2/4	1	1	3/32			1/16	3/2	759						
66	65	128	0.5		0	0	Chord	2/4	2	1	1/8			1/8	1	760						
66	65	257/2	1.5		1/8	1/8	Chord	2/4	2	1	3/8			1/4	3/2	761						
67	66	130	0.125		0	0	Chord	2/4	1	1	1/32			1/32	1	762						
67	66	1041/8	0.375		1/32	1/32	Chord	2/4	1	1	3/32			1/16	3/2	763						
67	66	261/2	0.25		1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	764						
67	66	523/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	765						
67	66	131	0.125		1/4	1/4	Chord	2/4	1	1	1/32			1/32	1	766						
67	66	1049/8	0.375		9/32	9/32	Chord	2/4	1	1	3/32			1/16	3/2	767						
67	66	263/2	0.125		3/8	3/8	Chord	2/4	1	1	1/32			1/32	1	768						
67	66	1053/8	0.375		13/32	13/32	Chord	2/4	1	1	3/32			1/16	3/2	769						
67	66	130	2.0		0	0	Chord	2/4	2	1	1/2			1/2	1	770						
68	67	132	0.125		0	0	Chord	2/4	1	1	1/32			1/32	1	771						
68	67	1057/8	0.375		1/32	1/32	Chord	2/4	1	1	3/32			1/16	3/2	772						
68	67	265/2	0.125		1/8	1/8	Chord	2/4	1	1	1/32			1/32	1	773						
68	67	1061/8	0.0		5/32	5/32	Dynamic	2/4	1	1	0						f					
68	67	1061/8	0.375		5/32	5/32	Chord	2/4	1	1	3/32			1/16	3/2	774						
68	67	133	0.125		1/4	1/4	Chord	2/4	1	1	1/32			1/32	1	775						
68	67	1065/8	0.375		9/32	9/32	Chord	2/4	1	1	3/32			1/16	3/2	776						
68	67	267/2	0.125		3/8	3/8	Chord	2/4	1	1	1/32			1/32	1	777						
68	67	1069/8	0.375		13/32	13/32	Chord	2/4	1	1	3/32			1/16	3/2	778						
68	67	132	1.0		0	0	Chord	2/4	2	1	1/4			1/4	1	779						
69	68	134	0.5		0	0	Chord	2/4	1	1	1/8			1/8	1	780						
69	68	269/2	0.25		1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	781						
69	68	539/4	0.0625		3/16	3/16	Chord	2/4	1	1	1/64			1/64	1	782						
69	68	2157/16	0.0625		13/64	13/64	Chord	2/4	1	1	1/64			1/64	1	783						
69	68	1079/8	0.0625		7/32	7/32	Chord	2/4	1	1	1/64			1/64	1	784						
69	68	2159/16	0.0625		15/64	15/64	Chord	2/4	1	1	1/64			1/64	1	785						
69	68	135	0.5		1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	786						55
69	68	271/2	0.5		3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	787		ornamentTurn				
69	68	269/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	788						
69	68	135	0.5		1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	789						
69	68	271/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	790						
70	69	136	1.0		0	0	Chord	2/4	1	1	1/4			1/4	1	791		articStaccatissimoAbove				
70	69	136	0.5		0	0	Chord	2/4	2	1	1/8			1/8	1	792		articStaccatissimoBelow				
70	69	273/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	793		articStaccatissimoBelow				
70	69	137	0.125		1/4	1/4	Chord	2/4	2	1	1/32			1/32	1	794						
70	69	1097/8	0.0		9/32	9/32	Dynamic	2/4	2	1	0						pp					
70	69	1097/8	0.375		9/32	9/32	Chord	2/4	2	1	3/32			1/16	3/2	795						
70	69	275/2	0.125		3/8	3/8	Chord	2/4	2	1	1/32			1/32	1	796						
70	69	1101/8	0.375		13/32	13/32	Chord	2/4	2	1	3/32			1/16	3/2	797						
71	70	277/2	0.125		1/8	1/8	Chord	2/4	1	1	1/32			1/32	1	798						
71	70	1109/8	0.0		5/32	5/32	Dynamic	2/4	1	1	0						f					
71	70	1109/8	0.125		5/32	5/32	Chord	2/4	1	1	1/32			1/32	1	799						
71	70	555/4	0.125		3/16	3/16	Chord	2/4	1	1	1/32			1/32	1	800						
71	70	1111/8	0.125		7/32	7/32	Chord	2/4	1	1	1/32			1/32	1	801						
71	70	139	0.125		1/4	1/4	Chord	2/4	1	1	1/32			1/32	1	802						
71	70	1113/8	0.125		9/32	9/32	Chord	2/4	1	1	1/32			1/32	1	803						
71	70	557/4	0.125		5/16	5/16	Chord	2/4	1	1	1/32			1/32	1	804						
71	70	1115/8	0.125		11/32	11/32	Chord	2/4	1	1	1/32			1/32	1	805						
71	70	279/2	0.125		3/8	3/8	Chord	2/4	1	1	1/32			1/32	1	806						
71	70	1117/8	0.125		13/32	13/32	Chord	2/4	1	1	1/32			1/32	1	807						
71	70	559/4	0.125		7/16	7/16	Chord	2/4	1	1	1/32			1/32	1	808						
71	70	1119/8	0.125		15/32	15/32	Chord	2/4	1	1	1/32			1/32	1	809						
71	70	138	0.125		0	0	Chord	2/4	2	1	1/32			1/32	1	810						
71	70	1105/8	0.375		1/32	1/32	Chord	2/4	2	1	3/32			1/16	3/2	811						
71	70	277/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	812						
71	70	139	0.5		1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	813						
71	70	279/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	814						
72	71		1.0	1	0	0	Chord	2/4	1	1	1/4			1/4	1	815		articStaccatissimoBelow				
72	71		0.0	1	1/4	1/4	Dynamic	2/4	1	1	0						ff					
72	71		0.0	1	1/4	1/4	StaffText	2/4	1	1	0								ten.			
72	71		1.0	1	1/4	1/4	Chord	2/4	1	1	1/4			1/4	1	816						
72	71		1.0	1	0	0	Chord	2/4	2	1	1/4			1/4	1	817		articStaccatissimoBelow				
72	71		1.0	1	1/4	1/4	Chord	2/4	2	1	1/4			1/4	1	818						
73	71	140	1.0	2	0	0	Chord	2/4	1	1	1/4			1/4	1	819		articStaccatissimoBelow				
73	71	141	0.0	2	1/4	1/4	Dynamic	2/4	1	1	0						ff					
73	71	141	0.0	2	1/4	1/4	StaffText	2/4	1	1	0								ten.			
73	71	141	1.0	2	1/4	1/4	Chord	2/4	1	1	1/4			1/4	1	820						
73	71	140	1.0	2	0	0	Chord	2/4	2	1	1/4			1/4	1	821		articStaccatissimoBelow				
73	71	141	1.0	2	1/4	1/4	Chord	2/4	2	1	1/4			1/4	1	822						
