mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
45	42	204	204	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	595						
45	42	202	202	2.0	0	0	Chord	2/2	2	2	1/2	1/2	1	596						
45	42	204	204	0.5	1/2	1/2	Chord	2/2	2	2	1/8	1/8	1	597						
45	42	409/2	409/2	0.5	5/8	5/8	Chord	2/2	2	2	1/8	1/8	1	598						
45	42	205	205	1.0	3/4	3/4	Chord	2/2	2	2	1/4	1/4	1	599						
46	43	206	206	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	600						
46	43	413/2	413/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	601						
46	43	207	207	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	602						
46	43	415/2	415/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	603						
46	43	208	208	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	604						
46	43	417/2	417/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	605						
46	43	209	209	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	606						
46	43	206	206	0.5	0	0	Chord	2/2	1	2	1/8	1/8	1	607						
46	43	413/2	413/2	0.5	1/8	1/8	Chord	2/2	1	2	1/8	1/8	1	608						
46	43	207	207	0.5	1/4	1/4	Chord	2/2	1	2	1/8	1/8	1	609						
46	43	415/2	415/2	0.5	3/8	3/8	Chord	2/2	1	2	1/8	1/8	1	610						
46	43	208	208	1.5	1/2	1/2	Chord	2/2	1	2	3/8	1/4	3/2	611						
46	43	419/2	419/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8	1/8	1	612						
46	43	413/2	413/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	613						
46	43	207	207	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	614						
46	43	415/2	415/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	615						
46	43	208	208	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	616						
46	43	209	209	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	617						
46	43	206	206	4.0	0	0	Chord	2/2	2	2	1	1	1	618						
47	44	210	210	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	619						
47	44	421/2	421/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	620						
47	44	211	211	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	621						
47	44	423/2	423/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	622						
47	44	212	212	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	623						
47	44	425/2	425/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	624						
47	44	213	213	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	625						
47	44	427/2	427/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	626						
47	44	210	210	0.5	0	0	Chord	2/2	1	2	1/8	1/8	1	627						
47	44	421/2	421/2	0.5	1/8	1/8	Chord	2/2	1	2	1/8	1/8	1	628						
47	44	211	211	1.0	1/4	1/4	Chord	2/2	1	2	1/4	1/4	1	629						
47	44	212	212	0.5	1/2	1/2	Chord	2/2	1	2	1/8	1/8	1	630						
47	44	425/2	425/2	0.5	5/8	5/8	Chord	2/2	1	2	1/8	1/8	1	631						
47	44	213	213	0.5	3/4	3/4	Chord	2/2	1	2	1/8	1/8	1	632						
47	44	427/2	427/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8	1/8	1	633						
47	44	210	210	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	634						
47	44	421/2	421/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	635						
47	44	211	211	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	636						
47	44	423/2	423/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	637						
47	44	212	212	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	638						
47	44	213	213	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	639						
47	44	210	210	3.0	0	0	Chord	2/2	2	2	3/4	1/2	3/2	640						
47	44	213	213	1.0	3/4	3/4	Chord	2/2	2	2	1/4	1/4	1	641						
48	45	214	214	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	642						
48	45	429/2	429/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	643						
48	45	215	215	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	644						
48	45	431/2	431/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	645						
48	45	216	216	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	646						
48	45	433/2	433/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	647						
48	45	217	217	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	648						
48	45	435/2	435/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	649						
48	45	214	214	2.0	0	0	Chord	2/2	1	2	1/2	1/2	1	650						
48	45	216	216	0.5	1/2	1/2	Chord	2/2	1	2	1/8	1/8	1	651						
48	45	433/2	433/2	0.5	5/8	5/8	Chord	2/2	1	2	1/8	1/8	1	652						
48	45	217	217	0.5	3/4	3/4	Chord	2/2	1	2	1/8	1/8	1	653						
48	45	435/2	435/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8	1/8	1	654						
48	45	214	214	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	655						
48	45	215	215	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	656						
48	45	216	216	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	657						
48	45	217	217	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	658						
48	45	214	214	3.0	0	0	Chord	2/2	2	2	3/4	1/2	3/2	659						
48	45	217	217	1.0	3/4	3/4	Chord	2/2	2	2	1/4	1/4	1	660						
49	46	218	218	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	661						
49	46	220	220	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	662						
49	46	441/2	441/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	663						
49	46	221	221	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	664						
49	46	443/2	443/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	665						
49	46	218	218	0.5	0	0	Chord	2/2	1	2	1/8	1/8	1	666						
49	46	437/2	437/2	0.5	1/8	1/8	Chord	2/2	1	2	1/8	1/8	1	667						
49	46	219	219	0.5	1/4	1/4	Chord	2/2	1	2	1/8	1/8	1	668						
49	46	439/2	439/2	0.5	3/8	3/8	Chord	2/2	1	2	1/8	1/8	1	669						
49	46	220	220	1.0	1/2	1/2	Chord	2/2	1	2	1/4	1/4	1	670						
49	46	221	221	1.0	3/4	3/4	Chord	2/2	1	2	1/4	1/4	1	671						
49	46	218	218	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	672						
49	46	437/2	437/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	673						
49	46	219	219	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	674						
49	46	439/2	439/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	675						
49	46	220	220	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	676						
49	46	221	221	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	677						
49	46	218	218	3.0	0	0	Chord	2/2	2	2	3/4	1/2	3/2	678						
49	46	221	221	1.0	3/4	3/4	Chord	2/2	2	2	1/4	1/4	1	679						
50	47	222	222	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	680						
50	47	445/2	445/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	681						
50	47	223	223	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	682						
50	47	447/2	447/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	683						
50	47	224	224	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	684						
50	47	449/2	449/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	685						
50	47	225	225	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	686						
50	47	451/2	451/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	687						
50	47	222	222	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	688						
50	47	223	223	1.0	1/4	1/4	Chord	2/2	1	2	1/4	1/4	1	689						
50	47	224	224	0.5	1/2	1/2	Chord	2/2	1	2	1/8	1/8	1	690						
50	47	449/2	449/2	0.5	5/8	5/8	Chord	2/2	1	2	1/8	1/8	1	691						
50	47	225	225	0.5	3/4	3/4	Chord	2/2	1	2	1/8	1/8	1	692						
50	47	451/2	451/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8	1/8	1	693						
50	47	222	222	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	694						
50	47	223	223	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	695						
50	47	224	224	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	696						
50	47	225	225	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	697						
50	47	222	222	3.0	0	0	Chord	2/2	2	2	3/4	1/2	3/2	698						
50	47	225	225	1.0	3/4	3/4	Chord	2/2	2	2	1/4	1/4	1	699						
51	48	226	226	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	700						
51	48	453/2	453/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	701						
51	48	227	227	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	702						
51	48	455/2	455/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	703						
51	48	228	228	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	704						
51	48	229	229	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	705						
51	48	226	226	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	706						
51	48	227	227	1.0	1/4	1/4	Chord	2/2	1	2	1/4	1/4	1	707						
51	48	228	228	0.5	1/2	1/2	Chord	2/2	1	2	1/8	1/8	1	708						
51	48	457/2	457/2	0.5	5/8	5/8	Chord	2/2	1	2	1/8	1/8	1	709						
51	48	229	229	0.5	3/4	3/4	Chord	2/2	1	2	1/8	1/8	1	710						
51	48	459/2	459/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8	1/8	1	711						
51	48	226	226	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	712						
51	48	226	226	1.0	0	0	Chord	2/2	2	2	1/4	1/4	1	713						
52	49	461/2	461/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	714						
52	49	231	231	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	715						
52	49	463/2	463/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	716						
52	49	232	232	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	717						
52	49	465/2	465/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	718						
52	49	233	233	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	719						
52	49	230	230	1.0	0	0	Chord	2/2	1	2	1/4	1/4	1	720						
52	49	231	231	1.0	1/4	1/4	Chord	2/2	1	2	1/4	1/4	1	721						
52	49	232	232	1.0	1/2	1/2	Chord	2/2	1	2	1/4	1/4	1	722						
52	49	233	233	0.5	3/4	3/4	Chord	2/2	1	2	1/8	1/8	1	723						
52	49	467/2	467/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8	1/8	1	724						
53	50	234	234	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	725						
53	50	236	236	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	726						
53	50	237	237	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	727						
53	50	234	234	0.5	0	0	Chord	2/2	1	2	1/8	1/8	1	728						
53	50	469/2	469/2	0.5	1/8	1/8	Chord	2/2	1	2	1/8	1/8	1	729						
53	50	235	235	0.5	1/4	1/4	Chord	2/2	1	2	1/8	1/8	1	730						
53	50	471/2	471/2	0.5	3/8	3/8	Chord	2/2	1	2	1/8	1/8	1	731						
53	50	236	236	0.5	1/2	1/2	Chord	2/2	1	2	1/8	1/8	1	732						
53	50	473/2	473/2	0.5	5/8	5/8	Chord	2/2	1	2	1/8	1/8	1	733						
53	50	237	237	0.5	3/4	3/4	Chord	2/2	1	2	1/8	1/8	1	734						
53	50	475/2	475/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8	1/8	1	735						
54	51	238	238	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	736						
54	51	239	239	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	737						
54	51	240	240	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	738						
54	51	241	241	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	739						
54	51	238	238	0.5	0	0	Chord	2/2	1	2	1/8	1/8	1	740						
54	51	477/2	477/2	0.5	1/8	1/8	Chord	2/2	1	2	1/8	1/8	1	741						
54	51	239	239	0.5	1/4	1/4	Chord	2/2	1	2	1/8	1/8	1	742						
54	51	479/2	479/2	0.5	3/8	3/8	Chord	2/2	1	2	1/8	1/8	1	743						
54	51	240	240	0.5	1/2	1/2	Chord	2/2	1	2	1/8	1/8	1	744						
54	51	481/2	481/2	0.5	5/8	5/8	Chord	2/2	1	2	1/8	1/8	1	745						
54	51	241	241	0.5	3/4	3/4	Chord	2/2	1	2	1/8	1/8	1	746						
54	51	483/2	483/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8	1/8	1	747						
55	52	242	242	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	748						
55	52	243	243	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	749						
55	52	244	244	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	750						
55	52	489/2	489/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	751						
55	52	245	245	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	752						
55	52	242	242	0.5	0	0	Chord	2/2	1	2	1/8	1/8	1	753						
55	52	485/2	485/2	0.5	1/8	1/8	Chord	2/2	1	2	1/8	1/8	1	754						
55	52	243	243	0.5	1/4	1/4	Chord	2/2	1	2	1/8	1/8	1	755						
55	52	487/2	487/2	0.5	3/8	3/8	Chord	2/2	1	2	1/8	1/8	1	756						
55	52	244	244	0.5	1/2	1/2	Chord	2/2	1	2	1/8	1/8	1	757						
55	52	489/2	489/2	0.5	5/8	5/8	Chord	2/2	1	2	1/8	1/8	1	758						
55	52	245	245	0.5	3/4	3/4	Chord	2/2	1	2	1/8	1/8	1	759						
55	52	491/2	491/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8	1/8	1	760						
56	53	246	246	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	761						
56	53	248	248	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	762						
56	53	497/2	497/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	763						
56	53	249	249	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	764						
56	53	246	246	0.5	0	0	Chord	2/2	1	2	1/8	1/8	1	765						
56	53	493/2	493/2	0.5	1/8	1/8	Chord	2/2	1	2	1/8	1/8	1	766						
56	53	247	247	0.5	1/4	1/4	Chord	2/2	1	2	1/8	1/8	1	767						
56	53	495/2	495/2	0.5	3/8	3/8	Chord	2/2	1	2	1/8	1/8	1	768						
56	53	248	248	0.5	1/2	1/2	Chord	2/2	1	2	1/8	1/8	1	769						
56	53	497/2	497/2	0.5	5/8	5/8	Chord	2/2	1	2	1/8	1/8	1	770						
56	53	249	249	0.5	3/4	3/4	Chord	2/2	1	2	1/8	1/8	1	771						
56	53	499/2	499/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8	1/8	1	772						
57	54	250	250	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	773						
57	54	252	252	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	774						
57	54	505/2	505/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	775						
57	54	253	253	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	776						
57	54	507/2	507/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	777						
57	54	250	250	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	778						
57	54	501/2	501/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	779						
57	54	251	251	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	780						
57	54	503/2	503/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	781						
57	54	252	252	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	782						
57	54	505/2	505/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	783						
57	54	253	253	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	784						
58	55	254	254	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	785						
58	55	509/2	509/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	786						
58	55	255	255	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	787						
58	55	511/2	511/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	788						
58	55	256	256	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	789						
58	55	513/2	513/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	790						
58	55	257	257	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	791						
58	55	515/2	515/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	792						
58	55	254	254	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	793						
58	55	256	256	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	794						
58	55	513/2	513/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	795						
58	55	257	257	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	796						
59	56	258	258	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	797						
59	56	517/2	517/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	798						
59	56	259	259	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	799						
59	56	519/2	519/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	800						
59	56	260	260	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	801						
59	56	521/2	521/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	802						
59	56	261	261	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	803						
59	56	523/2	523/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	804						
59	56	258	258	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	805						
59	56	260	260	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	806						
59	56	261	261	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	807						
60	57	262	262	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	808						
60	57	525/2	525/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	809						
60	57	263	263	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	810						
60	57	527/2	527/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	811						
60	57	264	264	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	812						
60	57	529/2	529/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	813						
60	57	265	265	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	814						
60	57	531/2	531/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	815						
60	57	262	262	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	816						
60	57	263	263	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	817						
60	57	264	264	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	818						
60	57	265	265	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	819						
61	58	267	267	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	820						
61	58	268	268	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	821						
61	58	537/2	537/2	1.0	5/8	5/8	Chord	2/2	1	1	1/4	1/4	1	822						
61	58	539/2	539/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	823						
61	58	266	266	0.5	0	0	Chord	2/2	1	2	1/8	1/8	1	824						
61	58	533/2	533/2	0.5	1/8	1/8	Chord	2/2	1	2	1/8	1/8	1	825						
61	58	267	267	0.5	1/4	1/4	Chord	2/2	1	2	1/8	1/8	1	826						
61	58	535/2	535/2	0.5	3/8	3/8	Chord	2/2	1	2	1/8	1/8	1	827						
61	58	268	268	1.0	1/2	1/2	Chord	2/2	1	2	1/4	1/4	1	828						
61	58	269	269	1.0	3/4	3/4	Chord	2/2	1	2	1/4	1/4	1	829						
61	58	537/2	537/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	830						
61	58	269	269	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	831						
61	58	539/2	539/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	832						
61	58	266	266	1.0	0	0	Chord	2/2	2	2	1/4	1/4	1	833						
61	58	267	267	1.0	1/4	1/4	Chord	2/2	2	2	1/4	1/4	1	834						
61	58	268	268	1.0	1/2	1/2	Chord	2/2	2	2	1/4	1/4	1	835						
62	59	270	270	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	836						
62	59	547/2	547/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	837						
62	59	270	270	0.5	0	0	Chord	2/2	1	2	1/8	1/8	1	838						
62	59	541/2	541/2	0.5	1/8	1/8	Chord	2/2	1	2	1/8	1/8	1	839						
62	59	271	271	0.5	1/4	1/4	Chord	2/2	1	2	1/8	1/8	1	840						
62	59	543/2	543/2	0.5	3/8	3/8	Chord	2/2	1	2	1/8	1/8	1	841						
62	59	272	272	0.5	1/2	1/2	Chord	2/2	1	2	1/8	1/8	1	842						
62	59	545/2	545/2	0.5	5/8	5/8	Chord	2/2	1	2	1/8	1/8	1	843						
62	59	273	273	1.0	3/4	3/4	Chord	2/2	1	2	1/4	1/4	1	844						
62	59	270	270	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	845						
62	59	271	271	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	846						
62	59	545/2	545/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	847						
62	59	273	273	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	848						
62	59	547/2	547/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	849						
63	60	274	274	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	850						
63	60	549/2	549/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	851						
63	60	275	275	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	852						
63	60	551/2	551/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	853						
63	60	276	276	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	854						
63	60	274	274	2.0	0	0	Chord	2/2	1	2	1/2	1/2	1	855						
63	60	276	276	0.5	1/2	1/2	Chord	2/2	1	2	1/8	1/8	1	856						
63	60	553/2	553/2	0.5	5/8	5/8	Chord	2/2	1	2	1/8	1/8	1	857						
63	60	277	277	0.5	3/4	3/4	Chord	2/2	1	2	1/8	1/8	1	858						
63	60	555/2	555/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8	1/8	1	859						
63	60	274	274	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	860						
63	60	549/2	549/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	861						
63	60	275	275	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	862						
63	60	276	276	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	863						
64	61	278	278	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	864						
64	61	557/2	557/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	865						
64	61	279	279	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	866						
64	61	559/2	559/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	867						
64	61	280	280	1.5	1/2	1/2	Chord	2/2	1	1	3/8	1/4	3/2	868						
64	61	563/2	563/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	869						
64	61	278	278	2.0	0	0	Chord	2/2	1	2	1/2	1/2	1	870						
64	61	280	280	0.5	1/2	1/2	Chord	2/2	1	2	1/8	1/8	1	871						
64	61	561/2	561/2	0.5	5/8	5/8	Chord	2/2	1	2	1/8	1/8	1	872						
64	61	281	281	1.0	3/4	3/4	Chord	2/2	1	2	1/4	1/4	1	873						
64	61	278	278	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	874						
64	61	279	279	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	875						
64	61	280	280	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	876						
64	61	281	281	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	877						
65	62	282	282	1.5	0	0	Chord	2/2	1	1	3/8	1/4	3/2	878						
65	62	567/2	567/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	879						
65	62	284	284	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	880						
65	62	282	282	0.5	0	0	Chord	2/2	1	2	1/8	1/8	1	881						
65	62	565/2	565/2	0.5	1/8	1/8	Chord	2/2	1	2	1/8	1/8	1	882						
65	62	283	283	1.0	1/4	1/4	Chord	2/2	1	2	1/4	1/4	1	883						
65	62	284	284	0.5	1/2	1/2	Chord	2/2	1	2	1/8	1/8	1	884						
65	62	569/2	569/2	0.5	5/8	5/8	Chord	2/2	1	2	1/8	1/8	1	885						
65	62	285	285	0.5	3/4	3/4	Chord	2/2	1	2	1/8	1/8	1	886						
65	62	571/2	571/2	0.5	7/8	7/8	Chord	2/2	1	2	1/8	1/8	1	887						
65	62	285	285	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	888						
65	62	282	282	1.0	0	0	Chord	2/2	2	2	1/4	1/4	1	889						
65	62	283	283	1.0	1/4	1/4	Chord	2/2	2	2	1/4	1/4	1	890						
65	62	284	284	2.0	1/2	1/2	Chord	2/2	2	2	1/2	1/2	1	891						
66	63	286	286	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	892						
66	63	573/2	573/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	893						
66	63	287	287	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	894						
66	63	575/2	575/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	895						
66	63	288	288	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	896						
66	63	286	286	2.0	0	0	Chord	2/2	1	2	1/2	1/2	1	897						
66	63	288	288	0.5	1/2	1/2	Chord	2/2	1	2	1/8	1/8	1	898						
