mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
54	54	319/2	319/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	581								
54	54	639/4	639/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	582								
54	54	160	160	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	583								
54	54	641/4	641/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	584								
54	54	321/2	321/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	585								
54	54	643/4	643/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	586								
54	54	161	161	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	587								
54	54	645/4	645/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	588								
54	54	323/2	323/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	589								
54	54	647/4	647/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	590								
54	54	159	159	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	591								
54	54	321/2	321/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	592								
54	54	161	161	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	593								
54	54	323/2	323/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	594								
55	55	162	162	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	595		articStaccatissimoBelow						
55	55	163	163	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	596								
55	55	653/4	653/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	597								
55	55	327/2	327/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	598								
55	55	655/4	655/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	599								
55	55	164	164	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	600								
55	55	657/4	657/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	601								
55	55	329/2	329/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	602								
55	55	659/4	659/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	603								
55	55	162	162	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	604								
55	55	325/2	325/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	605								
55	55	163	163	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	606								
55	55	327/2	327/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	607								
55	55	164	164	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	608								
55	55	329/2	329/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	609								
56	56	165	165	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	610		articStaccatissimoBelow						
56	56	166	166	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	611								
56	56	665/4	665/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	612								
56	56	333/2	333/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	613								
56	56	667/4	667/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	614								
56	56	167	167	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	615		articStaccatissimoBelow						
56	56	165	165	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	616								
56	56	331/2	331/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	617								
56	56	166	166	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	618								
56	56	333/2	333/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	619								
56	56	167	167	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	620								
56	56	335/2	335/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	621								
57	57	168	168	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	622								
57	57	673/4	673/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	623								
57	57	337/2	337/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	624								
57	57	675/4	675/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	625								
57	57	169	169	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	626		articStaccatissimoBelow						
57	57	170	170	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	627								
57	57	681/4	681/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	628								
57	57	341/2	341/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	629								
57	57	683/4	683/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	630								
57	57	168	168	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	631								
57	57	337/2	337/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	632								
57	57	169	169	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	633								
57	57	339/2	339/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	634								
57	57	170	170	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	635								
57	57	341/2	341/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	636								
58	58	171	171	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	637								
58	58	685/4	685/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	638								
58	58	343/2	343/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	639								
58	58	687/4	687/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	640								
58	58	172	172	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	641								
58	58	689/4	689/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	642								
58	58	345/2	345/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	643								
58	58	691/4	691/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	644								
58	58	173	173	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	645								
58	58	693/4	693/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	646								
58	58	347/2	347/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	647								
58	58	695/4	695/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	648								
58	58	171	171	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	649								
58	58	343/2	343/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	650								
58	58	172	172	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	651								
58	58	345/2	345/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	652								
58	58	173	173	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	653								
58	58	347/2	347/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	654								
59	59	174	174	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	655								
59	59	697/4	697/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	656								
59	59	349/2	349/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	657								
59	59	699/4	699/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	658								
59	59	175	175	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	659								
59	59	701/4	701/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	660								
59	59	351/2	351/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	661								
59	59	703/4	703/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	662								
59	59	176	176	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	663								
59	59	705/4	705/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	664								
59	59	353/2	353/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	665								
59	59	707/4	707/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	666								
59	59	174	174	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	667								
59	59	349/2	349/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	668								
59	59	175	175	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	669								
59	59	351/2	351/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	670								
59	59	176	176	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	671								
59	59	353/2	353/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	672								
60	60	177	177	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	673		articStaccatissimoAbove						
60	60	178	178	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	674								
60	60	713/4	713/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	675								
60	60	357/2	357/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	676								
60	60	715/4	715/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	677								
60	60	179	179	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	678								
60	60	717/4	717/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	679								
60	60	359/2	359/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	680								
60	60	719/4	719/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	681								
60	60	177	177	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	682		articStaccatissimoAbove						
61	61	180	180	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	683								
61	61	721/4	721/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	684								
61	61	361/2	361/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	685								
61	61	723/4	723/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	686								
61	61	181	181	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	687								
61	61	725/4	725/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	688								
61	61	363/2	363/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	689								
61	61	727/4	727/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	690								
61	61	182	182	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	691								
61	61	729/4	729/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	692								
61	61	365/2	365/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	693								
61	61	731/4	731/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	694								
62	62	183	183	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	695								
62	62	733/4	733/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	696								
62	62	367/2	367/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	697								
62	62	735/4	735/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	698								
62	62	184	184	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	699								
62	62	737/4	737/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	700								
62	62	369/2	369/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	701								
62	62	739/4	739/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	702								
62	62	185	185	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	703								
62	62	741/4	741/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	704								
62	62	371/2	371/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	705								
62	62	743/4	743/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	706								
63	63	186	186	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	707		articStaccatissimoBelow						
63	63	187	187	0.75	1/4	1/4	Chord	3/4	1	1	3/16	1/8	3/2	708		articStaccatissimoBelow						
63	63	751/4	751/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	709								
63	63	188	188	0.75	1/2	1/2	Chord	3/4	1	1	3/16	1/8	3/2	710		articStaccatissimoBelow						
63	63	755/4	755/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	711								
63	63	187	187	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	712		articStaccatissimoBelow						
63	63	188	188	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	713		articStaccatissimoBelow						
64	64	189	189	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	714		ornamentMordent						
64	64	190	190	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	715								
64	64	761/4	761/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	716								
64	64	381/2	381/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	717								
64	64	763/4	763/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	718								
64	64	191	191	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	719								
64	64	765/4	765/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	720								
64	64	383/2	383/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	721								
64	64	767/4	767/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	722								
64	64	189	189	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	723		articStaccatissimoBelow						
65	65	192	192	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	724								
65	65	769/4	769/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	725								
65	65	385/2	385/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	726								
65	65	771/4	771/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	727								
65	65	193	193	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	728								
65	65	773/4	773/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	729								
65	65	387/2	387/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	730								
65	65	775/4	775/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	731								
65	65	194	194	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	732								
65	65	777/4	777/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	733								
65	65	389/2	389/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	734								
65	65	779/4	779/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	735								
66	66	195	195	0.25	0	0	Chord	3/4	1	1	1/16	1/16	1	736								
66	66	781/4	781/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	737								
66	66	391/2	391/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	738								
66	66	783/4	783/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	739								
66	66	196	196	0.25	1/4	1/4	Chord	3/4	1	1	1/16	1/16	1	740								
66	66	785/4	785/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	741								
66	66	393/2	393/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	742								
66	66	787/4	787/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	743								
66	66	197	197	0.25	1/2	1/2	Chord	3/4	1	1	1/16	1/16	1	744								
66	66	789/4	789/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	745								
66	66	395/2	395/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	746								
66	66	791/4	791/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	747								
67	67	793/4	793/4	0.25	1/16	1/16	Chord	3/4	1	1	1/16	1/16	1	748								
67	67	397/2	397/2	0.25	1/8	1/8	Chord	3/4	1	1	1/16	1/16	1	749								
67	67	795/4	795/4	0.25	3/16	3/16	Chord	3/4	1	1	1/16	1/16	1	750								
67	67	797/4	797/4	0.25	5/16	5/16	Chord	3/4	1	1	1/16	1/16	1	751								
67	67	399/2	399/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	752								
67	67	799/4	799/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	753								
67	67	801/4	801/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	754								
67	67	401/2	401/2	0.25	5/8	5/8	Chord	3/4	1	1	1/16	1/16	1	755								
67	67	803/4	803/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	756								
67	67	198	198	1.0	0	0	Chord	3/4	1	2	1/4	1/4	1	757		articStaccatissimoBelow						
67	67	198	198	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	758		articStaccatissimoAbove						
67	67	199	199	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	759		articStaccatissimoAbove						
67	67	200	200	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	760		articStaccatissimoBelow						
68	68	201	201	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	761								7
68	68	203	203	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	762		ornamentMordent						
68	68	201	201	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	763								
69	69	204	204	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	764								
69	69	409/2	409/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	765								
69	69	205	205	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	766								
69	69	411/2	411/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	767								
69	69	206	206	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	768								
69	69	413/2	413/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	769								
69	69	204	204	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	770								
69	69	205	205	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	771								
69	69	206	206	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	772								
70	70	207	207	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	773		ornamentTurn						
70	70	208	208	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	774								
70	70	207	207	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	775								
70	70	417/2	417/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	776								
70	70	209	209	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	777								
70	70	419/2	419/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	778								
71	71	210	210	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	779								
71	71	421/2	421/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	780								
71	71	211	211	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	781								
71	71	423/2	423/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	782								
71	71	212	212	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	783								
71	71	425/2	425/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	784								
71	71	210	210	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	785								
71	71	211	211	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	786								
71	71	212	212	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	787								
72	72	213	213	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	788		ornamentTurn						
72	72	214	214	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	789								
72	72	213	213	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	790								
72	72	429/2	429/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	791								
72	72	215	215	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	792								
72	72	431/2	431/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	793								
73	73	433/2	433/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	794								
73	73	217	217	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	795		ornamentTurn						
73	73	218	218	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	796								
73	73	437/2	437/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	797								
73	73	216	216	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	798								
73	73	217	217	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	799								
73	73	218	218	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	800								
74	74	219	219	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	801								8
74	74	439/2	439/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	802								
74	74	441/2	441/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	803								
74	74	221	221	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	804								
74	74	443/2	443/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	805								
74	74	219	219	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	806								
74	74	220	220	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	807								
74	74	221	221	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	808								
75	75	222	222	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	809								
75	75	445/2	445/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	810								
75	75	223	223	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	811		ornamentTurn						
75	75	224	224	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	812								
75	75	449/2	449/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	813								
75	75	222	222	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	814								
75	75	223	223	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	815								
75	75	224	224	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	816								
76	76	225	225	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	817								9
76	76	451/2	451/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	818								
76	76	453/2	453/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	819								
76	76	227	227	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	820								
76	76	455/2	455/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	821								
76	76	225	225	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	822								
76	76	226	226	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	823								
76	76	227	227	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	824								
77	77	228	228	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	825								
77	77	457/2	457/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	826								
77	77	229	229	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	827		ornamentTurn						
77	77	230	230	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	828								
77	77	461/2	461/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	829								
77	77	228	228	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	830								
77	77	457/2	457/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	831								
77	77	229	229	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	832								
77	77	459/2	459/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	833								
77	77	230	230	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	834								
77	77	461/2	461/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	835								
78	78	231	231	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	836								
78	78	463/2	463/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	837								
78	78	232	232	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	838		ornamentTurn						
78	78	233	233	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	839								
78	78	467/2	467/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	840								
78	78	232	232	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	841								
78	78	231	231	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	842								
78	78	463/2	463/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	843								
78	78	232	232	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	844								
78	78	465/2	465/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	845								
78	78	233	233	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	846								
78	78	467/2	467/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	847								
79	79	234	234	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	848								
79	79	469/2	469/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	849								
79	79	235	235	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	850		ornamentTurn						
79	79	236	236	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	851								
79	79	473/2	473/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	852								
79	79	235	235	1.0	1/4	1/4	Chord	3/4	1	2	1/4	1/4	1	853								
79	79	234	234	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	854								
79	79	469/2	469/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	855								
79	79	235	235	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	856								
79	79	471/2	471/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	857								
79	79	236	236	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	858								
79	79	473/2	473/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	859								
80	80	237	237	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	860								10
80	80	238	238	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	861		ornamentShortTrill						
80	80	477/2	477/2	0.5	3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	862								
80	80	239	239	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	863								
80	80	479/2	479/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	864								
80	80	237	237	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	865								
80	80	475/2	475/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	866								
80	80	238	238	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	867								
80	80	477/2	477/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	868								
80	80	239	239	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	869								
80	80	479/2	479/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	870								
81	81	240	240	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	871								
81	81	481/2	481/2	0.5	1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	872								
