mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	articulation	tempo	qpm	slur
24	24	139/3	0.16666666666666666		1/12	1/12	Chord	2/4	2	1	1/24			1/16	2/3	273				
24	24	93/2	0.16666666666666666		1/8	1/8	Chord	2/4	2	1	1/24			1/16	2/3	274				
24	24	140/3	0.16666666666666666		1/6	1/6	Chord	2/4	2	1	1/24			1/16	2/3	275				
24	24	281/6	0.16666666666666666		5/24	5/24	Chord	2/4	2	1	1/24			1/16	2/3	276				
24	24	47	0.5		1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	277	articStaccatissimoAbove			
25	25	48	1.0		0	0	Chord	2/4	1	1	1/4			1/4	1	278				
25	25	49	0.25		1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	279				
25	25	197/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	280				4
25	25	99/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	281				4
25	25	199/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	282				
25	25	49	1.0		1/4	1/4	Chord	2/4	2	1	1/4			1/4	1	283				
26	26	50	1.0		0	0	Chord	2/4	1	1	1/4			1/4	1	284				
26	26	51	0.25		1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	285				
26	26	205/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	286				5
26	26	103/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	287				5
26	26	207/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	288				
26	26	51	1.0		1/4	1/4	Chord	2/4	2	1	1/4			1/4	1	289				
27	27	52	1.0		0	0	Chord	2/4	1	1	1/4			1/4	1	290				
27	27	53	0.25		1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	291				6
27	27	213/4	0.25		5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	292				6
27	27	107/2	0.25		3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	293				6
27	27	215/4	0.25		7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	294				
27	27	53	1.0		1/4	1/4	Chord	2/4	2	1	1/4			1/4	1	295				
28	28	54	0.0		0	0	Chord	2/4	1	1	0	acciaccatura		1/8	1	296				
28	28	54	0.5		0	0	Chord	2/4	1	1	1/8			1/8	1	297				
28	28	109/2	0.5		1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	298	articStaccatissimoBelow			
28	28	447/8	0.125		15/32	15/32	Chord	2/4	1	1	1/32			1/32	1	299				
28	28	54	0.5		0	0	Chord	2/4	2	1	1/8			1/8	1	300				
28	28	109/2	0.16666666666666666		1/8	1/8	Chord	2/4	2	1	1/24			1/16	2/3	301				
28	28	164/3	0.16666666666666666		1/6	1/6	Chord	2/4	2	1	1/24			1/16	2/3	302				
28	28	329/6	0.16666666666666666		5/24	5/24	Chord	2/4	2	1	1/24			1/16	2/3	303				
28	28	55	0.5		1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	304	articStaccatissimoAbove			
29	29	56	0.16666666666666666		0	0	Chord	2/4	1	1	1/24			1/16	2/3	305				
29	29	337/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	306				
29	29	169/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	307				
29	29	113/2	1.0		1/8	1/8	Chord	2/4	1	1	1/4			1/4	1	308				
29	29	115/2	0.375		3/8	3/8	Chord	2/4	1	1	3/32			1/16	3/2	309				
29	29	463/8	0.125		15/32	15/32	Chord	2/4	1	1	1/32			1/32	1	310				
29	29	113/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	311				
29	29	57	0.5		1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	312				
29	29	115/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	313				
30	30	58	0.16666666666666666		0	0	Chord	2/4	1	1	1/24			1/16	2/3	314				
30	30	349/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	315				
30	30	175/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	316				
30	30	117/2	1.0		1/8	1/8	Chord	2/4	1	1	1/4			1/4	1	317				
30	30	119/2	0.375		3/8	3/8	Chord	2/4	1	1	3/32			1/16	3/2	318				
30	30	479/8	0.125		15/32	15/32	Chord	2/4	1	1	1/32			1/32	1	319				
30	30	117/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	320				
30	30	59	0.5		1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	321				
30	30	119/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	322				
31	31	60	0.16666666666666666		0	0	Chord	2/4	1	1	1/24			1/16	2/3	323				
31	31	361/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	324				
31	31	181/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	325				
31	31	121/2	1.0		1/8	1/8	Chord	2/4	1	1	1/4			1/4	1	326				
31	31	123/2	0.375		3/8	3/8	Chord	2/4	1	1	3/32			1/16	3/2	327				
31	31	495/8	0.125		15/32	15/32	Chord	2/4	1	1	1/32			1/32	1	328				
31	31	121/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	329				
31	31	61	0.5		1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	330				
31	31	123/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	331				
32	32	62	0.16666666666666666		0	0	Chord	2/4	1	1	1/24			1/16	2/3	332				
32	32	373/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	333				
32	32	187/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	334				
32	32	125/2	0.5		1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	335				
32	32	63	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	336				
32	32	379/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	337				
32	32	190/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	338				
32	32	127/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	339				
32	32	191/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	340				
32	32	383/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	341				
32	32	125/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	342				
32	32	63	0.5		1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	343				
33	33	64	0.16666666666666666		0	0	Chord	2/4	1	1	1/24			1/16	2/3	344				
33	33	385/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	345				
33	33	193/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	346				
33	33	129/2	0.16666666666666666		1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	347				
33	33	194/3	0.16666666666666666		1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	348				
33	33	389/6	0.16666666666666666		5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	349				
33	33	65	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	350				
33	33	391/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	351				
33	33	196/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	352				
33	33	131/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	353				
33	33	197/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	354				
33	33	395/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	355				
33	33	65	1.0		1/4	1/4	Chord	2/4	2	1	1/4			1/4	1	356				
34	34	66	0.5		0	0	Chord	2/4	1	1	1/8			1/8	1	357				7
34	34	133/2	0.5		1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	358	ornamentShortTrill			
34	34	67	0.75		1/4	1/4	Chord	2/4	1	1	3/16			1/8	3/2	359				
34	34	543/8	0.125		15/32	15/32	Chord	2/4	1	1	1/32			1/32	1	360				
34	34	66	0.5		0	0	Chord	2/4	2	1	1/8			1/8	1	361				
34	34	133/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	362				
34	34	67	0.5		1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	363				
34	34	135/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	364				
35	35	68	0.25		0	0	Chord	2/4	1	1	1/16			1/16	1	365				
35	35	273/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	366				
35	35	137/2	0.25		1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	367				
35	35	275/4	0.25		3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	368				
35	35	69	0.5		1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	369				8
35	35	139/2	0.5		3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	370	ornamentShortTrill			
35	35	68	1.0		0	0	Chord	2/4	2	1	1/4			1/4	1	371				
35	35	69	0.5		1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	372				
35	35	139/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	373				
36	36	70	0.5		0	0	Chord	2/4	1	1	1/8			1/8	1	374				
36	36	71	0.75		1/4	1/4	Chord	2/4	1	1	3/16			1/8	3/2	375				
36	36	287/4	0.0625		7/16	7/16	Chord	2/4	1	1	1/64			1/64	1	376				
36	36	1149/16	0.0625		29/64	29/64	Chord	2/4	1	1	1/64			1/64	1	377				
36	36	575/8	0.0625		15/32	15/32	Chord	2/4	1	1	1/64			1/64	1	378				
36	36	1151/16	0.0625		31/64	31/64	Chord	2/4	1	1	1/64			1/64	1	379				
36	36	70	0.5		0	0	Chord	2/4	2	1	1/8			1/8	1	380				
36	36	141/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	381				
36	36	143/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	382				
37	37	72	0.5		0	0	Chord	2/4	1	1	1/8			1/8	1	383				
37	37	73	0.75		1/4	1/4	Chord	2/4	1	1	3/16			1/8	3/2	384				
37	37	295/4	0.0625		7/16	7/16	Chord	2/4	1	1	1/64			1/64	1	385				
37	37	1181/16	0.0625		29/64	29/64	Chord	2/4	1	1	1/64			1/64	1	386				
37	37	591/8	0.0625		15/32	15/32	Chord	2/4	1	1	1/64			1/64	1	387				
37	37	1183/16	0.0625		31/64	31/64	Chord	2/4	1	1	1/64			1/64	1	388				
37	37	145/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	389				
37	37	147/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	390				
38	38	74	0.0		0	0	Chord	2/4	1	1	0	acciaccatura		1/8	1	391				
38	38	74	0.25		0	0	Chord	2/4	1	1	1/16			1/16	1	392				
38	38	297/4	0.25		1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	393				
38	38	607/8	0.125		15/32	15/32	Chord	2/4	1	1	1/32			1/32	1	394				
38	38	149/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	395				
39	39	76	0.16666666666666666		0	0	Chord	2/4	1	1	1/24			1/16	2/3	396				
39	39	457/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	397				
39	39	229/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	398				
39	39	153/2	1.0		1/8	1/8	Chord	2/4	1	1	1/4			1/4	1	399				
39	39	155/2	0.375		3/8	3/8	Chord	2/4	1	1	3/32			1/16	3/2	400				
39	39	623/8	0.125		15/32	15/32	Chord	2/4	1	1	1/32			1/32	1	401				
39	39	153/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	402				
39	39	77	0.5		1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	403				
39	39	155/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	404				
40	40	78	0.16666666666666666		0	0	Chord	2/4	1	1	1/24			1/16	2/3	405				
40	40	469/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	406				
40	40	235/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	407				
40	40	157/2	1.0		1/8	1/8	Chord	2/4	1	1	1/4			1/4	1	408				
40	40	159/2	0.375		3/8	3/8	Chord	2/4	1	1	3/32			1/16	3/2	409				
40	40	639/8	0.125		15/32	15/32	Chord	2/4	1	1	1/32			1/32	1	410				
40	40	157/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	411				
40	40	79	0.5		1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	412				
40	40	159/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	413				
41	41	80	0.16666666666666666		0	0	Chord	2/4	1	1	1/24			1/16	2/3	414				
41	41	481/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	415				
41	41	241/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	416				
41	41	161/2	1.0		1/8	1/8	Chord	2/4	1	1	1/4			1/4	1	417				
41	41	163/2	0.375		3/8	3/8	Chord	2/4	1	1	3/32			1/16	3/2	418				
41	41	655/8	0.125		15/32	15/32	Chord	2/4	1	1	1/32			1/32	1	419				
41	41	161/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	420				
41	41	81	0.5		1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	421				
41	41	163/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	422				
42	42	82	0.16666666666666666		0	0	Chord	2/4	1	1	1/24			1/16	2/3	423				
42	42	493/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	424				
42	42	247/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	425				
42	42	165/2	0.5		1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	426				
42	42	83	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	427				
42	42	499/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	428				
42	42	250/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	429				
42	42	167/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	430				
42	42	251/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	431				
42	42	503/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	432				
42	42	165/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	433				
42	42	83	0.5		1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	434				
43	43	84	0.16666666666666666		0	0	Chord	2/4	1	1	1/24			1/16	2/3	435				
43	43	505/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	436				
43	43	253/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	437				
43	43	169/2	0.16666666666666666		1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	438				
43	43	254/3	0.16666666666666666		1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	439				
43	43	509/6	0.16666666666666666		5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	440				
43	43	85	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	441				
43	43	511/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	442				
43	43	256/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	443				
43	43	171/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	444				
43	43	257/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	445				
43	43	515/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	446				
44	44	86	0.16666666666666666		0	0	Chord	2/4	1	1	1/24			1/16	2/3	447				
44	44	517/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	448				
44	44	259/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	449				
44	44	173/2	0.16666666666666666		1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	450				
44	44	260/3	0.16666666666666666		1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	451				
44	44	521/6	0.16666666666666666		5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	452				
44	44	87	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	453				
44	44	523/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	454				
44	44	262/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	455				
44	44	175/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	456				
44	44	263/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	457				
44	44	527/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	458				
44	44	173/2	0.5		1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	459				
44	44	87	0.5		1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	460				
44	44	175/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	461				
45	45	88	0.5		0	0	Chord	2/4	1	1	1/8			1/8	1	462				
45	45	177/2	0.125		1/8	1/8	Chord	2/4	1	1	1/32			1/32	1	463				
45	45	709/8	0.125		5/32	5/32	Chord	2/4	1	1	1/32			1/32	1	464				
45	45	355/4	0.125		3/16	3/16	Chord	2/4	1	1	1/32			1/32	1	465				
45	45	711/8	0.125		7/32	7/32	Chord	2/4	1	1	1/32			1/32	1	466				
45	45	89	0.5		1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	467				9
45	45	179/2	0.5		3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	468	ornamentTurn			
45	45	88	1.0		0	0	Chord	2/4	2	1	1/4			1/4	1	469				
45	45	89	1.0		1/4	1/4	Chord	2/4	2	1	1/4			1/4	1	470				
46	46		1.0	1	0	0	Chord	2/4	1	1	1/4			1/4	1	471				
46	46		0.75	1	0	0	Chord	2/4	2	1	3/16			1/8	3/2	472				
46	46		0.125	1	3/16	3/16	Chord	2/4	2	1	1/32			1/32	1	473				
46	46		0.125	1	7/32	7/32	Chord	2/4	2	1	1/32			1/32	1	474				
46	46		0.25	1	1/4	1/4	Chord	2/4	2	1	1/16			1/16	1	475	articStaccatoBelow			
46	46		0.25	1	5/16	5/16	Chord	2/4	2	1	1/16			1/16	1	476	articStaccatoBelow			
46	46		0.25	1	3/8	3/8	Chord	2/4	2	1	1/16			1/16	1	477	articStaccatoBelow			
46	46		0.25	1	7/16	7/16	Chord	2/4	2	1	1/16			1/16	1	478	articStaccatoBelow			
47	46	90	1.0	2	0	0	Chord	2/4	1	1	1/4			1/4	1	479				
47	46	90	0.75	2	0	0	Chord	2/4	2	1	3/16			1/8	3/2	480				
47	46	363/4	0.125	2	3/16	3/16	Chord	2/4	2	1	1/32			1/32	1	481				
47	46	727/8	0.125	2	7/32	7/32	Chord	2/4	2	1	1/32			1/32	1	482				
47	46	91	0.25	2	1/4	1/4	Chord	2/4	2	1	1/16			1/16	1	483	articStaccatoBelow			
47	46	365/4	0.25	2	5/16	5/16	Chord	2/4	2	1	1/16			1/16	1	484	articStaccatoBelow			
47	46	183/2	0.25	2	3/8	3/8	Chord	2/4	2	1	1/16			1/16	1	485	articStaccatoBelow			
47	46	367/4	0.25	2	7/16	7/16	Chord	2/4	2	1	1/16			1/16	1	486	articStaccatoBelow			
48	47	92	1.0		0	0	Chord	2/4	1	1	1/4			1/4	1	487				
48	47	93	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	488				
48	47	559/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	489				
48	47	280/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	490				
48	47	187/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	491				
48	47	281/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	492				
48	47	563/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	493				
48	47	92	0.16666666666666666		0	0	Chord	2/4	2	1	1/24			1/16	2/3	494				
48	47	553/6	0.16666666666666666		1/24	1/24	Chord	2/4	2	1	1/24			1/16	2/3	495				
48	47	277/3	0.16666666666666666		1/12	1/12	Chord	2/4	2	1	1/24			1/16	2/3	496				
48	47	185/2	0.16666666666666666		1/8	1/8	Chord	2/4	2	1	1/24			1/16	2/3	497				
48	47	278/3	0.16666666666666666		1/6	1/6	Chord	2/4	2	1	1/24			1/16	2/3	498				
48	47	557/6	0.16666666666666666		5/24	5/24	Chord	2/4	2	1	1/24			1/16	2/3	499				
48	47	93	0.5		1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	500	articStaccatissimoBelow			
49	48	94	1.0		0	0	Chord	2/4	1	1	1/4			1/4	1	501				
49	48	95	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	502				
49	48	571/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	503				
49	48	286/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	504				
49	48	191/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	505				
49	48	287/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	506				
49	48	575/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	507				
49	48	94	0.16666666666666666		0	0	Chord	2/4	2	1	1/24			1/16	2/3	508				
49	48	565/6	0.16666666666666666		1/24	1/24	Chord	2/4	2	1	1/24			1/16	2/3	509				
49	48	283/3	0.16666666666666666		1/12	1/12	Chord	2/4	2	1	1/24			1/16	2/3	510				
49	48	189/2	0.16666666666666666		1/8	1/8	Chord	2/4	2	1	1/24			1/16	2/3	511				
49	48	284/3	0.16666666666666666		1/6	1/6	Chord	2/4	2	1	1/24			1/16	2/3	512				
49	48	569/6	0.16666666666666666		5/24	5/24	Chord	2/4	2	1	1/24			1/16	2/3	513				
49	48	95	0.5		1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	514	articStaccatissimoBelow			
50	49	96	0.16666666666666666		0	0	Chord	2/4	1	1	1/24			1/16	2/3	515				
50	49	577/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	516				
50	49	289/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	517				
50	49	193/2	0.16666666666666666		1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	518				
50	49	290/3	0.16666666666666666		1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	519				
50	49	581/6	0.16666666666666666		5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	520				
50	49	97	0.16666666666666666		1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	521				
50	49	583/6	0.16666666666666666		7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	522				
50	49	292/3	0.16666666666666666		1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	523				
50	49	195/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	524				
50	49	293/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	525				
50	49	587/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	526				
51	50	98	0.16666666666666666		0	0	Chord	2/4	1	1	1/24			1/16	2/3	527				
51	50	589/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	528				
51	50	295/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	529				
51	50	197/2	0.5		1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	530	articStaccatissimoBelow			
51	50	199/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	531				
51	50	299/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	532				
51	50	599/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	533				
51	50	197/2	0.16666666666666666		1/8	1/8	Chord	2/4	2	1	1/24			1/16	2/3	534				
51	50	296/3	0.16666666666666666		1/6	1/6	Chord	2/4	2	1	1/24			1/16	2/3	535				
51	50	593/6	0.16666666666666666		5/24	5/24	Chord	2/4	2	1	1/24			1/16	2/3	536				
51	50	99	0.16666666666666666		1/4	1/4	Chord	2/4	2	1	1/24			1/16	2/3	537				
51	50	595/6	0.16666666666666666		7/24	7/24	Chord	2/4	2	1	1/24			1/16	2/3	538				
51	50	298/3	0.16666666666666666		1/3	1/3	Chord	2/4	2	1	1/24			1/16	2/3	539				
51	50	199/2	0.5		3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	540	articStaccatissimoBelow			
52	51	100	0.16666666666666666		0	0	Chord	2/4	1	1	1/24			1/16	2/3	541				
52	51	601/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	542				
52	51	301/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	543				
52	51	201/2	0.5		1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	544	articStaccatissimoBelow			
52	51	203/2	0.16666666666666666		3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	545				
52	51	305/3	0.16666666666666666		5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	546				
52	51	611/6	0.16666666666666666		11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	547				
52	51	201/2	0.16666666666666666		1/8	1/8	Chord	2/4	2	1	1/24			1/16	2/3	548				
52	51	302/3	0.16666666666666666		1/6	1/6	Chord	2/4	2	1	1/24			1/16	2/3	549				
52	51	605/6	0.16666666666666666		5/24	5/24	Chord	2/4	2	1	1/24			1/16	2/3	550				
52	51	101	0.16666666666666666		1/4	1/4	Chord	2/4	2	1	1/24			1/16	2/3	551				
52	51	607/6	0.16666666666666666		7/24	7/24	Chord	2/4	2	1	1/24			1/16	2/3	552				
52	51	304/3	0.16666666666666666		1/3	1/3	Chord	2/4	2	1	1/24			1/16	2/3	553				
52	51	203/2	0.16666666666666666		3/8	3/8	Chord	2/4	2	1	1/24			1/16	2/3	554				
52	51	305/3	0.16666666666666666		5/12	5/12	Chord	2/4	2	1	1/24			1/16	2/3	555				
52	51	611/6	0.16666666666666666		11/24	11/24	Chord	2/4	2	1	1/24			1/16	2/3	556				
53	52	102	0.16666666666666666		0	0	Chord	2/4	1	1	1/24			1/16	2/3	557				
53	52	613/6	0.16666666666666666		1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	558				
53	52	307/3	0.16666666666666666		1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	559				
