mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	tempo	qpm	slur
34	34	133/2	1.0	1/8	1/8	Chord	2/4	1	2	1/4			1/4	1	301					
34	34	135/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8			1/8	1	302					
34	34	66	2.0	0	0	Chord	2/4	2	1	1/2			1/2	1	303					
35	35	68	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	304					
35	35	137/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32			1/32	1	305		ornamentShortTrill			
35	35	549/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32			1/32	1	306					
35	35	275/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32			1/32	1	307					
35	35	551/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32			1/32	1	308					
35	35	69	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	309		articStaccatissimoAbove			
35	35	68	0.5	0	0	Chord	2/4	1	2	1/8			1/8	1	310					
35	35	137/2	1.0	1/8	1/8	Chord	2/4	1	2	1/4			1/4	1	311					
35	35	139/2	0.5	3/8	3/8	Chord	2/4	1	2	1/8			1/8	1	312					
35	35	68	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	313					
35	35	69	1.0	1/4	1/4	Chord	2/4	2	1	1/4			1/4	1	314					
36	36	141/2	0.0	1/8	1/8	Chord	2/4	1	1	0	grace32		1/32	1	315					
36	36	141/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32			1/32	1	316					
36	36	565/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32			1/32	1	317					
36	36	283/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32			1/32	1	318					
36	36	567/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32			1/32	1	319					
36	36	71	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	320		articStaccatissimoAbove			
36	36	70	0.5	0	0	Chord	2/4	1	2	1/8			1/8	1	321					
36	36	141/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8			1/8	1	322					
36	36	71	1.0	1/4	1/4	Chord	2/4	1	2	1/4			1/4	1	323					
36	36	70	1.5	0	0	Chord	2/4	2	1	3/8			1/4	3/2	324					
36	36	143/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	325					
37	37	145/2	0.0	1/8	1/8	Chord	2/4	1	1	0	grace32		1/32	1	326					
37	37	145/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32			1/32	1	327					
37	37	581/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32			1/32	1	328					
37	37	291/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32			1/32	1	329					
37	37	583/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32			1/32	1	330					
37	37	73	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	331		articStaccatissimoAbove			
37	37	73	1.0	1/4	1/4	Chord	2/4	2	1	1/4			1/4	1	332					
37	37	72	0.5	0	0	Chord	2/4	2	2	1/8			1/8	1	333					
37	37	145/2	0.5	1/8	1/8	Chord	2/4	2	2	1/8			1/8	1	334					23
37	37	73	0.5	1/4	1/4	Chord	2/4	2	2	1/8			1/8	1	335					
37	37	147/2	0.5	3/8	3/8	Chord	2/4	2	2	1/8			1/8	1	336					24
38	38	149/2	0.0	1/8	1/8	Chord	2/4	1	1	0	grace32		1/32	1	337					
38	38	149/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32			1/32	1	338					
38	38	597/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32			1/32	1	339					
38	38	299/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32			1/32	1	340					
38	38	599/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32			1/32	1	341					
38	38	75	0.0	1/4	1/4	Dynamic	2/4	1	1	0						f				
38	38	75	1.0	1/4	1/4	Chord	2/4	1	1	1/4			1/4	1	342					
38	38	74	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	343					
38	38	149/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	344					
38	38	75	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	345					
38	38	74	1.5	0	0	Chord	2/4	2	2	3/8			1/4	3/2	346					
38	38	151/2	0.5	3/8	3/8	Chord	2/4	2	2	1/8			1/8	1	347					
39	39	76	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	348					
39	39	153/2	0.0	1/8	1/8	Chord	2/4	1	1	0	grace16		1/16	1	349					
39	39	153/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	350					
39	39	77	0.0	1/4	1/4	Chord	2/4	1	1	0	grace16		1/16	1	351					
39	39	77	1.0	1/4	1/4	Chord	2/4	1	1	1/4			1/4	1	352		ornamentTurn			
39	39	153/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	353					
39	39	155/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	354					
39	39	76	1.0	0	0	Chord	2/4	2	2	1/4			1/4	1	355					
39	39	77	1.0	1/4	1/4	Chord	2/4	2	2	1/4			1/4	1	356					
40	40	78	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	357					
40	40	313/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	358					
40	40	157/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	359					25
40	40	315/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	360					
40	40	79	0.0	1/4	1/4	Chord	2/4	1	1	0	appoggiatura		1/8	1	361					
40	40	79	1.0	1/4	1/4	Chord	2/4	1	1	1/4			1/4	1	362		ornamentTurn			
40	40	157/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	363					
40	40	159/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	364					
40	40	78	1.0	0	0	Chord	2/4	2	2	1/4			1/4	1	365					
40	40	79	1.0	1/4	1/4	Chord	2/4	2	2	1/4			1/4	1	366					
41	41	321/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	367					
41	41	161/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	368					26
41	41	323/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	369					
41	41	81	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	370					27
41	41	325/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	371					
41	41	163/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	372					28
41	41	327/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	373					
41	41	80	1.5	0	0	Chord	2/4	2	1	3/8			1/4	3/2	374					
41	41	163/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	375					
42	42	82	1.0	0	0	Chord	2/4	1	1	1/4			1/4	1	376					29
42	42	83	0.0	1/4	1/4	Dynamic	2/4	1	1	0						p				
42	42	83	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	377		ornamentShortTrill			
42	42	333/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	378					
42	42	167/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	379					
42	42	335/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	380					
42	42	165/2	1.0	1/8	1/8	Chord	2/4	2	2	1/4			1/4	1	381					
42	42	167/2	0.5	3/8	3/8	Chord	2/4	2	2	1/8			1/8	1	382					
43	43	84	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	383					30
43	43	337/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	384					
43	43	339/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	385					
43	43	85	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	386					
43	43	341/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	387					
43	43	171/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	388					
43	43	343/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	389					
43	43	171/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	390					
43	43	84	0.5	0	0	Chord	2/4	2	2	1/8			1/8	1	391					
43	43	169/2	1.5	1/8	1/8	Chord	2/4	2	2	3/8			1/4	3/2	392					
44	44	86	1.0	0	0	Chord	2/4	1	1	1/4			1/4	1	393					
44	44	87	0.0	1/4	1/4	Chord	2/4	1	1	0	grace32		1/32	1	394					
44	44	87	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	395					
44	44	349/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	396					
44	44	175/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	397					
44	44	351/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	398					
44	44	86	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	399					
44	44	175/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	400					
44	44	86	0.5	0	0	Chord	2/4	2	2	1/8			1/8	1	401					
44	44	173/2	1.5	1/8	1/8	Chord	2/4	2	2	3/8			1/4	3/2	402					
45	45	88	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	403					31
45	45	353/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	404					
45	45	355/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	405					
45	45	89	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	406					
45	45	357/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	407					
45	45	179/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	408					
45	45	359/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	409					
45	45	179/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	410					
45	45	88	0.5	0	0	Chord	2/4	2	2	1/8			1/8	1	411					
45	45	177/2	1.5	1/8	1/8	Chord	2/4	2	2	3/8			1/4	3/2	412					
46	46	90	1.0	0	0	Chord	2/4	1	1	1/4			1/4	1	413					32
46	46	91	0.0	1/4	1/4	Chord	2/4	1	1	0	grace32		1/32	1	414					
46	46	91	0.25	1/4	1/4	Chord	2/4	1	1	1/16			1/16	1	415					
46	46	365/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	416					
46	46	183/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	417					
46	46	367/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	418					
46	46	183/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	419					
46	46	90	0.5	0	0	Chord	2/4	2	2	1/8			1/8	1	420					
46	46	181/2	1.5	1/8	1/8	Chord	2/4	2	2	3/8			1/4	3/2	421					
47	47	92	0.0	0	0	Chord	2/4	1	1	0	grace32		1/32	1	422					
47	47	92	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	423					
47	47	369/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	424					
47	47	185/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	425					
47	47	371/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	426					
47	47	93	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	427					33
47	47	187/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32			1/32	1	428					
47	47	749/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32			1/32	1	429					
47	47	375/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32			1/32	1	430					
47	47	751/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32			1/32	1	431					
47	47	92	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	432					
47	47	92	1.5	0	0	Chord	2/4	2	2	3/8			1/4	3/2	433					
47	47	187/2	0.5	3/8	3/8	Chord	2/4	2	2	1/8			1/8	1	434					
47	47	185/2	0.5	1/8	1/8	Chord	2/4	2	3	1/8			1/8	1	435					
48	48	94	0.0	0	0	Dynamic	2/4	1	1	0						f				
48	48	94	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	436					
48	48	377/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	437					34
48	48	189/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	438					34
48	48	379/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	439					
48	48	381/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	440					35
48	48	191/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	441					35
48	48	383/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	442					
48	48	94	1.0	0	0	Chord	2/4	2	2	1/4			1/4	1	443					
48	48	95	1.0	1/4	1/4	Chord	2/4	2	2	1/4			1/4	1	444					
49	49	193/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	445					
49	49	290/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	446					
49	49	581/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	447					
49	49	97	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	448					
49	49	583/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	449					
49	49	292/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	450					
49	49	195/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	451					
49	49	293/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	452					
49	49	587/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	453					
49	49	96	1.0	0	0	Chord	2/4	2	2	1/4			1/4	1	454					
49	49	97	1.0	1/4	1/4	Chord	2/4	2	2	1/4			1/4	1	455					
50	50	98	0.25	0	0	Chord	2/4	1	1	1/16			1/16	1	456					
50	50	393/4	0.0	1/16	1/16	Dynamic	2/4	1	1	0						p				
50	50	393/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16			1/16	1	457					36
50	50	197/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	458					36
50	50	395/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	459					
50	50	397/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16			1/16	1	460					37
50	50	199/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	461					37
50	50	399/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	462					
50	50	98	1.0	0	0	Chord	2/4	2	2	1/4			1/4	1	463					
50	50	99	1.0	1/4	1/4	Chord	2/4	2	2	1/4			1/4	1	464					
51	51	100	0.0	0	0	Dynamic	2/4	1	1	0						f				
51	51	201/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24			1/16	2/3	465					
51	51	302/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24			1/16	2/3	466					
51	51	605/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24			1/16	2/3	467					
51	51	101	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24			1/16	2/3	468					
51	51	607/6	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24			1/16	2/3	469					
51	51	304/3	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24			1/16	2/3	470					
51	51	203/2	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24			1/16	2/3	471					
51	51	305/3	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24			1/16	2/3	472					
51	51	611/6	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24			1/16	2/3	473					
51	51	100	1.0	0	0	Chord	2/4	2	2	1/4			1/4	1	474					
51	51	101	1.0	1/4	1/4	Chord	2/4	2	2	1/4			1/4	1	475					
52	52	102	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	476					38
52	52	103	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	477					
52	52	102	1.5	0	0	Chord	2/4	2	2	3/8			1/4	3/2	478					
