mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
16	16	187/4	187/4	0.25	7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	271									
16	16	47	47	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	272									
16	16	95/2	95/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	273									
17	17	48	48	0.5	0	0	Chord	3/4	1	1	1/8	1/8	1	274									
17	17	97/2	97/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32	1/32	1	275									
17	17	389/8	389/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32	1/32	1	276									
17	17	195/4	195/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32	1/32	1	277									
17	17	391/8	391/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32	1/32	1	278									
17	17	49	49	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	279									
17	17	99/2	99/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32	1/32	1	280									
17	17	397/8	397/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32	1/32	1	281									
17	17	199/4	199/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32	1/32	1	282									
17	17	399/8	399/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32	1/32	1	283									
17	17	50	50	0.125	1/2	1/2	Chord	3/4	1	1	1/32	1/32	1	284									
17	17	401/8	401/8	0.125	17/32	17/32	Chord	3/4	1	1	1/32	1/32	1	285									
17	17	201/4	201/4	0.125	9/16	9/16	Chord	3/4	1	1	1/32	1/32	1	286									
17	17	403/8	403/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32	1/32	1	287									
17	17	101/2	101/2	0.125	5/8	5/8	Chord	3/4	1	1	1/32	1/32	1	288									
17	17	405/8	405/8	0.125	21/32	21/32	Chord	3/4	1	1	1/32	1/32	1	289									
17	17	203/4	203/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32	1/32	1	290									
17	17	407/8	407/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32	1/32	1	291									
17	17	48	48	0.5	0	0	Chord	3/4	2	1	1/8	1/8	1	292									
17	17	97/2	97/2	0.5	1/8	1/8	Chord	3/4	2	1	1/8	1/8	1	293									
17	17	49	49	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	294									
17	17	99/2	99/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	295									
17	17	101/2	101/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	296									
18	18	51	51	0.125	0	0	Chord	3/4	1	1	1/32	1/32	1	297									
18	18	409/8	409/8	0.125	1/32	1/32	Chord	3/4	1	1	1/32	1/32	1	298									
18	18	205/4	205/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32	1/32	1	299									
18	18	411/8	411/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32	1/32	1	300									
18	18	103/2	103/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32	1/32	1	301									
18	18	413/8	413/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32	1/32	1	302									
18	18	207/4	207/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32	1/32	1	303									
18	18	415/8	415/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32	1/32	1	304									
18	18	52	52	0.125	1/4	1/4	Chord	3/4	1	1	1/32	1/32	1	305									
18	18	417/8	417/8	0.125	9/32	9/32	Chord	3/4	1	1	1/32	1/32	1	306									
18	18	209/4	209/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32	1/32	1	307									
18	18	419/8	419/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32	1/32	1	308									
18	18	105/2	105/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32	1/32	1	309									
18	18	421/8	421/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32	1/32	1	310									
18	18	211/4	211/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32	1/32	1	311									
18	18	423/8	423/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32	1/32	1	312									
18	18	51	51	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	313									
18	18	53	53	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	314		articStaccatissimoBelow							
19	19	54	54	0.125	0	0	Chord	3/4	1	1	1/32	1/32	1	315									
19	19	433/8	433/8	0.125	1/32	1/32	Chord	3/4	1	1	1/32	1/32	1	316									
19	19	217/4	217/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32	1/32	1	317									
19	19	435/8	435/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32	1/32	1	318									
19	19	109/2	109/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32	1/32	1	319									
19	19	437/8	437/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32	1/32	1	320									
19	19	219/4	219/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32	1/32	1	321									
19	19	439/8	439/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32	1/32	1	322									
19	19	55	55	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	323		articStaccatissimoAbove							
19	19	56	56	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	324		articStaccatissimoAbove							
19	19	111/2	111/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	325		articStaccatissimoBelow							
19	19	113/2	113/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	326		articStaccatissimoBelow							
20	20	57	57	0.125	0	0	Chord	3/4	1	1	1/32	1/32	1	327									
20	20	457/8	457/8	0.125	1/32	1/32	Chord	3/4	1	1	1/32	1/32	1	328									
20	20	229/4	229/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32	1/32	1	329									
20	20	459/8	459/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32	1/32	1	330									
20	20	115/2	115/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32	1/32	1	331									
20	20	461/8	461/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32	1/32	1	332									
20	20	231/4	231/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32	1/32	1	333									
20	20	463/8	463/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32	1/32	1	334									
20	20	58	58	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	335		articStaccatissimoBelow							
20	20	59	59	0.0	1/2	1/2	Dynamic	3/4	1	1	0				f								
20	20	119/2	119/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	336									
20	20	117/2	117/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	337									
20	20	59	59	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	338									
21	21	60	60	0.125	0	0	Chord	3/4	2	1	1/32	1/32	1	339									
21	21	481/8	481/8	0.125	1/32	1/32	Chord	3/4	2	1	1/32	1/32	1	340									
21	21	241/4	241/4	0.125	1/16	1/16	Chord	3/4	2	1	1/32	1/32	1	341									
21	21	483/8	483/8	0.125	3/32	3/32	Chord	3/4	2	1	1/32	1/32	1	342									
21	21	121/2	121/2	0.125	1/8	1/8	Chord	3/4	2	1	1/32	1/32	1	343									
21	21	485/8	485/8	0.125	5/32	5/32	Chord	3/4	2	1	1/32	1/32	1	344									
21	21	243/4	243/4	0.125	3/16	3/16	Chord	3/4	2	1	1/32	1/32	1	345									
21	21	487/8	487/8	0.125	7/32	7/32	Chord	3/4	2	1	1/32	1/32	1	346									
21	21	61	61	0.125	1/4	1/4	Chord	3/4	2	1	1/32	1/32	1	347									
21	21	489/8	489/8	0.125	9/32	9/32	Chord	3/4	2	1	1/32	1/32	1	348									
21	21	245/4	245/4	0.125	5/16	5/16	Chord	3/4	2	1	1/32	1/32	1	349									
21	21	491/8	491/8	0.125	11/32	11/32	Chord	3/4	2	1	1/32	1/32	1	350									
21	21	123/2	123/2	0.125	3/8	3/8	Chord	3/4	2	1	1/32	1/32	1	351									
21	21	493/8	493/8	0.125	13/32	13/32	Chord	3/4	2	1	1/32	1/32	1	352									
21	21	247/4	247/4	0.125	7/16	7/16	Chord	3/4	2	1	1/32	1/32	1	353									
21	21	495/8	495/8	0.125	15/32	15/32	Chord	3/4	2	1	1/32	1/32	1	354									
21	21	62	62	0.125	1/2	1/2	Chord	3/4	2	1	1/32	1/32	1	355									
21	21	497/8	497/8	0.125	17/32	17/32	Chord	3/4	2	1	1/32	1/32	1	356									
21	21	249/4	249/4	0.125	9/16	9/16	Chord	3/4	2	1	1/32	1/32	1	357									
21	21	499/8	499/8	0.125	19/32	19/32	Chord	3/4	2	1	1/32	1/32	1	358									
21	21	125/2	125/2	0.125	5/8	5/8	Chord	3/4	2	1	1/32	1/32	1	359									
21	21	501/8	501/8	0.125	21/32	21/32	Chord	3/4	2	1	1/32	1/32	1	360									
21	21	251/4	251/4	0.125	11/16	11/16	Chord	3/4	2	1	1/32	1/32	1	361									
21	21	503/8	503/8	0.125	23/32	23/32	Chord	3/4	2	1	1/32	1/32	1	362									
22	22	63	63	0.125	0	0	Chord	3/4	2	1	1/32	1/32	1	363									
22	22	505/8	505/8	0.125	1/32	1/32	Chord	3/4	2	1	1/32	1/32	1	364									
22	22	253/4	253/4	0.125	1/16	1/16	Chord	3/4	2	1	1/32	1/32	1	365									
22	22	507/8	507/8	0.125	3/32	3/32	Chord	3/4	2	1	1/32	1/32	1	366									
22	22	127/2	127/2	0.125	1/8	1/8	Chord	3/4	2	1	1/32	1/32	1	367									
22	22	509/8	509/8	0.125	5/32	5/32	Chord	3/4	2	1	1/32	1/32	1	368									
22	22	255/4	255/4	0.125	3/16	3/16	Chord	3/4	2	1	1/32	1/32	1	369									
22	22	511/8	511/8	0.125	7/32	7/32	Chord	3/4	2	1	1/32	1/32	1	370									
22	22	64	64	0.125	1/4	1/4	Chord	3/4	2	1	1/32	1/32	1	371									
22	22	513/8	513/8	0.125	9/32	9/32	Chord	3/4	2	1	1/32	1/32	1	372									
22	22	257/4	257/4	0.125	5/16	5/16	Chord	3/4	2	1	1/32	1/32	1	373									
22	22	515/8	515/8	0.125	11/32	11/32	Chord	3/4	2	1	1/32	1/32	1	374									
22	22	129/2	129/2	0.125	3/8	3/8	Chord	3/4	2	1	1/32	1/32	1	375									
22	22	517/8	517/8	0.125	13/32	13/32	Chord	3/4	2	1	1/32	1/32	1	376									
22	22	259/4	259/4	0.125	7/16	7/16	Chord	3/4	2	1	1/32	1/32	1	377									
22	22	519/8	519/8	0.125	15/32	15/32	Chord	3/4	2	1	1/32	1/32	1	378									
22	22	65	65	0.125	1/2	1/2	Chord	3/4	2	1	1/32	1/32	1	379									
22	22	521/8	521/8	0.125	17/32	17/32	Chord	3/4	2	1	1/32	1/32	1	380									
22	22	261/4	261/4	0.125	9/16	9/16	Chord	3/4	2	1	1/32	1/32	1	381									
22	22	523/8	523/8	0.125	19/32	19/32	Chord	3/4	2	1	1/32	1/32	1	382									
22	22	131/2	131/2	0.125	5/8	5/8	Chord	3/4	2	1	1/32	1/32	1	383									
22	22	525/8	525/8	0.125	21/32	21/32	Chord	3/4	2	1	1/32	1/32	1	384									
22	22	263/4	263/4	0.125	11/16	11/16	Chord	3/4	2	1	1/32	1/32	1	385									
22	22	527/8	527/8	0.125	23/32	23/32	Chord	3/4	2	1	1/32	1/32	1	386									
23	23	529/8	529/8	0.125	1/32	1/32	Chord	3/4	1	1	1/32	1/32	1	387									
23	23	265/4	265/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32	1/32	1	388									
23	23	531/8	531/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32	1/32	1	389									
23	23	133/2	133/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32	1/32	1	390									
23	23	533/8	533/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32	1/32	1	391									
23	23	267/4	267/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32	1/32	1	392									
23	23	535/8	535/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32	1/32	1	393									
23	23	67	67	0.125	1/4	1/4	Chord	3/4	1	1	1/32	1/32	1	394									
23	23	537/8	537/8	0.125	9/32	9/32	Chord	3/4	1	1	1/32	1/32	1	395									
23	23	269/4	269/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32	1/32	1	396									
23	23	539/8	539/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32	1/32	1	397									
23	23	135/2	135/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32	1/32	1	398									
23	23	541/8	541/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32	1/32	1	399									
23	23	271/4	271/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32	1/32	1	400									
23	23	543/8	543/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32	1/32	1	401									
23	23	545/8	545/8	0.125	17/32	17/32	Chord	3/4	1	1	1/32	1/32	1	402									
23	23	273/4	273/4	0.125	9/16	9/16	Chord	3/4	1	1	1/32	1/32	1	403									
23	23	547/8	547/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32	1/32	1	404									
23	23	137/2	137/2	0.125	5/8	5/8	Chord	3/4	1	1	1/32	1/32	1	405									
23	23	549/8	549/8	0.125	21/32	21/32	Chord	3/4	1	1	1/32	1/32	1	406									
23	23	275/4	275/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32	1/32	1	407									
23	23	551/8	551/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32	1/32	1	408									
23	23	66	66	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	409									
23	23	68	68	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	410									
24	24	569/8	569/8	0.125	17/32	17/32	Chord	3/4	1	1	1/32	1/32	1	411									
24	24	285/4	285/4	0.125	9/16	9/16	Chord	3/4	1	1	1/32	1/32	1	412									
24	24	571/8	571/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32	1/32	1	413									
24	24	143/2	143/2	0.125	5/8	5/8	Chord	3/4	1	1	1/32	1/32	1	414									
24	24	573/8	573/8	0.125	21/32	21/32	Chord	3/4	1	1	1/32	1/32	1	415									
24	24	287/4	287/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32	1/32	1	416									
24	24	575/8	575/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32	1/32	1	417									
24	24	553/8	553/8	0.125	1/32	1/32	Chord	3/4	2	1	1/32	1/32	1	418									
24	24	277/4	277/4	0.125	1/16	1/16	Chord	3/4	2	1	1/32	1/32	1	419									
24	24	555/8	555/8	0.125	3/32	3/32	Chord	3/4	2	1	1/32	1/32	1	420									
24	24	139/2	139/2	0.125	1/8	1/8	Chord	3/4	2	1	1/32	1/32	1	421									
24	24	557/8	557/8	0.125	5/32	5/32	Chord	3/4	2	1	1/32	1/32	1	422									
24	24	279/4	279/4	0.125	3/16	3/16	Chord	3/4	2	1	1/32	1/32	1	423									
24	24	559/8	559/8	0.125	7/32	7/32	Chord	3/4	2	1	1/32	1/32	1	424									
24	24	70	70	0.125	1/4	1/4	Chord	3/4	2	1	1/32	1/32	1	425									
24	24	561/8	561/8	0.125	9/32	9/32	Chord	3/4	2	1	1/32	1/32	1	426									
24	24	281/4	281/4	0.125	5/16	5/16	Chord	3/4	2	1	1/32	1/32	1	427									
24	24	563/8	563/8	0.125	11/32	11/32	Chord	3/4	2	1	1/32	1/32	1	428									
24	24	141/2	141/2	0.125	3/8	3/8	Chord	3/4	2	1	1/32	1/32	1	429									
24	24	565/8	565/8	0.125	13/32	13/32	Chord	3/4	2	1	1/32	1/32	1	430									
24	24	283/4	283/4	0.125	7/16	7/16	Chord	3/4	2	1	1/32	1/32	1	431									
24	24	567/8	567/8	0.125	15/32	15/32	Chord	3/4	2	1	1/32	1/32	1	432									
24	24	69	69	2.0	0	0	Chord	3/4	2	2	1/2	1/2	1	433									
24	24	71	71	1.0	1/2	1/2	Chord	3/4	2	2	1/4	1/4	1	434									
25	25	577/8	577/8	0.125	1/32	1/32	Chord	3/4	1	1	1/32	1/32	1	435									
25	25	289/4	289/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32	1/32	1	436									
25	25	579/8	579/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32	1/32	1	437									
25	25	145/2	145/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32	1/32	1	438									
25	25	581/8	581/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32	1/32	1	439									
25	25	291/4	291/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32	1/32	1	440									
25	25	583/8	583/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32	1/32	1	441									
25	25	73	73	0.125	1/4	1/4	Chord	3/4	1	1	1/32	1/32	1	442									
25	25	585/8	585/8	0.125	9/32	9/32	Chord	3/4	1	1	1/32	1/32	1	443									
25	25	293/4	293/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32	1/32	1	444									
25	25	587/8	587/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32	1/32	1	445									
25	25	147/2	147/2	0.25	3/8	3/8	Chord	3/4	1	1	1/16	1/16	1	446									
25	25	295/4	295/4	0.25	7/16	7/16	Chord	3/4	1	1	1/16	1/16	1	447									
25	25	74	74	0.0	1/2	1/2	Dynamic	3/4	1	1	0				p								
25	25	297/4	297/4	0.25	9/16	9/16	Chord	3/4	1	1	1/16	1/16	1	448									
25	25	299/4	299/4	0.25	11/16	11/16	Chord	3/4	1	1	1/16	1/16	1	449									
25	25	72	72	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	450									
25	25	74	74	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	451		articStaccatissimoBelow							
25	25	149/2	149/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	452		articStaccatissimoBelow							
26	26	75	75	0.0	0	0	Dynamic	3/4	1	1	0				pp								
26	26	75	75	2.0	0	0	Chord	3/4	1	1	1/2	1/2	1	453									3
26	26	77	77	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	454		articStaccatissimoBelow							
26	26	76	76	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	455									
26	26	77	77	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	456		articStaccatissimoAbove							
27	27	78	78	0.0	0	0	Dynamic	3/4	1	1	0				f								
27	27	78	78	0.125	0	0	Chord	3/4	1	1	1/32	1/32	1	457									
27	27	625/8	625/8	0.125	1/32	1/32	Chord	3/4	1	1	1/32	1/32	1	458									
27	27	313/4	313/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32	1/32	1	459									
27	27	627/8	627/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32	1/32	1	460									
27	27	157/2	157/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32	1/32	1	461									
27	27	629/8	629/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32	1/32	1	462									
27	27	315/4	315/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32	1/32	1	463									
27	27	631/8	631/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32	1/32	1	464									
27	27	79	79	0.5	1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	465		articStaccatissimoAbove							
27	27	80	80	0.5	1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	466		articStaccatissimoAbove							
27	27	159/2	159/2	0.5	3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	467		articStaccatissimoBelow							
27	27	161/2	161/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	468		articStaccatissimoBelow							
28	28	81	81	0.0	0	0	Dynamic	3/4	1	1	0				p								
28	28	81	81	0.125	0	0	Chord	3/4	2	1	1/32	1/32	1	469									
28	28	649/8	649/8	0.125	1/32	1/32	Chord	3/4	2	1	1/32	1/32	1	470									
28	28	325/4	325/4	0.125	1/16	1/16	Chord	3/4	2	1	1/32	1/32	1	471									
28	28	651/8	651/8	0.125	3/32	3/32	Chord	3/4	2	1	1/32	1/32	1	472									
28	28	163/2	163/2	0.125	1/8	1/8	Chord	3/4	2	1	1/32	1/32	1	473									
28	28	653/8	653/8	0.125	5/32	5/32	Chord	3/4	2	1	1/32	1/32	1	474									
28	28	327/4	327/4	0.125	3/16	3/16	Chord	3/4	2	1	1/32	1/32	1	475									
28	28	655/8	655/8	0.125	7/32	7/32	Chord	3/4	2	1	1/32	1/32	1	476									
28	28	82	82	0.5	1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	477		articStaccatissimoAbove							
28	28	83	83	0.5	1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	478		articStaccatissimoAbove							
28	28	165/2	165/2	0.5	3/8	3/8	Chord	3/4	2	2	1/8	1/8	1	479		articStaccatissimoBelow							
28	28	167/2	167/2	0.5	5/8	5/8	Chord	3/4	2	2	1/8	1/8	1	480		articStaccatissimoBelow							
30	30	87	87	0.0	0	0	Dynamic	3/4	1	1	0				f								
30	30	87	87	0.125	0	0	Chord	3/4	1	1	1/32	1/32	1	481									
30	30	697/8	697/8	0.125	1/32	1/32	Chord	3/4	1	1	1/32	1/32	1	482									
30	30	349/4	349/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32	1/32	1	483									
30	30	699/8	699/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32	1/32	1	484									
30	30	175/2	175/2	0.125	1/8	1/8	Chord	3/4	1	1	1/32	1/32	1	485									
30	30	701/8	701/8	0.125	5/32	5/32	Chord	3/4	1	1	1/32	1/32	1	486									
30	30	351/4	351/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32	1/32	1	487									
30	30	703/8	703/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32	1/32	1	488									
30	30	88	88	0.125	1/4	1/4	Chord	3/4	1	1	1/32	1/32	1	489									
30	30	705/8	705/8	0.125	9/32	9/32	Chord	3/4	1	1	1/32	1/32	1	490									
30	30	353/4	353/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32	1/32	1	491									
30	30	707/8	707/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32	1/32	1	492									
30	30	177/2	177/2	0.125	3/8	3/8	Chord	3/4	1	1	1/32	1/32	1	493									
30	30	709/8	709/8	0.125	13/32	13/32	Chord	3/4	1	1	1/32	1/32	1	494									
30	30	355/4	355/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32	1/32	1	495									
30	30	711/8	711/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32	1/32	1	496									
30	30	89	89	0.125	1/2	1/2	Chord	3/4	1	1	1/32	1/32	1	497									
30	30	713/8	713/8	0.125	17/32	17/32	Chord	3/4	1	1	1/32	1/32	1	498									
30	30	357/4	357/4	0.125	9/16	9/16	Chord	3/4	1	1	1/32	1/32	1	499									
30	30	715/8	715/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32	1/32	1	500									
30	30	179/2	179/2	0.125	5/8	5/8	Chord	3/4	1	1	1/32	1/32	1	501									
30	30	717/8	717/8	0.125	21/32	21/32	Chord	3/4	1	1	1/32	1/32	1	502									
30	30	359/4	359/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32	1/32	1	503									
30	30	719/8	719/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32	1/32	1	504									
31	31	90	90	0.125	0	0	Chord	3/4	1	1	1/32	1/32	1	505									
31	31	721/8	721/8	0.125	1/32	1/32	Chord	3/4	1	1	1/32	1/32	1	506									
31	31	361/4	361/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32	1/32	1	507									
31	31	723/8	723/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32	1/32	1	508									
31	31	363/4	363/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32	1/32	1	509									
31	31	727/8	727/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32	1/32	1	510									
31	31	365/4	365/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32	1/32	1	511									
31	31	731/8	731/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32	1/32	1	512									
31	31	367/4	367/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32	1/32	1	513									
31	31	735/8	735/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32	1/32	1	514									
31	31	369/4	369/4	0.125	9/16	9/16	Chord	3/4	1	1	1/32	1/32	1	515									
31	31	739/8	739/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32	1/32	1	516									
31	31	371/4	371/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32	1/32	1	517									
31	31	743/8	743/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32	1/32	1	518									
31	31	181/2	181/2	0.125	1/8	1/8	Chord	3/4	2	1	1/32	1/32	1	519									
31	31	725/8	725/8	0.125	5/32	5/32	Chord	3/4	2	1	1/32	1/32	1	520									
31	31	91	91	0.125	1/4	1/4	Chord	3/4	2	1	1/32	1/32	1	521									
31	31	729/8	729/8	0.125	9/32	9/32	Chord	3/4	2	1	1/32	1/32	1	522									
31	31	183/2	183/2	0.125	3/8	3/8	Chord	3/4	2	1	1/32	1/32	1	523									
31	31	733/8	733/8	0.125	13/32	13/32	Chord	3/4	2	1	1/32	1/32	1	524									
31	31	92	92	0.125	1/2	1/2	Chord	3/4	2	1	1/32	1/32	1	525									
31	31	737/8	737/8	0.125	17/32	17/32	Chord	3/4	2	1	1/32	1/32	1	526									
31	31	185/2	185/2	0.125	5/8	5/8	Chord	3/4	2	1	1/32	1/32	1	527									
31	31	741/8	741/8	0.125	21/32	21/32	Chord	3/4	2	1	1/32	1/32	1	528									
32	32	373/4	373/4	0.125	1/16	1/16	Chord	3/4	1	1	1/32	1/32	1	529									
32	32	747/8	747/8	0.125	3/32	3/32	Chord	3/4	1	1	1/32	1/32	1	530									
32	32	375/4	375/4	0.125	3/16	3/16	Chord	3/4	1	1	1/32	1/32	1	531									
32	32	751/8	751/8	0.125	7/32	7/32	Chord	3/4	1	1	1/32	1/32	1	532									
32	32	377/4	377/4	0.125	5/16	5/16	Chord	3/4	1	1	1/32	1/32	1	533									
32	32	755/8	755/8	0.125	11/32	11/32	Chord	3/4	1	1	1/32	1/32	1	534									
32	32	379/4	379/4	0.125	7/16	7/16	Chord	3/4	1	1	1/32	1/32	1	535									
32	32	759/8	759/8	0.125	15/32	15/32	Chord	3/4	1	1	1/32	1/32	1	536									
32	32	381/4	381/4	0.125	9/16	9/16	Chord	3/4	1	1	1/32	1/32	1	537									
32	32	763/8	763/8	0.125	19/32	19/32	Chord	3/4	1	1	1/32	1/32	1	538									
32	32	383/4	383/4	0.125	11/16	11/16	Chord	3/4	1	1	1/32	1/32	1	539									
32	32	767/8	767/8	0.125	23/32	23/32	Chord	3/4	1	1	1/32	1/32	1	540									
32	32	93	93	0.125	0	0	Chord	3/4	2	1	1/32	1/32	1	541									
32	32	745/8	745/8	0.125	1/32	1/32	Chord	3/4	2	1	1/32	1/32	1	542									
32	32	187/2	187/2	0.125	1/8	1/8	Chord	3/4	2	1	1/32	1/32	1	543									
32	32	749/8	749/8	0.125	5/32	5/32	Chord	3/4	2	1	1/32	1/32	1	544									
32	32	94	94	0.125	1/4	1/4	Chord	3/4	2	1	1/32	1/32	1	545									
32	32	753/8	753/8	0.125	9/32	9/32	Chord	3/4	2	1	1/32	1/32	1	546									
32	32	189/2	189/2	0.125	3/8	3/8	Chord	3/4	2	1	1/32	1/32	1	547									
32	32	757/8	757/8	0.125	13/32	13/32	Chord	3/4	2	1	1/32	1/32	1	548									
32	32	95	95	0.125	1/2	1/2	Chord	3/4	2	1	1/32	1/32	1	549									
